tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1042156,1042156,                    Clostridium sp. SY8519,Clostridium sp. SY8519,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3236840,3236840,                    Clostridium sp. BJN0013,Clostridium sp. BJN0013,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1534,1534,                  Clostridium kluyveri,Clostridium kluyveri,species,0.00201635018034236,abund,0.0,25,25
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1513,1513,                  Clostridium tetani,Clostridium tetani,species,0.0015324261370601939,abund,0.0,19,19
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1497,1497,                  Clostridium formicaceticum,Clostridium formicaceticum,species,0.00032261602885477763,abund,0.0,4,4
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,238834,238834,                  Clostridium estertheticum,Clostridium estertheticum,species,0.00024196202164108324,abund,0.0,3,3
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,84032,84032,                  Clostridium thermosuccinogenes,Clostridium thermosuccinogenes,species,0.00024196202164108324,abund,0.0,3,3
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1499683,1499683,                  Clostridium culturomicium,Clostridium culturomicium,species,0.00016130801442738882,abund,0.0,2,2
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1502,1502,                  Clostridium perfringens,Clostridium perfringens,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,49118,49118,                    Candidatus Arthromitus sp. SFB-mouse,Candidatus Arthromitus sp. SFB-mouse,species,0.000403270036068472,abund,0.0,5,0
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,341220,341220,                  Lactonifactor longoviformis,Lactonifactor longoviformis,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,39490,39490,                  Eubacterium ramulus,Eubacterium ramulus,species,0.8209771394281954,abund,0.82,10179,10179
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,39496,39496,                  Eubacterium ventriosum,Eubacterium ventriosum,species,0.6881399895472406,abund,0.69,8532,8532
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,53442,53442,                  Eubacterium callanderi,Eubacterium callanderi,species,0.002580928230838221,abund,0.0,32,32
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3381348,3381348,                    Eubacterium sp. F2,Eubacterium sp. F2,species,0.00032261602885477763,abund,0.0,4,4
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1736,1736,                  Eubacterium limosum,Eubacterium limosum,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2841528,2841528,                    Eubacterium sp. MSJ-33,Eubacterium sp. MSJ-33,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1297617,1297617,                  Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.7850861062181013,abund,0.79,9734,9734
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,938288,938288,                  Fenollaria massiliensis,Fenollaria massiliensis,species,0.3898814708709987,abund,0.39,4834,4834
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2610895,2610895,                    Flintibacter sp. KGMB00164,Flintibacter sp. KGMB00164,species,0.0016937341514875824,abund,0.0,21,21
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2086584,2086584,                  Massilistercora timonensis,Massilistercora timonensis,species,0.0010485020937780272,abund,0.0,13,13
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3050072,3050072,                    Proteiniborus sp. MB09-C3,Proteiniborus sp. MB09-C3,species,0.00024196202164108324,abund,0.0,3,3
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3030017,3030017,                    Caproiciproducens sp. CPB-2,Caproiciproducens sp. CPB-2,species,0.0012904641154191105,abund,0.0,16,16
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2507162,2507162,                    Caproiciproducens sp. NJN-50,Caproiciproducens sp. NJN-50,species,0.00032261602885477763,abund,0.0,4,4
