tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,152268,152268,Metabacillus_litoralis,Metabacillus litoralis,species,0.0,abund,0.0,5327848,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,152331,152331,Lentilactobacillus_parabuchneri,Lentilactobacillus parabuchneri,species,0.0,abund,0.0,2726576,1,0,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,154046,154046,Hungatella_hathewayi,Hungatella hathewayi,species,0.90807,abund,0.0090807,6296958,39710,39232,species,0.9080698183860364,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,154288,154288,Turicibacter_sanguinis,Turicibacter sanguinis,species,0.8225899999999999,abund,0.0082259,2999687,17253,17172,species,0.8225898354820328,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,154981,154981,Aliiroseovarius_crassostreae,Aliiroseovarius crassostreae,species,0.0,abund,0.0,26776908,1,0,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,155085,155085,Staphylococcus_lutrae,Staphylococcus lutrae,species,0.0,abund,0.0,2533115,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,157692,157692,Pseudoleptotrichia_goodfellowii,Pseudoleptotrichia goodfellowii,species,0.0,abund,0.0,2290729,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,158847,158847,Megamonas_hypermegale,Megamonas hypermegale,species,0.0,abund,0.0,2616786,2,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,163604,163604,Nocardiopsis_exhalans,Nocardiopsis exhalans,species,0.0,abund,0.0,7597621,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,164546,164546,Cupriavidus_taiwanensis,Cupriavidus taiwanensis,species,0.0,abund,0.0,31683492,2,0,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,165096,165096,Weissella_koreensis,Weissella koreensis,species,0.0,abund,0.0,1479745,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,165179,165179,Segatella_copri,Segatella copri,species,0.0,abund,0.0,12135130,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,166486,166486,Roseburia_intestinalis,Roseburia intestinalis,species,1.07829,abund,0.0107829,4300352,25654,1861,species,1.0782897843420431,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,168384,168384,Marvinbryantia_formatexigens,Marvinbryantia formatexigens,species,0.0,abund,0.0,4577574,89,89,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,169402,169402,Wolbachia_endosymbiont_of_Folsomia_candida,Wolbachia endosymbiont_of Folsomia_candida,species,0.0,abund,0.0,1801626,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,169427,169427,Paraburkholderia_terricola,Paraburkholderia terricola,species,0.0,abund,0.0,7205063,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,169435,169435,Anaerotruncus_colihominis,Anaerotruncus colihominis,species,1.08351,abund,0.0108351,3563916,20149,17604,species,1.0835097832980434,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,169760,169760,Paenibacillus_stellifer,Paenibacillus stellifer,species,0.0,abund,0.0,5658798,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,171284,171284,Mycoplasmopsis_cynos,Mycoplasmopsis cynos,species,0.0,abund,0.0,4925047,3,0,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,172713,172713,Paenibacillus_kribbensis,Paenibacillus kribbensis,species,0.0,abund,0.0,5778702,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,179636,179636,Alicycliphilus_denitrificans,Alicycliphilus denitrificans,species,0.0,abund,0.0,4913990,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,182640,182640,Kribbella_flavida,Kribbella flavida,species,0.0,abund,0.0,7579488,10,10,species,0.0,1.0000002
