tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1314,1314,Streptococcus_pyogenes,Streptococcus pyogenes,species,0.0,abund,0.0,4821093,5,5,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1322,1322,Blautia_hansenii,Blautia hansenii,species,0.0,abund,0.0,2913538,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1328,1328,Streptococcus_anginosus,Streptococcus anginosus,species,0.0,abund,0.0,2451558,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1334,1334,Streptococcus_dysgalactiae,Streptococcus dysgalactiae,species,0.0,abund,0.0,5032887,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1335,1335,Streptococcus_equinus,Streptococcus equinus,species,0.0,abund,0.0,3908938,2,2,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1336,1336,Streptococcus_equi,Streptococcus equi,species,0.0,abund,0.0,2138152,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1351,1351,Enterococcus_faecalis,Enterococcus faecalis,species,0.00134,abund,1.34e-05,8906089,70,53,species,0.0013399998660000134,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1352,1352,Enterococcus_faecium,Enterococcus faecium,species,0.00017999999999999998,abund,1.8e-06,14384922,37,30,species,0.0001799999820000018,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1353,1353,Enterococcus_gallinarum,Enterococcus gallinarum,species,0.0,abund,0.0,3792603,7,6,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1382,1382,Lancefieldella_parvula,Lancefieldella parvula,species,0.0,abund,0.0,1543805,6,6,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1396,1396,Bacillus_cereus,Bacillus cereus,species,0.00023999999999999998,abund,2.4e-06,9578738,146,146,species,0.00023999997600000235,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1399,1399,Cytobacillus_firmus,Cytobacillus firmus,species,0.0,abund,0.0,5411308,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1402,1402,Bacillus_licheniformis,Bacillus licheniformis,species,0.0,abund,0.0,7230094,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1404,1404,Priestia_megaterium,Priestia megaterium,species,0.0,abund,0.0,8009521,2,2,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1405,1405,Bacillus_mycoides,Bacillus mycoides,species,0.0,abund,0.0,27084704,20,20,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1421,1421,Lysinibacillus_sphaericus,Lysinibacillus sphaericus,species,0.0,abund,0.0,11980782,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1423,1423,Bacillus_subtilis,Bacillus subtilis,species,0.0,abund,0.0,6993598,3,2,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1428,1428,Bacillus_thuringiensis,Bacillus thuringiensis,species,0.00017,abund,1.7e-06,7588830,8,8,species,0.0001699999830000017,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1452,1452,Bacillus_atrophaeus,Bacillus atrophaeus,species,0.0,abund,0.0,4183079,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1465,1465,Brevibacillus_laterosporus,Brevibacillus laterosporus,species,0.0,abund,0.0,5420250,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1482,1482,Virgibacillus_halodenitrificans,Virgibacillus halodenitrificans,species,0.0,abund,0.0,4375994,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1491,1491,Clostridium_botulinum,Clostridium botulinum,species,0.0,abund,0.0,5267493,5,2,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1492,1492,Clostridium_butyricum,Clostridium butyricum,species,0.0,abund,0.0,9493631,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1496,1496,Clostridioides_difficile,Clostridioides difficile,species,1.0002900000000001,abund,0.0100029,16267201,49437,20742,species,1.0002898999710101,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1497,1497,Clostridium_formicaceticum,Clostridium formicaceticum,species,0.0,abund,0.0,4586755,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1501,1501,Clostridium_pasteurianum,Clostridium pasteurianum,species,0.0,abund,0.0,6072805,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1502,1502,Clostridium_perfringens,Clostridium perfringens,species,7e-05,abund,7e-07,18735296,7,6,species,6.999999300000069e-05,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1505,1505,Paraclostridium_sordellii,Paraclostridium sordellii,species,0.0,abund,0.0,21739454,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1509,1509,Clostridium_sporogenes,Clostridium sporogenes,species,0.0,abund,0.0,8745252,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1512,1512,[Clostridium]_symbiosum,[Clostridium]_symbiosum,species,0.0,abund,0.0,5299950,2,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1517,1517,Thermoanaerobacterium_thermosaccharolyticum,Thermoanaerobacterium thermosaccharolyticum,species,0.0,abund,0.0,2821624,1,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1520,1520,Clostridium_beijerinckii,Clostridium beijerinckii,species,0.0,abund,0.0,6168017,1,0,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1522,1522,[Clostridium]_innocuum,[Clostridium]_innocuum,species,0.00043000000000000004,abund,4.3e-06,9008608,32,23,species,0.00042999995700000434,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1531,1531,Enterocloster_clostridioformis,Enterocloster clostridioformis,species,0.00045,abund,4.5e-06,5832416,37,37,species,0.00044999995500000445,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1532,1532,Blautia_coccoides,Blautia coccoides,species,0.0,abund,0.0,6500967,13,13,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1534,1534,Clostridium_kluyveri,Clostridium kluyveri,species,0.0,abund,0.0,4156629,2,1,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1547,1547,Thomasclavelia_ramosa,Thomasclavelia ramosa,species,0.0,abund,0.0,5368158,2,2,species,0.0,1.0000001
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1561,1561,Clostridium_baratii,Clostridium baratii,species,0.0,abund,0.0,11264484,2,2,species,0.0,1.0000001
