tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,165697,165697,Sphingopyxis,Sphingopyxis,genus,0.0,abund,0.0,4320555,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,216851,216851,Faecalibacterium,Faecalibacterium,genus,13.115779999999999,abund,0.1311578,3023890,416569,415297,genus,13.115779999999999,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,239759,239759,Alistipes,Alistipes,genus,0.0,abund,0.0,3559379,3,3,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,239934,239934,Akkermansia,Akkermansia,genus,0.43125,abund,0.0043125,4083449,39494,26335,genus,0.43125,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,375288,375288,Parabacteroides,Parabacteroides,genus,0.0,abund,0.0,5384071,17,17,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,413496,413496,Cronobacter,Cronobacter,genus,0.0,abund,0.0,4483151,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,766765,766765,Yamadazyma,Yamadazyma,genus,0.0,abund,0.0,9926594,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,909656,909656,Phocaeicola,Phocaeicola,genus,0.00209,abund,2.09e-05,4719137,107,107,genus,0.00209,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1766253,1766253,Agathobacter,Agathobacter,genus,0.0,abund,0.0,3425095,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1870884,1870884,Clostridioides,Clostridioides,genus,0.84871,abund,0.0084871,4134190,52735,12585,genus,0.84871,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2316020,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.0,abund,0.0,3209043,2,2,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2742598,2742598,Limosilactobacillus,Limosilactobacillus,genus,1.7443,abund,0.017443,2227545,22768,10161,genus,1.7443,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2892397,2892397,Pusillibacter,Pusillibacter,genus,8.999999999999999e-05,abund,9e-07,3407680,1,1,genus,8.999999999999999e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2944152,2944152,Wujia,Wujia,genus,0.0,abund,0.0,2942917,2,2,genus,0.0,1.0
