tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,39777,39777,Veillonella atypica,Veillonella atypica,species,0.49925,fraction_reads,0.49925,39777,1||1239|909932|1843489|31977|29465|39777,6190,0,0,6190,0.5166267938746534,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,40520,40520,Blautia obeum,Blautia obeum,species,0.88324,fraction_reads,0.88324,40520,1||1239|186801|3085636|186803|572511|40520,10951,0,0,10951,0.9139818716511744,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.73347,fraction_reads,0.73347,40545,1||1224|28216|80840|995019|40544|40545,9094,0,0,9094,0.7589990075177606,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,43675,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.55724,fraction_reads,0.55724,43675,1||201174|1760|85006|1268|32207|43675,6909,0,0,6909,0.5766351820104393,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,45851,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.60587,fraction_reads,0.60587,45851,1||1239|186801|3085636|186803|3342669|45851,7512,0,0,7512,0.6269577878915098,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,1.0898,fraction_reads,1.0898,46503,1||976|200643|171549|2005525|375288|46503,13512,0,0,13512,1.1277313569646414,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.88469,fraction_reads,0.88469,46506,1||976|200643|171549|815|816|46506,10969,0,0,10969,0.9154823400560181,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,47678,47678,Bacteroides caccae,Bacteroides caccae,species,1.23731,fraction_reads,1.23731,47678,1||976|200643|171549|815|816|47678,15341,0,0,15341,1.280375559998092,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.59103,fraction_reads,0.59103,74426,1||201174|84998|84999|84107|102106|74426,7328,0,0,7328,0.6116012698722813,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.84356,fraction_reads,0.84356,84112,1||201174|84998|1643822|1643826|84111|84112,10459,0,0,10459,0.8729207776482776,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.43545,fraction_reads,0.43545,84135,1||1239|91061|1385|539738|1378|84135,5399,0,0,5399,0.4506061840615279,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea longicatena,Dorea longicatena,species,0.70895,fraction_reads,0.70895,88431,1||1239|186801|3085636|186803|189330|88431,8790,0,0,8790,0.7336255693889544,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia luti,Blautia luti,species,0.90308,fraction_reads,0.90308,89014,1||1239|186801|3085636|186803|572511|89014,11197,0,0,11197,0.9345124186526228,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,89153,89153,[Clostridium] hylemonae,[Clostridium] hylemonae,species,0.0004,fraction_reads,0.0004,89153,1||1239|186801|3085636|186803|1506553|89153,5,0,0,5,0.0004139223185775891,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus australis,Streptococcus australis,species,0.52183,fraction_reads,0.52183,113107,1||1239|91061|186826|1300|1301|113107,6470,0,0,6470,0.5399927087583583,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.43964,fraction_reads,0.43964,114527,1||1239|186801|3082720|543314|86331|114527,5451,0,0,5451,0.45494202034862813,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.61612,fraction_reads,0.61612,116090,1||1239|1737404|1737405|2848916|171003|116090,7639,0,0,7639,0.6375645473050605,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.68559,fraction_reads,1.68559,154046,1||1239|186801|3085636|186803|1649459|154046,20899,0,0,20899,1.7442583024279958,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.72379,fraction_reads,0.72379,154288,1||1239|526524|526525|2810281|191303|154288,8974,0,0,8974,0.7489820874081831,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,165179,165179,Segatella copri,Segatella copri,species,0.0004,fraction_reads,0.0004,165179,1||976|200643|171549|171552|2974251|165179,5,0,0,5,0.0004139223185775891,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.08601,fraction_reads,1.08601,166486,1||1239|186801|3085636|186803|841|166486,13465,0,0,13465,1.1238094429961187,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.873,fraction_reads,0.873,169435,1||1239|186801|186802|216572|244127|169435,10824,0,0,10824,0.9033854602955882,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.93849,fraction_reads,0.93849,214856,1||976|200643|171549|171550|239759|214856,11636,0,0,11636,0.9711548919047039,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.20957,fraction_reads,1.20957,216816,1||201174|1760|85004|31953|1678|216816,14997,0,0,14997,1.2516700472047362,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.53312,fraction_reads,0.53312,249188,1||1224|1236|135625|712|724|249188,6610,0,0,6610,0.5516756662002108,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.7321,fraction_reads,0.7321,261299,1||1239|186801|3082720|186804|1505657|261299,9077,0,0,9077,0.7575813235766323,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,291644,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,0.00024,fraction_reads,0.00024,291644,1||976|200643|171549|815|816|291644,3,0,0,3,0.00024835339114655345,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.986,fraction_reads,0.986,292800,1||1239|186801|186802|216572|946234|292800,12225,0,0,12225,1.020318515293757,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,301301,301301,Roseburia hominis,Roseburia hominis,species,0.88203,fraction_reads,0.88203,301301,1||1239|186801|3085636|186803|841|301301,10936,0,0,10936,0.9127297566374772,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,301302,301302,Roseburia faecis,Roseburia faecis,species,0.81807,fraction_reads,0.81807,301302,1||1239|186801|3085636|186803|841|301302,10143,0,0,10143,0.8465435778969208,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.65809,fraction_reads,1.65809,328812,1||976|200643|171549|2005525|375288|328812,20558,0,0,20558,1.7158011430257867,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.8463,fraction_reads,0.8463,328813,1||976|200643|171549|171550|239759|328813,10493,0,0,10493,0.8757561455305342,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.79081,fraction_reads,0.79081,342942,1||1239|186801|3085636|186803|2316020|342942,9805,0,0,9805,0.8183347718858581,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.33442,fraction_reads,1.33442,357276,1||976|200643|171549|815|909656|357276,16545,0,0,16545,1.3808655508907661,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.84165,fraction_reads,1.84165,371601,1||976|200643|171549|815|816|371601,22834,0,0,22834,1.9057500950210422,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.13061,fraction_reads,1.13061,387661,1||976|200643|171549|2005525|375288|387661,14018,0,0,14018,1.1699617815175198,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,410072,410072,Coprococcus comes,Coprococcus comes,species,0.82114,fraction_reads,0.82114,410072,1||1239|186801|3085636|186803|33042|410072,10181,0,0,10181,0.8497204316920038,0.9663649
