tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2109690,2109690,                  Lachnospiraceae bacterium Choco86,Lachnospiraceae bacterium Choco86,species,0.005313760980388901,fraction_reads,0.01,16,16,0.005815179071170523,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2093742,2093742,                  Lachnospiraceae bacterium KM106-2,Lachnospiraceae bacterium KM106-2,species,0.001992660367645838,fraction_reads,0.0,6,6,0.0021806921516889467,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,712991,712991,                  Lachnospiraceae bacterium oral taxon 500,Lachnospiraceae bacterium oral taxon 500,species,0.0006642201225486126,fraction_reads,0.0,2,2,0.0007268973838963153,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2479767,2479767,                    Blautia sp. SC05B48,Blautia sp. SC05B48,species,0.019594493615184075,fraction_reads,0.02,59,59,0.021443472824941308,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1912897,1912897,                    Blautia sp. N6H1-15,Blautia sp. N6H1-15,species,0.000996330183822919,fraction_reads,0.0,3,3,0.0010903460758444733,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1796616,1796616,                    Blautia sp. YL58,Blautia sp. YL58,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,33038,33038,                  [Ruminococcus] gnavus,[Ruminococcus] gnavus,species,0.020258713737732685,fraction_reads,0.02,61,0,0.02217037020883762,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,33035,33035,                  Blautia producta,Blautia producta,species,0.006642201225486127,fraction_reads,0.01,20,18,0.007268973838963154,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1834196,1834196,                    Lachnoclostridium sp. YL32,Lachnoclostridium sp. YL32,species,0.021255043921555604,fraction_reads,0.02,64,64,0.02326071628468209,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29347,29347,                  [Clostridium] scindens,[Clostridium] scindens,species,0.0036532106740173693,fraction_reads,0.0,11,9,0.003997935611429734,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1871021,1871021,                  Lachnoclostridium phocaeense,Lachnoclostridium phocaeense,species,0.001992660367645838,fraction_reads,0.0,6,6,0.0021806921516889467,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,89153,89153,                  [Clostridium] hylemonae,[Clostridium] hylemonae,species,0.0016605503063715317,fraction_reads,0.0,5,0,0.0018172434597407885,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208479,208479,                  Enterocloster bolteae,Enterocloster bolteae,species,0.027233025024493117,fraction_reads,0.03,82,82,0.029802792739748934,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,39485,39485,                  Lachnospira eligens,Lachnospira eligens,species,0.026568804901944507,fraction_reads,0.03,80,0,0.029075895355852616,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,39488,39488,                  Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.010627521960777802,fraction_reads,0.01,32,32,0.011630358142341046,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,649756,649756,                  Anaerostipes hadrus,Anaerostipes hadrus,species,0.006642201225486127,fraction_reads,0.01,20,20,0.007268973838963154,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1229621,1229621,                  Anaerostipes rhamnosivorans,Anaerostipes rhamnosivorans,species,0.0003321100612743063,fraction_reads,0.0,1,1,0.0003634486919481577,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29360,29360,                  Cellulosilyticum lentocellum,Cellulosilyticum lentocellum,species,0.002324770428920144,fraction_reads,0.0,7,0,0.0025441408436371036,0.9137742647913518
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2497860,2497860,                    Cellulosilyticum sp. WCF-2,Cellulosilyticum sp. WCF-2,species,0.0016605503063715317,fraction_reads,0.0,5,5,0.0018172434597407885,0.9137742647913518
