tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1926307,Veillonella sp.,Veillonella sp.,species,0.9477785236789,abund_weighted,0.009477785236789,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp.,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0001616103073939,0.009477785236789,290000,0.7545578649082185,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,671228,Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 158,species,0.7545209758757699,abund_weighted,0.0075452097587577,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. oral taxon 158,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0001108981074875,0.0075452097587577,199000,0.7454472339179371,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,159268,uncultured Veillonella sp.,uncultured Veillonella sp.,species,0.45698052308909,abund_weighted,0.0045698052308909,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;uncultured Veillonella sp.,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0001086689997993,0.0045698052308909,195000,0.7449591194564704,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1352,Enterococcus faecium,Enterococcus faecium,species,0.0030972185791620912,abund_weighted,3.097218579162091e-05,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,9.585163059227391e-05,3.097218579162091e-05,172000,0.741949211444711,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.004801429759083816,abund_weighted,4.801429759083816e-05,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,8.804975368360046e-05,4.801429759083816e-05,158000,0.7399200212030906,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,159272,uncultured Prevotella sp.,uncultured Prevotella sp.,species,0.1886487680035,abund_weighted,0.001886487680035,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured Prevotella sp.,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,7.411783063239785e-05,0.001886487680035,133000,0.7358201896882002,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,820,Bacteroides uniformis,Bacteroides uniformis,species,0.0035566146363583823,abund_weighted,3.556614636358382e-05,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,7.133144602215733e-05,3.556614636358382e-05,128000,0.734911209853552,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.004282756791281552,abund_weighted,4.282756791281552e-05,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,6.408684603553198e-05,4.282756791281552e-05,115000,0.7323766350758493,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,297314,uncultured Lachnospiraceae bacterium,uncultured Lachnospiraceae bacterium,species,0.05976594511847,abund_weighted,0.0005976594511847,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;;uncultured Lachnospiraceae bacterium,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,6.297229219143577e-05,0.0005976594511847,113000,0.7319622671008824,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2723301,Escherichia sp. 14.0985,Escherichia sp. 14.0985,species,0.0022969802859814556,abund_weighted,2.2969802859814556e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia sp. 14.0985,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,6.130046142529146e-05,2.2969802859814556e-05,110000,0.7313272124185208,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,29466,Veillonella parvula,Veillonella parvula,species,0.023458837372310002,abund_weighted,0.0002345883737231,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,5.517041528276231e-05,0.0002345883737231,99000,0.7288458505029298,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2044468,Escherichia sp. E4930,Escherichia sp. E4930,species,0.0018672226840881507,abund_weighted,1.8672226840881508e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia sp. E4930,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.848309221818506e-05,1.8672226840881508e-05,87000,0.7258142556817353,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,550,Enterobacter cloacae,Enterobacter cloacae,species,0.0013781881715888731,abund_weighted,1.378188171588873e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.736853837408885e-05,1.378188171588873e-05,85000,0.725269938528338,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,33038,[Ruminococcus] gnavus,[Ruminococcus] gnavus,species,0.03587735014426,abund_weighted,0.0003587735014426,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] gnavus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.4582153763848335e-05,0.0003587735014426,80000,0.7238529627242307,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,96241,Bacillus spizizenii,Bacillus spizizenii,species,0.0012744535780284203,abund_weighted,1.2744535780284204e-05,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus spizizenii,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.402487684180023e-05,1.2744535780284204e-05,79000,0.7235593065395727,6747990
