tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2817021,Faecalibacterium sp. Marseille-Q4137,Faecalibacterium sp. Marseille-Q4137,species,0.15996036648932,abund_weighted,0.0015996036648932,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp. Marseille-Q4137,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0005165868871849,0.0015996036648932,511000,0.7833797968728718,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1971605,Faecalibacterium sp.,Faecalibacterium sp.,species,0.11348322576068999,abund_weighted,0.0011348322576069,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0004336903612569,0.0011348322576069,429000,0.7789721448309622,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,259315,uncultured Faecalibacterium sp.,uncultured Faecalibacterium sp.,species,0.09850974458393,abund_weighted,0.0009850974458393,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;uncultured Faecalibacterium sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0004296466282849,0.0009850974458393,425000,0.7787367863191179,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.09680710702322,abund_weighted,0.0009680710702322,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter glycyrrhizinilyticus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0004003295642372,0.0009680710702322,396000,0.7769634153791335,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.07216264450163,abund_weighted,0.0007216264450163,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.000306312772636,0.0007216264450163,303000,0.7702833088503899,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2292357,Faecalibacterium sp. OM04-11BH,Faecalibacterium sp. OM04-11BH,species,0.07746514433355,abund_weighted,0.0007746514433355,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp. OM04-11BH,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0003002471731779,0.0007746514433355,297000,0.769786495595628,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1946697,Lachnoclostridium sp. UBA6558,Lachnoclostridium sp. UBA6558,species,0.05790913577911,abund_weighted,0.0005790913577911,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. UBA6558,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0002587989102139,0.0005790913577911,256000,0.7661064364279031,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2049036,Paraprevotella sp.,Paraprevotella sp.,species,0.04947378283548,abund_weighted,0.0004947378283548,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.00021735064725,0.0004947378283548,215000,0.7618051446358142,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,423477,Veillonella rogosae,Veillonella rogosae,species,0.047741957202300005,abund_weighted,0.000477419572023,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella rogosae,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0002153287807639,0.000477419572023,213000,0.7615755106695681,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,159268,uncultured Veillonella sp.,uncultured Veillonella sp.,species,0.043859943563880004,abund_weighted,0.0004385994356388,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;uncultured Veillonella sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0002001647821186,0.0004385994356388,198000,0.7597836170512797,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1852391,Clostridiales bacterium Marseille-P2986,Clostridiales bacterium Marseille-P2986,species,0.04097032438942,abund_weighted,0.0004097032438942,Bacteria;Firmicutes;Clostridia;Eubacteriales;;;Clostridiales bacterium Marseille-P2986,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001850007834732,0.0004097032438942,183000,0.7578552161609928,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1924083,Bariatricus sp.,Bariatricus sp.,species,0.036008352069639996,abund_weighted,0.0003600835206964,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bariatricus;Bariatricus sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001647821186127,0.0003600835206964,163000,0.7550311010824853,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2109687,Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.032038774213809997,abund_weighted,0.0003203877421381,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter sp. PEA192,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001405197207802,0.0003203877421381,139000,0.7511617422641154,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2485925,Oscillospiraceae bacterium,Oscillospiraceae bacterium,species,0.02958697612639,abund_weighted,0.0002958697612639,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;;Oscillospiraceae bacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001263666553779,0.0002958697612639,125000,0.7485937715633749,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,159272,uncultured Prevotella sp.,uncultured Prevotella sp.,species,0.026454123014679996,abund_weighted,0.0002645412301468,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured Prevotella sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001182791894337,0.0002645412301468,117000,0.7469983178875573,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1776392,Massilimicrobiota timonensis,Massilimicrobiota timonensis,species,0.0254909166232,abund_weighted,0.000254909166232,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Massilimicrobiota;Massilimicrobiota timonensis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0001051370572744,0.000254909166232,104000,0.7441655180170891,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1739304,Anaerosphaera sp. HMSC064C01,Anaerosphaera sp. HMSC064C01,species,0.02076244888317,abund_weighted,0.0002076244888317,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerosphaera;Anaerosphaera sp. HMSC064C01,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,9.098399187209672e-05,0.0002076244888317,90000,0.7407028775637844,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1926307,Veillonella sp.,Veillonella sp.,species,0.02243589837141,abund_weighted,0.0002243589837141,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,8.795119214302683e-05,0.0002243589837141,87000,0.7398932888147077,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1226322,Oscillibacter sp. KLE 1728,Oscillibacter sp. KLE 1728,species,0.01781445356377,abund_weighted,0.0001781445356377,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter sp. KLE 1728,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,7.986372619884046e-05,0.0001781445356377,79000,0.7375945991377773,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2584648,Faecalibacterium sp. BIOML-A4,Faecalibacterium sp. BIOML-A4,species,0.016851247172280003,abund_weighted,0.0001685124717228,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp. BIOML-A4,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,7.278719349767739e-05,0.0001685124717228,72000,0.7353903089587226,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,574930,Parabacteroides gordonii,Parabacteroides gordonii,species,0.01349461883831,abund_weighted,0.0001349461883831,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides gordonii,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,6.77325272825609e-05,0.0001349461883831,67000,0.7336849148043558,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2081703,Peptostreptococcaceae bacterium oral taxon 929,Peptostreptococcaceae bacterium oral taxon 929,species,0.01168495834521,abund_weighted,0.0001168495834521,Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;;Peptostreptococcaceae bacterium oral taxon 929,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,5.5601328366281335e-05,0.0001168495834521,55000,0.7290287958491772,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,77133,uncultured bacterium,uncultured bacterium,species,0.0157810178484,abund_weighted,0.000157810178484,Bacteria;;;;;;uncultured bacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,5.459039512325804e-05,0.000157810178484,54000,0.7285974057762881,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2508867,Prevotella brunnea,Prevotella brunnea,species,0.02076244888317,abund_weighted,0.0002076244888317,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella brunnea,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,5.256852863721144e-05,0.0002076244888317,52000,0.7277109292050303,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,0,unclassified,unclassified,species,9.853825160137939,abund_weighted,0.0985382516013794,unclassified,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.6430425046882029,0.0985382516013794,636088000,,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,816,Bacteroides,Bacteroides,genus,13.216972163627162,abund_weighted,0.1321697216362716,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0484631287372938,0.1321697216362716,47939000,0.9069720792391964,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1301,Streptococcus,Streptococcus,genus,6.04917937247784,abund_weighted,0.0604917937247784,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0239874239904567,0.0604917937247784,23728000,0.8866279274943889,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,375288,Parabacteroides,Parabacteroides,genus,6.3352419413921,abund_weighted,0.063352419413921,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0233747984451846,0.063352419413921,23122000,0.8858882953944345,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,572511,Blautia,Blautia,genus,4.47528067007252,abund_weighted,0.0447528067007252,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0167734043682425,0.0447528067007252,16592000,0.8764551891773834,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,216851,Faecalibacterium,Faecalibacterium,genus,4.78936378855732,abund_weighted,0.0478936378855732,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0133938545368156,0.0478936378855732,13249000,0.8701168907651189,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,239759,Alistipes,Alistipes,genus,2.7716604442560797,abund_weighted,0.0277166044425608,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0119573183984795,0.0277166044425608,11828000,0.8669382941275338,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,841,Roseburia,Roseburia,genus,2.62012570135289,abund_weighted,0.0262012570135289,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0106077225190434,0.0262012570135289,10493000,0.8635955423589774,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,724,Haemophilus,Haemophilus,genus,2.3250148299731497,abund_weighted,0.0232501482997315,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0097898775254376,0.0232501482997315,9684000,0.8613632985990838,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,909656,Phocaeicola,Phocaeicola,genus,2.55468604287669,abund_weighted,0.0255468604287669,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0086657197591957,0.0255468604287669,8572000,0.8579807995633357,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,29465,Veillonella,Veillonella,genus,2.32279653646548,abund_weighted,0.0232279653646548,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0085211563054433,0.0232279653646548,8429000,0.8575153208253405,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1678,Bifidobacterium,Bifidobacterium,genus,2.32805038950996,abund_weighted,0.0232805038950996,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0079914272860991,0.0232805038950996,7905000,0.8557417502681545,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,191303,Turicibacter,Turicibacter,genus,1.88354523387478,abund_weighted,0.0188354523387478,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0079762632874538,0.0188354523387478,7890000,0.8556893215212332,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1649459,Hungatella,Hungatella,genus,1.6164354533505998,abund_weighted,0.016164354533506,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0068713132528293,0.016164354533506,6797000,0.8515832069280677,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1654,Actinomyces,Actinomyces,genus,1.41730469360745,abund_weighted,0.0141730469360745,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0059523749349211,0.0141730469360745,5888000,0.8476485344156861,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1730,Eubacterium,Eubacterium,genus,1.38897280459723,abund_weighted,0.0138897280459723,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0059382218695188,0.0138897280459723,5874000,0.8475834443802535,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,32207,Rothia,Rothia,genus,1.0587292233219299,abund_weighted,0.0105872922332193,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0046593913170943,0.0105872922332193,4609000,0.8409783440204207,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1505663,Erysipelatoclostridium,Erysipelatoclostridium,genus,1.09768557071097,abund_weighted,0.0109768557071097,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0046523147843932,0.0109768557071097,4602000,0.8409371120766478,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.062465296598,abund_weighted,0.01062465296598,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.004429909470928,0.01062465296598,4382000,0.8396093247987522,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1485,Clostridium,Clostridium,genus,1.0764561126682899,abund_weighted,0.0107645611266829,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0043682425431036,0.0107645611266829,4321000,0.8392297343055447,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,283168,Odoribacter,Odoribacter,genus,0.98868757875306,abund_weighted,0.0098868757875306,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0042762476179885,0.0098868757875306,4230000,0.8386537098002103,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,946234,Flavonifractor,Flavonifractor,genus,0.9743854232431,abund_weighted,0.009743854232431,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0039709457785955,0.009743854232431,3928000,0.8366522172878244,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,838,Prevotella,Prevotella,genus,0.9395445940722299,abund_weighted,0.0093954459407223,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.003906246051042,0.0093954459407223,3864000,0.8362089772334214,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,189330,Dorea,Dorea,genus,0.8109614054874099,abund_weighted,0.0081096140548741,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0035129930195059,0.0081096140548741,3475000,0.8333516498751052,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.85191227116186,abund_weighted,0.0085191227116186,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerobutyricum,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.003472555689785,0.0085191227116186,3435000,0.8330404765926962,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,244127,Anaerotruncus,Anaerotruncus,genus,0.7769183836307,abund_weighted,0.007769183836307,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0034017903627733,0.007769183836307,3365000,0.8324873880504929,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1348911,Coprobacter,Coprobacter,genus,0.7669847096336401,abund_weighted,0.0076698470963364,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0033765170316978,0.0076698470963364,3340000,0.8322871544442304,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,84111,Eggerthella,Eggerthella,genus,0.7725693608327701,abund_weighted,0.0077256936083277,Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0033724732987257,0.0077256936083277,3336000,0.8322549825364632,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,644652,Gordonibacter,Gordonibacter,genus,0.7369891004926801,abund_weighted,0.0073698910049268,Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0032653143749652,0.0073698910049268,3230000,0.8313885370185692,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1392389,Intestinimonas,Intestinimonas,genus,0.73538375650687,abund_weighted,0.0073538375650687,Bacteria;Firmicutes;Clostridia;Eubacteriales;;Intestinimonas,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0032178005125431,0.0073538375650687,3183000,0.8309955175569071,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,133925,Olsenella,Olsenella,genus,0.74716600842698,abund_weighted,0.0074716600842698,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0032016255806547,0.0074716600842698,3167000,0.8308604413488545,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.73947008665257,abund_weighted,0.0073947008665257,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0031935381147105,0.0073947008665257,3159000,0.8307926553971087,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,577309,Paraprevotella,Paraprevotella,genus,0.71660609655161,abund_weighted,0.0071660609655161,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0031328821201291,0.0071660609655161,3099000,0.8302789009035954,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,33042,Coprococcus,Coprococcus,genus,0.73321410978665,abund_weighted,0.0073321410978665,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.003125805587428,0.0073321410978665,3092000,0.8302183369965013,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2172004,Lawsonibacter,Lawsonibacter,genus,0.71761794973055,abund_weighted,0.0071761794973055,Bacteria;Firmicutes;Clostridia;Eubacteriales;;Lawsonibacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0030752589252768,0.0071761794973055,3042000,0.8297818389726419,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1263,Ruminococcus,Ruminococcus,genus,0.67813621703705,abund_weighted,0.0067813621703705,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0029670890682733,0.0067813621703705,2935000,0.8288239209382245,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,40544,Sutterella,Sutterella,genus,0.68422679482565,abund_weighted,0.0068422679482565,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0029317064047675,0.0068422679482565,2900000,0.8285032357213521,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.6640189193194,abund_weighted,0.006640189193194,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0029246298720663,0.006640189193194,2893000,0.8284386494362619,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1505657,Intestinibacter,Intestinibacter,genus,0.6587650662749199,abund_weighted,0.0065876506627492,Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Intestinibacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0029215970723373,0.0065876506627492,2890000,0.8284109232914235,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.66031203411579,abund_weighted,0.0066031203411579,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0028205037480349,0.0066031203411579,2790000,0.8274704120046324,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2892397,Pusillimonas (ex Kitahara et al. 2021),Pusillimonas (ex Kitahara et al. 2021),genus,0.64258514476943,abund_weighted,0.0064258514476943,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pusillimonas (ex Kitahara et al. 2021),,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0027992741499315,0.0064258514476943,2769000,0.8272687646449945,10278171
