tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1534,1534,                  Clostridium kluyveri,Clostridium kluyveri,species,0.003825564369992706,fraction_reads,0.0,106,106
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1513,1513,                  Clostridium tetani,Clostridium tetani,species,0.0033563913812200154,fraction_reads,0.0,93,93
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1548,1548,                  Clostridium scatologenes,Clostridium scatologenes,species,0.0025984965532025927,fraction_reads,0.0,72,72
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1509,1509,                  Clostridium sporogenes,Clostridium sporogenes,species,0.0024902258634858184,fraction_reads,0.0,69,69
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,46867,46867,                  Clostridium chauvoei,Clostridium chauvoei,species,0.0015157896560348458,fraction_reads,0.0,42,42
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1501,1501,                  Clostridium pasteurianum,Clostridium pasteurianum,species,0.0006135339083950566,fraction_reads,0.0,17,17
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1542,1542,                  Clostridium novyi,Clostridium novyi,species,0.0005052632186782819,fraction_reads,0.0,14,6
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1520,1520,                  Clostridium beijerinckii,Clostridium beijerinckii,species,0.0003609022990559157,fraction_reads,0.0,10,8
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1492,1492,                  Clostridium butyricum,Clostridium butyricum,species,0.00028872183924473255,fraction_reads,0.0,8,8
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,29341,29341,                  Clostridium argentinense,Clostridium argentinense,species,0.00028872183924473255,fraction_reads,0.0,8,8
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,238834,238834,                  Clostridium estertheticum,Clostridium estertheticum,species,0.00028872183924473255,fraction_reads,0.0,8,0
