tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw,norm_abund,classified_fraction
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,544580,544580,Actinomyces oris,Actinomyces oris,species,0.7373,fraction_reads,0.7463,0.7373,0.7372955762265425,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.6809,fraction_reads,0.7463,0.6809,0.6808959146245122,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,674529,674529,Bacteroides faecis,Bacteroides faecis,species,1.4681,fraction_reads,0.7463,1.4681,1.4680911914528512,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,712411,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.7427,fraction_reads,0.7463,0.7427,0.742695543826737,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,938288,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.3721,fraction_reads,0.7463,0.3721,0.3720977674133955,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1099853,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.7961,fraction_reads,0.7463,0.7961,0.7960952234286593,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1160721,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.6861,fraction_reads,0.7463,0.6861,0.6860958834246994,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.7452,fraction_reads,0.7463,0.7452,0.7451955288268269,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1335613,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.7589,fraction_reads,0.7463,0.7589,0.7588954466273202,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.0215,fraction_reads,0.7463,1.0215,1.0214938710367738,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1737424,1737424,Blautia massiliensis (ex Durand et al. 2017),Blautia massiliensis (ex Durand et al. 2017),species,0.8627,fraction_reads,0.7463,0.8627,0.8626948238310569,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1796613,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,1.1672,fraction_reads,0.7787,1.1672,1.167192996842019,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1796652,1796652,Turicimonas muris,Turicimonas muris,species,0.6674,fraction_reads,0.7463,0.6674,0.6673959956240262,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1982626,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.6633,fraction_reads,0.7463,0.6633,0.6632960202238786,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2025876,2025876,Parabacteroides sp. CT06,Parabacteroides sp. CT06,species,1.8895,fraction_reads,1.1356,1.8895,1.8894886630680214,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2108523,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7539,fraction_reads,0.7787,0.7539,0.7538954766271402,1.000006
