tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1499973,1499973,                  Escherichia_marmotae,Escherichia marmotae,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,623,623,                  Shigella_flexneri,Shigella flexneri,species,0.03734488481200211,fraction_reads,0.04,739,733,0.038049810754966946,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,621,621,                  Shigella_boydii,Shigella boydii,species,0.004194351068195095,fraction_reads,0.0,83,82,0.004273524076674231,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,624,624,                  Shigella_sonnei,Shigella sonnei,species,0.0022235114096455927,fraction_reads,0.0,44,44,0.002265482643056219,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,622,622,                  Shigella_dysenteriae,Shigella dysenteriae,species,0.0004548091519729621,fraction_reads,0.0,9,9,0.000463394176988772,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,28901,28901,                  Salmonella_enterica,Salmonella enterica,species,0.00864137388748628,fraction_reads,0.01,171,103,0.008804489362786667,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,354276,354276,                  Enterobacter_cloacae_complex,Enterobacter cloacae_complex,species,0.0017181679074534124,fraction_reads,0.0,34,0,0.0017506002241798053,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158836,158836,                    Enterobacter_hormaechei,Enterobacter hormaechei,species,0.0011117557048227963,fraction_reads,0.0,22,17,0.0011327413215281095,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,299767,299767,                    Enterobacter_ludwigii,Enterobacter ludwigii,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.000154464725662924,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,208224,208224,                    Enterobacter_kobei,Enterobacter kobei,species,0.00010106870043843603,fraction_reads,0.0,2,2,0.00010297648377528268,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1329816,1329816,                      Enterobacter_sp._MGH_7,Enterobacter_sp._MGH_7,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1329823,1329823,                      Enterobacter_sp._MGH_14,Enterobacter_sp._MGH_14,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,550,550,                    Enterobacter_cloacae,Enterobacter cloacae,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,61645,61645,                    Enterobacter_asburiae,Enterobacter asburiae,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
