tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2985571,Bifidobacterium sp. KRGSERBCFTRI,Bifidobacterium sp. KRGSERBCFTRI,species,1.121036029449914,abund,1.12,115222000,115222000,1.2040910385731471,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,3081750,Anaerocolumna sp. AGMB13020,Anaerocolumna sp. AGMB13020,species,1.3556692148330365,abund,1.36,139338000,139338000,1.4561076628830014,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,194,Campylobacter,Campylobacter,genus,0.4100632304006659,abund,0.41,42147000,0,0.44044388208440277,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,724,Haemophilus,Haemophilus,genus,2.325014831556617,abund,2.33,238969000,0,2.49726989009485,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,816,Bacteroides,Bacteroides,genus,12.665979198892668,abund,12.67,1301831000,0,13.604372777607423,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,838,Prevotella,Prevotella,genus,1.1879156328801506,abund,1.19,122096000,0,1.2759255991405614,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,841,Roseburia,Roseburia,genus,2.686577214837741,abund,2.69,276131000,0,2.885619607655307,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,848,Fusobacterium,Fusobacterium,genus,0.5023948330414783,abund,0.5,51637000,0,0.5396161230738202,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1253,Pediococcus,Pediococcus,genus,0.41003404232817675,abund,0.41,42144000,0,0.4404125315340373,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1263,Ruminococcus,Ruminococcus,genus,0.6781362174989065,abund,0.68,69700000,0,0.7283777868242787,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1301,Streptococcus,Streptococcus,genus,6.043341762099832,abund,6.04,621145000,0,6.49107920225203,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1378,Gemella,Gemella,genus,0.41648460634828827,abund,0.42,42807000,0,0.44734100316480485,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1485,Clostridium,Clostridium,genus,2.0502772345733438,abund,2.05,210731000,0,2.202177609688193,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1654,Actinomyces,Actinomyces,genus,1.4162636533206001,abund,1.42,145566000,0,1.5211914048330408,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1678,Bifidobacterium,Bifidobacterium,genus,2.3464194180486913,abund,2.35,241169000,0,2.52026029369619,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1730,Eubacterium,Eubacterium,genus,1.3968925025452728,abund,1.4,143575000,0,1.500385089573828,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2701,Gardnerella,Gardnerella,genus,0.3822956441059474,abund,0.38,39293000,0,0.41061905850339137,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28050,Lachnospira,Lachnospira,genus,0.48506684734039435,abund,0.49,49856000,0,0.5210043463401899,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,29465,Veillonella,Veillonella,genus,2.4550476944959696,abund,2.46,252334000,0,2.6369365919729915,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,32207,Rothia,Rothia,genus,1.0587292240429844,abund,1.06,108818000,0,1.1371680632230179,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,33042,Coprococcus,Coprococcus,genus,0.7420872843227274,abund,0.74,76273000,0,0.79706684267501,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,40544,Sutterella,Sutterella,genus,0.6842267952916514,abund,0.68,70326000,0,0.7349196016672055,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,84111,Eggerthella,Eggerthella,genus,0.7725693613589407,abund,0.77,79406000,0,0.8298072674400094,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,86331,Mogibacterium,Mogibacterium,genus,0.4096643170139561,abund,0.41,42105999,0,0.44001541411255796,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,102106,Collinsella,Collinsella,genus,0.541399827244536,abund,0.54,55646000,0,0.5815109085455353,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,133925,Olsenella,Olsenella,genus,0.7471660089358468,abund,0.75,76795000,0,0.8025218384386008,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,162289,Peptoniphilus,Peptoniphilus,genus,0.3708636490476803,abund,0.37,38118000,0,0.3983400929435847,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,171003,Caloranaerobacter,Caloranaerobacter,genus,0.5865926928153024,abund,0.59,60291000,0,0.6300520106947286,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,189330,Dorea,Dorea,genus,1.249045186030016,abund,1.25,128379000,0,1.341584101789298,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,191303,Turicibacter,Turicibacter,genus,1.885121391071996,abund,1.89,193756000,0,2.024785745536943,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,207244,Anaerostipes,Anaerostipes,genus,0.6346654482050024,abund,0.63,65232000,0,0.6816863671466477,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,216851,Faecalibacterium,Faecalibacterium,genus,5.4181916255263065,abund,5.42,556891000,0,5.819613114524525,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,239759,Alistipes,Alistipes,genus,3.0174726632902207,abund,3.02,310141000,0,3.2410303469651165,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,244127,Anaerotruncus,Anaerotruncus,genus,0.7736201319685516,abund,0.77,79514000,0,0.8309358872531661,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,283168,Odoribacter,Odoribacter,genus,0.9893102583061881,abund,0.99,101683000,0,1.0626060042704895,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,375288,Parabacteroides,Parabacteroides,genus,6.3432881146269136,abund,6.34,651973999,0,6.813247897540809,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,397864,Barnesiella,Barnesiella,genus,0.7374463807969457,abund,0.74,75796000,0,0.7920821051669013,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,416916,Aggregatibacter,Aggregatibacter,genus,0.542061423554291,abund,0.54,55714000,0,0.5822215210204859,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,459786,Oscillibacter,Oscillibacter,genus,0.030628017398659366,abund,0.03,3148000,0,0.03289717751682682,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,572511,Blautia,Blautia,genus,3.872323200996195,abund,3.87,398004000,0,4.159214815885369,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,577309,Paraprevotella,Paraprevotella,genus,0.9207863934590604,abund,0.92,94640000,0,0.9890053621958353,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,644652,Gordonibacter,Gordonibacter,genus,0.7368139725596798,abund,0.74,75731000,0,0.7914028432423161,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,909656,Phocaeicola,Phocaeicola,genus,2.350856005067049,abund,2.35,241625000,0,2.525025577351741,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,946234,Flavonifractor,Flavonifractor,genus,0.9605600069043334,abund,0.96,98728000,0,1.0317257121605075,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1348911,Coprobacter,Coprobacter,genus,0.7663523019187428,abund,0.77,78767000,0,0.8231296002121659,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1392389,Intestinimonas,Intestinimonas,genus,0.7353837570077095,abund,0.74,75584000,0,0.7898666662744086,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1505657,Intestinibacter,Intestinibacter,genus,0.6665388233632007,abund,0.67,68508000,0,0.7159211681457343,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1506553,Lachnoclostridium,Lachnoclostridium,genus,0.025617398288014646,abund,0.03,2633000,0,0.027515333037422172,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1649459,Hungatella,Hungatella,genus,1.6708809390013228,abund,1.67,171736000,0,1.7946727058544378,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1686313,Fenollaria,Fenollaria,genus,0.3671275757690637,abund,0.37,37734000,0,0.3943272224968053,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1766253,Agathobacter,Agathobacter,genus,0.7746125264331842,abund,0.77,79616000,0,0.832001805965592,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1843210,Anaerocolumna,Anaerocolumna,genus,1.3556692148330365,abund,1.36,139338000,0,1.4561076622743376,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.0592837974202791,abund,1.06,108875000,0,1.1377637236799618,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1918598,Turicimonas,Turicimonas,genus,0.6605358097879235,abund,0.66,67891000,0,0.709473404953904,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2172004,Lawsonibacter,Lawsonibacter,genus,0.7159931475173892,abund,0.72,73591000,0,0.7690394506482853,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,1.3291664450128495,abund,1.33,136614000,0,1.4276413625424964,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2529408,Schaalia,Schaalia,genus,0.5549722809520105,abund,0.55,57041000,0,0.5960889144654761,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.864969069502228,abund,0.86,88903000,0,0.9290526597136133,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2591381,Dysosmobacter,Dysosmobacter,genus,0.6265608934105034,abund,0.63,64399000,0,0.6729813643285039,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2678885,Faecalibacillus,Faecalibacillus,genus,0.6363388976943828,abund,0.64,65404000,0,0.6834837987009342,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.6640189197716337,abund,0.66,68249000,0,0.7132145706308493,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.7394700871561964,abund,0.74,76004000,0,0.7942557433255735,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2767886,Levilactobacillus,Levilactobacillus,genus,0.5565678955814196,abund,0.56,57205000,0,0.5978027445521213,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2892396,Vescimonas,Vescimonas,genus,0.5624346981517473,abund,0.56,57808000,0,0.6041042051755795,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2892397,Pusillibacter,Pusillibacter,genus,0.6410479067226392,abund,0.64,65888000,0,0.6885416874932291,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2944193,Simiaoa,Simiaoa,genus,0.8022341723654567,abund,0.8,82455000,0,0.861669876794776,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2944198,Wansuia,Wansuia,genus,0.8951203483835638,abund,0.9,92002000,0,0.9614377782411375,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,3059504,Allocoprobacillus,Allocoprobacillus,genus,0.6605260804304269,abund,0.66,67890000,0,0.7094629547704486,0.9310226502864332
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,3342669,Eshraghiella,Eshraghiella,genus,0.5371480980186102,abund,0.54,55209000,0,0.5769441783756326,0.9310226502864332
