tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1386,Bacillus,Bacillus,genus,0.008813279774282881,abund,0.01,109000,0,0.010575398732456767,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1678,Bifidobacterium,Bifidobacterium,genus,0.14683409238621753,abund,0.15,1816000,0,0.17619196420313293,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2172,Methanobrevibacter,Methanobrevibacter,genus,0.044794100871125835,abund,0.04,554000,0,0.05375019172276192,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,4930,Saccharomyces,Saccharomyces,genus,0.27005829767068645,abund,0.27,3340000,0,0.32405350244408815,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,5475,Candida,Candida,genus,0.3052305609900723,abund,0.31,3775000,0,0.36625807536719546,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,29465,Veillonella,Veillonella,genus,18.289576926080624,abund,18.29,226200000,0,21.94637792001579,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,216851,Faecalibacterium,Faecalibacterium,genus,6.725907015999516,abund,6.73,83184000,0,8.07067860697875,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,239759,Alistipes,Alistipes,genus,0.0051747697757257285,abund,0.01,64000,0,0.006209408430066359,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,239934,Akkermansia,Akkermansia,genus,1.815535552646496,abund,1.82,22453999,0,2.178532041864088,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,375288,Parabacteroides,Parabacteroides,genus,0.023205608213020062,abund,0.02,287000,0,0.02784531592857883,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,447792,Phytobacter,Phytobacter,genus,0.008328145107808594,abund,0.01,103000,0,0.009993266692138047,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,909656,Phocaeicola,Phocaeicola,genus,0.014796607327465756,abund,0.01,183000,0,0.017755027229721,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1392389,Intestinimonas,Intestinimonas,genus,0.004689635109251441,abund,0.0,58000,0,0.005627276389747638,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1870884,Clostridioides,Clostridioides,genus,1.7014481311030702,abund,1.7,21043000,0,2.041634087404475,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.011238953106654317,abund,0.01,139000,0,0.013486058934050376,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2742598,Limosilactobacillus,Limosilactobacillus,genus,1.2853642988236236,abund,1.29,15897000,0,1.542358840824452,0.8333756482612992
