tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,67258,67258,Streptomyces_cavourensis,Streptomyces cavourensis,species,0.0,abund,0.0,7748103,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,67780,67780,Edwardsiella_ictaluri,Edwardsiella ictaluri,species,0.0,abund,0.0,5778872,2,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,68895,68895,Cupriavidus_basilensis,Cupriavidus basilensis,species,0.0,abund,0.0,8854691,5,5,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,69499,69499,Petrotoga_mobilis,Petrotoga mobilis,species,0.0,abund,0.0,2096002,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,69539,69539,Moritella_yayanosii,Moritella yayanosii,species,0.0,abund,0.0,4407914,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,69656,69656,Sulfurisphaera_ohwakuensis,Sulfurisphaera ohwakuensis,species,0.0,abund,0.0,2748302,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,69964,69964,Azotobacter_salinestris,Azotobacter salinestris,species,0.0,abund,0.0,5260009,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,70255,70255,Staphylococcus_condimenti,Staphylococcus condimenti,species,0.0,abund,0.0,2657971,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,70799,70799,Nodularia_spumigena,Nodularia spumigena,species,0.0,abund,0.0,5320847,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,71237,71237,Mammaliicoccus_vitulinus,Mammaliicoccus vitulinus,species,0.0,abund,0.0,2596807,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,71452,71452,Enterococcus_raffinosus,Enterococcus raffinosus,species,0.0,abund,0.0,8510351,2,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,73913,73913,Methanocaldococcus_vulcanius,Methanocaldococcus vulcanius,species,0.0,abund,0.0,1580537,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,74109,74109,Photobacterium_profundum,Photobacterium profundum,species,0.0,abund,0.0,6285319,7,7,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,74700,74700,Entomoplasma_freundtii,Entomoplasma freundtii,species,0.0,abund,0.0,807592,5,5,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,75385,75385,Micropruina_glycogenica,Micropruina glycogenica,species,0.0,abund,0.0,3829872,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,75658,75658,Campylobacter_lanienae,Campylobacter lanienae,species,0.0,abund,0.0,1526415,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,75906,75906,Thermocrinis_ruber,Thermocrinis ruber,species,0.0,abund,0.0,1509879,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,75985,75985,Mannheimia_haemolytica,Mannheimia haemolytica,species,0.0,abund,0.0,22382281,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,76258,76258,Vibrio_rumoiensis,Vibrio rumoiensis,species,0.0,abund,0.0,4183664,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,76517,76517,Campylobacter_hominis,Campylobacter hominis,species,0.0,abund,0.0,1487752,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,76731,76731,Roseateles_depolymerans,Roseateles depolymerans,species,0.0,abund,0.0,5639828,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,76760,76760,Pseudomonas_rhodesiae,Pseudomonas rhodesiae,species,0.0,abund,0.0,11858574,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,76857,76857,Fusobacterium_polymorphum,Fusobacterium polymorphum,species,0.0,abund,0.0,4489118,6,6,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,76859,76859,Fusobacterium_animalis,Fusobacterium animalis,species,0.0,abund,0.0,3544987,216,212,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,77608,77608,Pseudoalteromonas_distincta,Pseudoalteromonas distincta,species,0.0,abund,0.0,4489518,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,78327,78327,Pseudomonas_mosselii,Pseudomonas mosselii,species,0.0,abund,0.0,6326495,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,79209,79209,Desulfosporosinus_meridiei,Desulfosporosinus meridiei,species,0.0,abund,0.0,4844413,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,79880,79880,Alkalihalobacillus_clausii,Alkalihalobacillus clausii,species,0.0,abund,0.0,4376866,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,79885,79885,Alkalihalophilus_pseudofirmus,Alkalihalophilus pseudofirmus,species,0.0,abund,0.0,4209015,5,5,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,79967,79967,Erwinia_pyrifoliae,Erwinia pyrifoliae,species,0.0,abund,0.0,4073916,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,80866,80866,Delftia_acidovorans,Delftia acidovorans,species,0.0,abund,0.0,6898231,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,81459,81459,Mesoplasma_melaleucae,Mesoplasma melaleucae,species,0.0,abund,0.0,762572,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,81947,81947,Vagococcus_lutrae,Vagococcus lutrae,species,0.0,abund,0.0,4054459,6,4,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,82654,82654,Pseudanabaena_sp._PCC_7367,Pseudanabaena_sp._PCC_7367,species,0.0,abund,0.0,4537094,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,82688,82688,Liquorilactobacillus_nagelii,Liquorilactobacillus nagelii,species,0.0,abund,0.0,2501170,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,82801,82801,Desemzia_incerta,Desemzia incerta,species,0.0,abund,0.0,2380568,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,82985,82985,Pragia_fontium,Pragia fontium,species,0.0,abund,0.0,4063462,4,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,82989,82989,Buttiauxella_ferragutiae,Buttiauxella ferragutiae,species,0.0,abund,0.0,5271231,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,82996,82996,Serratia_plymuthica,Serratia plymuthica,species,0.0,abund,0.0,6783902,4,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83171,83171,Methanocaldococcus_fervens,Methanocaldococcus fervens,species,0.0,abund,0.0,1412408,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83219,83219,Sulfitobacter_mediterraneus,Sulfitobacter mediterraneus,species,0.0,abund,0.0,8244492,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83555,83555,Chlamydia_abortus,Chlamydia abortus,species,0.0,abund,0.0,1693722,4,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83561,83561,Simkania_negevensis,Simkania negevensis,species,0.0,abund,0.0,2455934,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83637,83637,Bradyrhizobium_genosp._L,Bradyrhizobium_genosp._L,species,0.0,abund,0.0,7355751,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83655,83655,Leclercia_adecarboxylata,Leclercia adecarboxylata,species,0.0,abund,0.0,9665368,2,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83683,83683,Lactobacillus_amylolyticus,Lactobacillus amylolyticus,species,0.0,abund,0.0,1614522,5,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83771,83771,Succinivibrio_dextrinosolvens,Succinivibrio dextrinosolvens,species,0.0,abund,0.0,3414724,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,83816,83816,Methanobrevibacter_ruminantium,Methanobrevibacter ruminantium,species,0.0,abund,0.0,2556784,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84022,84022,Clostridium_aceticum,Clostridium aceticum,species,0.0,abund,0.0,4108805,5,5,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84110,84110,Slackia_heliotrinireducens,Slackia heliotrinireducens,species,0.0,abund,0.0,3158823,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84135,84135,Gemella_sanguinis,Gemella sanguinis,species,0.0,abund,0.0,1681294,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84377,84377,Brachyspira_intermedia,Brachyspira intermedia,species,0.0,abund,0.0,2878794,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84531,84531,Lysobacter_antibioticus,Lysobacter antibioticus,species,0.0,abund,0.0,5820071,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84980,84980,Desulfotalea_psychrophila,Desulfotalea psychrophila,species,0.0,abund,0.0,3617239,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,85404,85404,Mannheimia_varigena,Mannheimia varigena,species,0.0,abund,0.0,2188443,3,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,85620,85620,Candidatus_Phytoplasma_asteris,Candidatus Phytoplasma_asteris,species,0.0,abund,0.0,554193,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,85625,85625,16SrV_(Elm_yellows_group),16SrV_(Elm_yellows_group),species,0.0,abund,0.0,529733,4,4,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,85628,85628,16SrVIII_(Loofah_witches'-broom_group),16SrVIII_(Loofah_witches'-broom_group),species,0.0,abund,0.0,536269,6,6,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,85630,85630,16SrX_(Apple_proliferation_group),16SrX_(Apple_proliferation_group),species,0.0,abund,0.0,392542,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,85683,85683,Salisediminibacterium_selenitireducens,Salisediminibacterium selenitireducens,species,0.0,abund,0.0,3576518,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,85693,85693,Mycolicibacterium_monacense,Mycolicibacterium monacense,species,0.0,abund,0.0,5983937,6,6,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,86106,86106,endosymbiont_of_Acanthamoeba_sp._UWC8,endosymbiont of_Acanthamoeba_sp._UWC8,species,0.0,abund,0.0,1571223,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,86170,86170,Syntrophothermus_lipocalidus,Syntrophothermus lipocalidus,species,0.0,abund,0.0,2398003,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,86660,86660,Mesomycoplasma_dispar,Mesomycoplasma dispar,species,0.0,abund,0.0,931988,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,86661,86661,Bacillus_cereus_group,Bacillus cereus_group,species,0.0,abund,0.0,5928241,103,77,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,86665,86665,Halalkalibacterium_halodurans,Halalkalibacterium halodurans,species,0.0,abund,0.0,4225861,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,87882,87882,Burkholderia_cepacia_complex,Burkholderia cepacia_complex,species,0.0,abund,0.0,8016793,8,8,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,88431,88431,Dorea_longicatena,Dorea longicatena,species,0.0,abund,0.0,3389663,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,89059,89059,Ligilactobacillus_acidipiscis,Ligilactobacillus acidipiscis,species,0.0,abund,0.0,2638252,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,89093,89093,Ignavigranum_ruoffiae,Ignavigranum ruoffiae,species,0.0,abund,0.0,1934735,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,89152,89152,Peptacetobacter_hiranonis,Peptacetobacter hiranonis,species,0.0,abund,0.0,2350718,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,89153,89153,[Clostridium]_hylemonae,[Clostridium]_hylemonae,species,0.0,abund,0.0,3853272,3,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,89586,89586,Neoehrlichia_mikurensis,Neoehrlichia mikurensis,species,0.0,abund,0.0,2298696,4,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,90736,90736,Moritella_marina,Moritella marina,species,0.0,abund,0.0,4727951,6,6,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,91604,91604,Candidatus_Paracaedibacter_acanthamoebae,Candidatus Paracaedibacter_acanthamoebae,species,0.0,abund,0.0,2454024,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,92172,92172,Vibrio_aerogenes,Vibrio aerogenes,species,0.0,abund,0.0,5328675,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,92245,92245,Thiomicrospira_aerophila,Thiomicrospira aerophila,species,0.0,abund,0.0,2147710,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,93386,93386,Columbid_alphaherpesvirus_1,Columbid alphaherpesvirus_1,species,0.015550000000000001,abund,0.0001555,193091,4,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,93466,93466,Fervidobacterium_pennivorans,Fervidobacterium pennivorans,species,0.0,abund,0.0,2057673,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,94254,94254,Dyadobacter_fermentans,Dyadobacter fermentans,species,0.0,abund,0.0,6939499,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,94869,94869,Clostridium_gasigenes,Clostridium gasigenes,species,0.0,abund,0.0,3888323,10,10,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,95641,95641,Methylotuvimicrobium_buryatense,Methylotuvimicrobium buryatense,species,0.0,abund,0.0,4957846,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,96230,96230,Legionella_fallonii,Legionella fallonii,species,0.0,abund,0.0,4379003,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,96241,96241,Bacillus_spizizenii,Bacillus spizizenii,species,0.0,abund,0.0,4079868,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,96345,96345,Flavobacterium_psychrophilum,Flavobacterium psychrophilum,species,0.0,abund,0.0,3341449,3,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,97084,97084,Halobacteriovorax_marinus,Halobacteriovorax marinus,species,0.0,abund,0.0,3385650,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,97138,97138,Clostridium_sp._MD294,Clostridium_sp._MD294,species,0.0,abund,0.0,2693622,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,97481,97481,Pasteurella_skyensis,Pasteurella skyensis,species,0.0,abund,0.0,2194981,4,4,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,98228,98228,Bacillus_sp._OxB-1,Bacillus_sp._OxB-1,species,0.0,abund,0.0,3579053,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,99598,99598,Calothrix_sp._PCC_7507,Calothrix_sp._PCC_7507,species,0.0,abund,0.0,6955566,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,101385,101385,Aequorivita_sublithincola,Aequorivita sublithincola,species,0.0,abund,0.0,3440063,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,102134,102134,Desulfoscipio_gibsoniae,Desulfoscipio gibsoniae,species,0.0,abund,0.0,4812202,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,102862,102862,Proteus_penneri,Proteus penneri,species,0.0,abund,0.0,3946850,4,4,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,103690,103690,Nostoc_sp._PCC_7120_=_FACHB-418,Nostoc_sp._PCC_7120_=_FACHB-418,species,0.0,abund,0.0,6415847,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,104268,104268,Tenacibaculum_mesophilum,Tenacibaculum mesophilum,species,0.0,abund,0.0,3236814,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,104270,104270,Tenacibaculum_ovolyticum,Tenacibaculum ovolyticum,species,0.0,abund,0.0,3984924,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,104628,104628,Helicobacter_suis,Helicobacter suis,species,0.0,abund,0.0,4286816,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,105841,105841,Anaerostipes_caccae,Anaerostipes caccae,species,0.0,abund,0.0,3399978,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,106178,106178,canis_group,canis group,species,0.0,abund,0.0,1199965,7,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,106179,106179,phagocytophilum_group,phagocytophilum group,species,0.0,abund,0.0,1499203,2,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,106370,106370,Frankia_casuarinae,Frankia casuarinae,species,0.0,abund,0.0,5307129,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,106592,106592,Ensifer_adhaerens,Ensifer adhaerens,species,0.0,abund,0.0,24655718,5,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,106648,106648,Acinetobacter_bereziniae,Acinetobacter bereziniae,species,0.0,abund,0.0,9336139,5,5,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,106649,106649,Acinetobacter_guillouiae,Acinetobacter guillouiae,species,0.0,abund,0.0,4581288,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,107401,107401,Tenacibaculum_maritimum,Tenacibaculum maritimum,species,0.0,abund,0.0,3253620,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,108080,108080,Candidatus_Blochmannia_herculeanus,Candidatus Blochmannia_herculeanus,species,0.0,abund,0.0,2201037,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,108980,108980,Acinetobacter_ursingii,Acinetobacter ursingii,species,0.0,abund,0.0,12118245,4,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,108981,108981,Acinetobacter_schindleri,Acinetobacter schindleri,species,0.0,abund,0.0,9919874,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,109328,109328,Leptotrichia_trevisanii,Leptotrichia trevisanii,species,0.0,abund,0.0,2552639,5,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,109472,109472,Bisgaardia_hudsonensis,Bisgaardia hudsonensis,species,0.0,abund,0.0,2063268,8,8,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,109790,109790,Lactobacillus_jensenii,Lactobacillus jensenii,species,0.0,abund,0.0,1643080,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,111501,111501,Muricauda_ruestringensis,Muricauda ruestringensis,species,0.0,abund,0.0,3799454,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,111527,111527,pseudomallei_group,pseudomallei group,species,0.0,abund,0.0,6258795,9,5,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,111831,111831,Defluviicoccus_vanus,Defluviicoccus vanus,species,0.0,abund,0.0,4212718,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,111844,111844,Mannheimia_pernigra,Mannheimia pernigra,species,0.0,abund,0.0,6514260,4,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,111955,111955,Sulfurisphaera_tokodaii,Sulfurisphaera tokodaii,species,0.0,abund,0.0,2641187,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,112234,112234,Chryseobacterium_joostei,Chryseobacterium joostei,species,0.0,abund,0.0,4760288,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,113366,113366,Heliothis_virescens_ascovirus_3a,Heliothis virescens_ascovirus_3a,species,0.0,abund,0.0,194229,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,114292,114292,typhus_group,typhus group,species,0.0,abund,0.0,1062010,3,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,115778,115778,Leuconostoc_gasicomitatum,Leuconostoc gasicomitatum,species,0.0,abund,0.0,1949349,1,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,116598,116598,Wolbachia_endosymbiont_of_Diaphorina_citri,Wolbachia endosymbiont_of Diaphorina_citri,species,0.0,abund,0.0,4464487,2,0,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,116718,116718,Paenibacillus_azoreducens,Paenibacillus azoreducens,species,0.0,abund,0.0,7273458,3,3,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,118000,118000,Denitrovibrio_acetiphilus,Denitrovibrio acetiphilus,species,0.0,abund,0.0,3201166,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,118163,118163,Pleurocapsa_sp._PCC_7327,Pleurocapsa_sp._PCC_7327,species,0.0,abund,0.0,4947910,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,118323,118323,Oscillatoria_acuminata,Oscillatoria acuminata,species,0.0,abund,0.0,7673935,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,118562,118562,Arthrospira_platensis,Arthrospira platensis,species,0.0,abund,0.0,6343974,2,2,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,119206,119206,Aerococcus_sanguinicola,Aerococcus sanguinicola,species,0.0,abund,0.0,2021947,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,119219,119219,Cupriavidus_metallidurans,Cupriavidus metallidurans,species,0.0,abund,0.0,7013079,5,5,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,119394,119394,Pseudothermotoga_thermarum,Pseudothermotoga thermarum,species,0.0,abund,0.0,2022846,1,1,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,119603,119603,Streptococcus_dysgalactiae_group,Streptococcus dysgalactiae_group,species,0.0,abund,0.0,2127166,4,4,species
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,120107,120107,Sphingobium_cloacae,Sphingobium cloacae,species,0.0,abund,0.0,4502383,1,1,species
