tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,159268,uncultured Veillonella sp.,uncultured Veillonella sp.,species,0.04385994360229456,abund,0.04,4508000,4508000,0.04865424815241086,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,159272,uncultured Prevotella sp.,uncultured Prevotella sp.,species,0.026454123037852467,abund,0.03,2719000,2719000,0.029345807614553045,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.1095067410325787,abund,1.11,114037000,114037000,1.230786268091499,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.7769183843110088,abund,0.78,79853000,79853000,0.8618428743820905,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.18839927859690148,abund,0.19,19364000,19364000,0.20899309255174883,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.0791219575654167,abund,1.08,110914000,110914000,1.1970801418758867,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.48348096216256065,abund,0.48,49693000,49693000,0.5363299807980818,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,259315,uncultured Faecalibacterium sp.,uncultured Faecalibacterium sp.,species,0.09850974467019354,abund,0.1,10125000,10125000,0.10927778672208519,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6587650668517663,abund,0.66,67709000,67709000,0.7307742875225347,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.9743854143669597,abund,0.97,100148999,100148999,1.0808949089533155,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,301301,Roseburia hominis,Roseburia hominis,species,0.7985078285997159,abund,0.8,82072000,82072000,0.8857922480844419,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,301302,Roseburia faecis,Roseburia faecis,species,0.7121111340148943,abund,0.71,73192000,73192000,0.789951581803739,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.8187574439429754,abund,1.82,186935000,186935000,2.0175647467548634,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.8244657544051555,abund,0.82,84740000,84740000,0.9145876194399503,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.09680710710799265,abund,0.1,9950000,9950000,0.10738903485281455,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.8237777924120937,abund,1.82,187451000,187451000,2.023133866552256,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.4063786263779234,abund,1.41,144550000,144550000,1.5601090440175223,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.189199908301078,abund,1.19,122228000,122228000,1.319190648441188,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,410072,Coprococcus comes,Coprococcus comes,species,0.7332141104286869,abund,0.73,75361000,75361000,0.8133613121148702,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9291925585167569,abund,0.93,95504000,95504000,1.0307620487018294,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,418240,Blautia wexlerae,Blautia wexlerae,species,1.2254904117697025,abund,1.23,125958000,125958000,1.3594480454262128,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,423477,Veillonella rogosae,Veillonella rogosae,species,0.04774195724411256,abund,0.05,4907000,4907000,0.05296060241434785,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,454154,Paraprevotella clara,Paraprevotella clara,species,0.6671323143002963,abund,0.67,68569000,68569000,0.7400561538515217,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.07216264456482226,abund,0.07,7417000,7417000,0.08005070065360056,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,544580,Actinomyces oris,Actinomyces oris,species,0.7879222876415756,abund,0.79,80984000,80984000,0.8740496078914909,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,574930,Parabacteroides gordonii,Parabacteroides gordonii,species,0.013494618850129229,abund,0.01,1387000,1387000,0.01496970767244762,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.544464574961847,abund,0.54,55961000,55961000,0.6039796763214429,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,671216,Peptoniphilus sp. oral taxon 836,Peptoniphilus sp. oral taxon 836,species,0.3550534431851232,abund,0.36,36493000,36493000,0.39386412551595595,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,671228,Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 158,species,0.1522936329207446,abund,0.15,15653000,15653000,0.16894076005538755,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,674529,Bacteroides faecis,Bacteroides faecis,species,1.305358707473171,abund,1.31,134167000,134167000,1.4480466973967407,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.7471660090812358,abund,0.75,76795000,76795000,0.8288382845750648,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.16286943479202912,abund,0.16,16739999,16739999,0.18067259658764628,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.766984710305254,abund,0.77,78832000,78832000,0.8508233563333747,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1160721,Ruminococcus bicirculans,Ruminococcus bicirculans,species,0.6781362176308631,abund,0.68,69700000,69700000,0.7522628873609221,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1226322,Oscillibacter sp. KLE 1728,Oscillibacter sp. KLE 1728,species,0.017814453579370306,abund,0.02,1831000,1831000,0.01976174098648276,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.7353837571508057,abund,0.74,75584000,75584000,0.8157681216397122,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.7369891011380237,abund,0.74,75749000,75749000,0.8175489448307387,0.9014617483123365
