tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,norm_abund,classified_fraction
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43674,43674,Jonesia denitrificans,Jonesia denitrificans,species,0.0,abund,0.0,2749646,11,5,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43675,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,7.268910000000001,abund,0.0726891,2264603,6942,6925,7.843847983152824,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43687,43687,Metallosphaera sedula,Metallosphaera sedula,species,0.0,abund,0.0,2191517,2,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43767,43767,Rhodococcus equi,Rhodococcus equi,species,0.0,abund,0.0,5043170,3,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43768,43768,Corynebacterium matruchotii,Corynebacterium matruchotii,species,0.0,abund,0.0,2878842,8,5,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43770,43770,Corynebacterium striatum,Corynebacterium striatum,species,0.0,abund,0.0,8823163,33,7,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43771,43771,Corynebacterium urealyticum,Corynebacterium urealyticum,species,0.0,abund,0.0,2342642,15,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43948,43948,Tolumonas auensis,Tolumonas auensis,species,0.0,abund,0.0,3471292,55,27,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43989,43989,Cyanothece sp. ATCC 51142,Cyanothece sp. ATCC 51142,species,0.0,abund,0.0,5460377,35,31,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,43990,43990,Corynebacterium segmentosum,Corynebacterium segmentosum,species,0.0,abund,0.0,2373440,6,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44001,44001,Caldicellulosiruptor saccharolyticus,Caldicellulosiruptor saccharolyticus,species,0.0,abund,0.0,2970275,50,12,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44008,44008,Enterococcus cecorum,Enterococcus cecorum,species,0.0,abund,0.0,2421598,179,151,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44010,44010,Mycobacterium conspicuum,Mycobacterium conspicuum,species,0.0,abund,0.0,6237139,3,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44012,44012,Ferrimonas balearica,Ferrimonas balearica,species,0.0,abund,0.0,4279159,3,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44088,44088,Canarypox virus,Canarypox virus,species,0.0,abund,0.0,359853,1,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44251,44251,Paenibacillus durus,Paenibacillus durus,species,0.0,abund,0.0,5575484,138,65,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44255,44255,Bradyrhizobium oligotrophicum,Bradyrhizobium oligotrophicum,species,0.0,abund,0.0,8264165,16,4,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44449,44449,Borrelia recurrentis,Borrelia recurrentis,species,0.0,abund,0.0,1242163,15,10,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44574,44574,Nitrosomonas communis,Nitrosomonas communis,species,0.0,abund,0.0,4067838,10,8,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44577,44577,Nitrosomonas ureae,Nitrosomonas ureae,species,0.0,abund,0.0,3307820,29,16,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44674,44674,Sulfurospirillum barnesii,Sulfurospirillum barnesii,species,0.0,abund,0.0,2510109,8,7,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44742,44742,Desulfovibrio fairfieldensis,Desulfovibrio fairfieldensis,species,0.0,abund,0.0,3699310,61,48,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44822,44822,Microcystis viridis,Microcystis viridis,species,0.0,abund,0.0,5874197,5,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44930,44930,Natronobacterium gregoryi,Natronobacterium gregoryi,species,0.0,abund,0.0,3788356,1,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,44935,44935,Halomonas venusta,Halomonas venusta,species,0.0,abund,0.0,4446698,1,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45056,45056,Legionella adelaidensis,Legionella adelaidensis,species,0.0,abund,0.0,2094483,3,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45065,45065,Legionella geestiana,Legionella geestiana,species,0.0,abund,0.0,5360181,28,19,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45067,45067,Legionella lansingensis,Legionella lansingensis,species,0.0,abund,0.0,2989256,25,7,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45243,45243,Capnocytophaga haemolytica,Capnocytophaga haemolytica,species,0.0,abund,0.0,5376983,97,70,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45361,45361,Mycoplasma conjunctivae,Mycoplasma conjunctivae,species,0.0,abund,0.0,2117502,10,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45362,45362,Mycoplasma bovoculi,Mycoplasma bovoculi,species,0.0,abund,0.0,760240,4,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45363,45363,Mycoplasma alkalescens,Mycoplasma alkalescens,species,0.0,abund,0.0,821059,9,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45398,45398,Streptomyces griseoviridis,Streptomyces griseoviridis,species,0.0,abund,0.0,8963414,6,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45498,45498,Helicobacter cholecystus,Helicobacter cholecystus,species,0.0,abund,0.0,1420261,1,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45610,45610,Psychrobacter urativorans,Psychrobacter urativorans,species,0.0,abund,0.0,2931580,7,5,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45634,45634,Streptococcus cristatus,Streptococcus cristatus,species,0.0,abund,0.0,2071225,116,30,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45658,45658,Vibrio scophthalmi,Vibrio scophthalmi,species,0.0,abund,0.0,9728927,72,25,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45663,45663,Desulfohalobium retbaense,Desulfohalobium retbaense,species,0.0,abund,0.0,2909567,13,12,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45668,45668,Halobacillus litoralis,Halobacillus litoralis,species,0.0,abund,0.0,4280777,32,28,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,45972,45972,Staphylococcus pasteuri,Staphylococcus pasteuri,species,0.0,abund,0.0,2559946,83,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46126,46126,Staphylococcus chromogenes,Staphylococcus chromogenes,species,0.0,abund,0.0,9666970,57,7,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46127,46127,Staphylococcus felis,Staphylococcus felis,species,0.0,abund,0.0,2479423,18,15,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46234,46234,Anabaena sp. 90,Anabaena sp. 90,species,0.0,abund,0.0,5305675,25,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46256,46256,Weissella hellenica,Weissella hellenica,species,0.0,abund,0.0,3936972,58,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46257,46257,Pseudomonas avellanae,Pseudomonas avellanae,species,0.0,abund,0.0,6576340,3,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46351,46351,Mycobacterium hassiacum,Mycobacterium hassiacum,species,0.0,abund,0.0,5269097,5,5,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46354,46354,Thermoanaerobacter wiegelii,Thermoanaerobacter wiegelii,species,0.0,abund,0.0,2785056,63,12,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46355,46355,Spirochaeta africana,Spirochaeta africana,species,0.0,abund,0.0,3285855,47,25,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46541,46541,Thermosipho melanesiensis,Thermosipho melanesiensis,species,0.0,abund,0.0,1915238,28,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46679,46679,Pseudomonas mucidolens,Pseudomonas mucidolens,species,0.0,abund,0.0,5853060,4,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46680,46680,Pseudomonas nitroreducens,Pseudomonas nitroreducens,species,0.0,abund,0.0,7427551,10,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,46867,46867,Clostridium chauvoei,Clostridium chauvoei,species,0.0,abund,0.0,2887451,522,113,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47421,47421,Hydrogenophaga pseudoflava,Hydrogenophaga pseudoflava,species,0.0,abund,0.0,4905973,17,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47466,47466,Borrelia miyamotoi,Borrelia miyamotoi,species,0.0,abund,0.0,937966,20,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47490,47490,Thermoanaerobacterium aotearoense,Thermoanaerobacterium aotearoense,species,0.0,abund,0.0,2668690,40,15,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47589,47589,Rickettsia peacockii,Rickettsia peacockii,species,0.0,abund,0.0,1314898,6,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47671,47671,Lautropia mirabilis,Lautropia mirabilis,species,0.0,abund,0.0,3172010,28,22,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47678,47678,Bacteroides caccae,Bacteroides caccae,species,0.0562695,abund,0.000562695,4570803,15174,14836,0.06072016355794992,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47715,47715,Lactobacillus rhamnosus,Lactobacillus rhamnosus,species,0.0,abund,0.0,3984358,100,22,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47716,47716,Streptomyces olivaceus,Streptomyces olivaceus,species,0.0,abund,0.0,8180260,3,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47735,47735,Bibersteinia trehalosi,Bibersteinia trehalosi,species,0.0,abund,0.0,2411529,82,28,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47763,47763,Streptomyces lydicus,Streptomyces lydicus,species,0.0,abund,0.0,34877721,40,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47770,47770,Lactobacillus crispatus,Lactobacillus crispatus,species,0.0,abund,0.0,9140191,32,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47834,47834,Spiroplasma kunkelii,Spiroplasma kunkelii,species,0.0,abund,0.0,1514561,18,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47835,47835,Spiroplasma phoeniceum,Spiroplasma phoeniceum,species,0.0,abund,0.0,1908276,13,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47850,47850,Micromonospora aurantiaca,Micromonospora aurantiaca,species,0.0,abund,0.0,7025559,21,7,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47877,47877,Pseudomonas amygdali,Pseudomonas amygdali,species,0.0,abund,0.0,6451695,54,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47878,47878,Pseudomonas azotoformans,Pseudomonas azotoformans,species,0.0,abund,0.0,20325252,25,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47879,47879,Pseudomonas corrugata,Pseudomonas corrugata,species,0.0,abund,0.0,6124363,1,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47880,47880,Pseudomonas fulva,Pseudomonas fulva,species,0.0,abund,0.0,4920769,12,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47883,47883,Pseudomonas synxantha,Pseudomonas synxantha,species,0.0,abund,0.0,45801379,43,7,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47884,47884,Pseudomonas taetrolens,Pseudomonas taetrolens,species,0.0,abund,0.0,9811443,9,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47885,47885,Pseudomonas oryzihabitans,Pseudomonas oryzihabitans,species,0.0,abund,0.0,10099269,36,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47886,47886,Pseudomonas luteola,Pseudomonas luteola,species,0.0,abund,0.0,5901383,20,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47917,47917,Serratia fonticola,Serratia fonticola,species,0.0,abund,0.0,29630167,106,30,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47951,47951,Vibrio cyclitrophicus,Vibrio cyclitrophicus,species,0.0,abund,0.0,5074401,28,18,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,47960,47960,Halothiobacillus halophilus,Halothiobacillus halophilus,species,0.0,abund,0.0,2594469,1,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,48003,48003,Mycoplasma pullorum,Mycoplasma pullorum,species,0.0,abund,0.0,1007172,5,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,48074,48074,Microbulbifer hydrolyticus,Microbulbifer hydrolyticus,species,0.0,abund,0.0,4209307,14,5,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,48296,48296,Acinetobacter pittii,Acinetobacter pittii,species,0.0,abund,0.0,3862530,192,40,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,48664,48664,Xanthomonas fragariae,Xanthomonas fragariae,species,0.0,abund,0.0,21445839,47,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,48665,48665,Streptomyces viridifaciens,Streptomyces viridifaciens,species,0.0,abund,0.0,7757877,7,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,49118,49118,Candidatus Arthromitus sp. SFB-mouse,Candidatus Arthromitus sp. SFB-mouse,species,0.0,abund,0.0,1603201,16,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,49319,49319,Rubrobacter xylanophilus,Rubrobacter xylanophilus,species,0.0,abund,0.0,3225748,27,11,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,49338,49338,Desulfitobacterium hafniense,Desulfitobacterium hafniense,species,0.0,abund,0.0,5727534,247,73,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,49899,49899,Thermococcus profundus,Thermococcus profundus,species,0.0,abund,0.0,2043143,9,5,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,50052,50052,Mycoplasma crocodyli,Mycoplasma crocodyli,species,0.0,abund,0.0,934379,7,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,50719,50719,Vibrio diabolicus,Vibrio diabolicus,species,0.0,abund,0.0,15731576,77,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,50948,50948,Enterobacteria phage RB49,Enterobacteria phage RB49,species,0.0,abund,0.0,164018,1,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51049,51049,Actinobacillus indolicus,Actinobacillus indolicus,species,0.0,abund,0.0,2251645,16,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51101,51101,Brevibacillus agri,Brevibacillus agri,species,0.0,abund,0.0,5374818,40,31,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51161,51161,Actinobacillus delphinicola,Actinobacillus delphinicola,species,0.0,abund,0.0,1837244,26,12,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51173,51173,Ureibacillus thermosphaericus,Ureibacillus thermosphaericus,species,0.0,abund,0.0,3488104,45,40,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51197,51197,Syntrophobotulus glycolicus,Syntrophobotulus glycolicus,species,0.0,abund,0.0,3406739,156,127,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51229,51229,Wigglesworthia glossinidia,Wigglesworthia glossinidia,species,0.0,abund,0.0,703004,10,7,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51313,51313,Helicoverpa armigera nucleopolyhedrovirus,Helicoverpa armigera nucleopolyhedrovirus,species,0.0,abund,0.0,131405,2,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51365,51365,Mycoplasma yeatsii,Mycoplasma yeatsii,species,0.0,abund,0.0,895051,17,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51515,51515,Dehalobacterium formicoaceticum,Dehalobacterium formicoaceticum,species,0.0,abund,0.0,3766545,95,48,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51589,51589,Haloarcula hispanica,Haloarcula hispanica,species,0.0,abund,0.0,3890005,2,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51663,51663,Pediococcus damnosus,Pediococcus damnosus,species,0.0,abund,0.0,11570178,158,20,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51664,51664,Lactobacillus dextrinicus,Lactobacillus dextrinicus,species,0.0,abund,0.0,1836976,11,8,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51665,51665,Aerococcus urinaeequi,Aerococcus urinaeequi,species,0.0,abund,0.0,4067667,46,13,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,51669,51669,Tetragenococcus halophilus,Tetragenococcus halophilus,species,0.0,abund,0.0,2562720,149,22,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52022,52022,Meiothermus silvanus,Meiothermus silvanus,species,0.0,abund,0.0,3721669,16,13,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52227,52227,Prevotella dentalis,Prevotella dentalis,species,0.0,abund,0.0,3350206,297,224,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52242,52242,Lactobacillus gallinarum,Lactobacillus gallinarum,species,0.0,abund,0.0,2374782,21,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52443,52443,Vibrio tapetis,Vibrio tapetis,species,0.0,abund,0.0,5725871,28,8,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52584,52584,Brachyspira pilosicoli,Brachyspira pilosicoli,species,0.0,abund,0.0,2586443,197,64,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52765,52765,Caldicellulosiruptor kristjanssonii,Caldicellulosiruptor kristjanssonii,species,0.0,abund,0.0,2802443,32,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52766,52766,Caldicellulosiruptor lactoaceticus,Caldicellulosiruptor lactoaceticus,species,0.0,abund,0.0,2674809,43,4,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52771,52771,Actinomyces howellii,Actinomyces howellii,species,0.0,abund,0.0,3148934,6,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52773,52773,Actinomyces meyeri,Actinomyces meyeri,species,0.0,abund,0.0,2049088,147,146,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,52774,52774,Actinomyces slackii,Actinomyces slackii,species,0.0,abund,0.0,3220508,17,13,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53336,53336,Tatumella citrea,Tatumella citrea,species,0.0,abund,0.0,8982233,34,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53344,53344,Staphylococcus delphini,Staphylococcus delphini,species,0.0,abund,0.0,2798161,28,17,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53345,53345,Enterococcus durans,Enterococcus durans,species,0.0,abund,0.0,9132611,62,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53346,53346,Enterococcus mundtii,Enterococcus mundtii,species,0.0,abund,0.0,3351060,190,19,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53358,53358,Intrasporangium calvum,Intrasporangium calvum,species,0.0,abund,0.0,4024382,4,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53376,53376,Mycobacterium heidelbergense,Mycobacterium heidelbergense,species,0.0,abund,0.0,5050576,2,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53399,53399,Hyphomicrobium denitrificans,Hyphomicrobium denitrificans,species,0.0,abund,0.0,3638969,29,9,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53408,53408,Pseudomonas citronellolis,Pseudomonas citronellolis,species,0.0,abund,0.0,14631203,8,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53409,53409,Pseudomonas coronafaciens,Pseudomonas coronafaciens,species,0.0,abund,0.0,5714458,18,9,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53412,53412,Pseudomonas resinovorans,Pseudomonas resinovorans,species,0.0,abund,0.0,6484828,1,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53413,53413,Xanthomonas axonopodis,Xanthomonas axonopodis,species,0.0,abund,0.0,31852600,13,1,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53435,53435,Treponema paraluiscuniculi,Treponema paraluiscuniculi,species,0.0,abund,0.0,1133390,1,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53437,53437,Nocardiopsis alba,Nocardiopsis alba,species,0.0,abund,0.0,5848211,19,4,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53442,53442,Eubacterium callanderi,Eubacterium callanderi,species,0.0,abund,0.0,4316707,342,258,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53444,53444,Lactobacillus lindneri,Lactobacillus lindneri,species,0.0,abund,0.0,2842174,30,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53458,53458,Janibacter limosus,Janibacter limosus,species,0.0,abund,0.0,3545254,5,3,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53461,53461,Nakamurella multipartita,Nakamurella multipartita,species,0.0,abund,0.0,6060298,9,6,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53462,53462,Mycobacterium mageritense,Mycobacterium mageritense,species,0.0,abund,0.0,8006721,3,0,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53558,53558,Mycoplasma edwardii,Mycoplasma edwardii,species,0.0,abund,0.0,832213,10,2,0.0,0.9267020492508667
Centrifuge,default,Centrifuge_default,simulated,simulated,pacbio,sim_pacbio,53946,53946,Octadecabacter arcticus,Octadecabacter arcticus,species,0.0,abund,0.0,5478249,2,2,0.0,0.9267020492508667
