tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,206,206,Campylobacter_sputorum,Campylobacter sputorum,species,0.0,abund,0.0,1564776,5,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,210,210,Helicobacter_pylori,Helicobacter pylori,species,0.0,abund,0.0,2727064,66,19,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,212,212,Helicobacter_acinonychis,Helicobacter acinonychis,species,0.0,abund,0.0,1497104,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,213,213,Helicobacter_cinaedi,Helicobacter cinaedi,species,0.0,abund,0.0,2853066,8,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,214,214,Helicobacter_felis,Helicobacter felis,species,0.0,abund,0.0,1654137,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,217,217,Helicobacter_mustelae,Helicobacter mustelae,species,0.0,abund,0.0,1524063,1,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,227,227,Pseudoalteromonas_carrageenovora,Pseudoalteromonas carrageenovora,species,0.0,abund,0.0,4548410,5,5,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,235,235,Brucella_abortus,Brucella abortus,species,0.0,abund,0.0,3259609,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,238,238,Elizabethkingia_meningoseptica,Elizabethkingia meningoseptica,species,0.0,abund,0.0,3989186,31,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,246,246,Chryseobacterium_balustinum,Chryseobacterium balustinum,species,0.0,abund,0.0,4787482,14,14,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,247,247,Empedobacter_brevis,Empedobacter brevis,species,0.0,abund,0.0,3672495,14,9,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,250,250,Chryseobacterium_gleum,Chryseobacterium gleum,species,0.0,abund,0.0,5473996,31,31,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,253,253,Chryseobacterium_indologenes,Chryseobacterium indologenes,species,0.0,abund,0.0,5176564,80,42,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,254,254,Chryseobacterium_indoltheticum,Chryseobacterium indoltheticum,species,0.0,abund,0.0,8144275,29,19,species,0.0,0.9991331999999999
