tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.80795,abund,0.80795,169435,1||1239|186801|186802|216572|244127|169435,10824,0,0,10824
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.85997,abund,0.85997,214856,1||976|200643|171549|171550|239759|214856,11636,0,0,11636
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.63577,abund,1.63577,216816,1||201174|1760|85004|31953|1678|216816,14997,0,0,14997
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.92792,abund,0.92792,249188,1||1224|1236|135625|712|724|249188,6610,0,0,6610
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.78895,abund,0.78895,261299,1||1239|186801|3082720|186804|1505657|261299,9077,0,0,9077
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,291644,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,0.00014,abund,0.00014,291644,1||976|200643|171549|815|816|291644,3,0,0,3
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.71997,abund,0.71997,292800,1||1239|186801|186802|216572|946234|292800,12225,0,0,12225
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,301301,301301,Roseburia hominis,Roseburia hominis,species,0.79734,abund,0.79734,301301,1||1239|186801|3085636|186803|841|301301,10936,0,0,10936
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,301302,301302,Roseburia faecis,Roseburia faecis,species,0.7556,abund,0.7556,301302,1||1239|186801|3085636|186803|841|301302,10143,0,0,10143
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,0.79557,abund,0.79557,328812,1||976|200643|171549|2005525|375288|328812,20558,0,0,20558
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.77758,abund,0.77758,328813,1||976|200643|171549|171550|239759|328813,10493,0,0,10493
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.80253,abund,0.80253,342942,1||1239|186801|3085636|186803|2316020|342942,9805,0,0,9805
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.79045,abund,0.79045,357276,1||976|200643|171549|815|909656|357276,16545,0,0,16545
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.93719,abund,0.93719,371601,1||976|200643|171549|815|816|371601,22834,0,0,22834
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,0.78969,abund,0.78969,387661,1||976|200643|171549|2005525|375288|387661,14018,0,0,14018
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,410072,410072,Coprococcus comes,Coprococcus comes,species,0.80795,abund,0.80795,410072,1||1239|186801|3085636|186803|33042|410072,10181,0,0,10181
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,0.83292,abund,0.83292,411483,1||1239|186801|186802|216572|216851|411483,9328,0,0,9328
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,418240,418240,Blautia wexlerae,Blautia wexlerae,species,0.91967,abund,0.91967,418240,1||1239|186801|3085636|186803|572511|418240,14264,0,0,14264
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.78023,abund,0.78023,423477,1||1239|909932|1843489|31977|29465|423477,6483,0,0,6483
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,454154,454154,Paraprevotella clara,Paraprevotella clara,species,0.74647,abund,0.74647,454154,1||976|200643|171549|171552|577309|454154,11954,0,0,11954
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,487174,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.74095,abund,0.74095,487174,1||976|200643|171549|2005519|397864|487174,9643,0,0,9643
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,544580,544580,Actinomyces oris,Actinomyces oris,species,0.808,abund,0.808,544580,1||201174|1760|2037|2049|1654|544580,9590,0,0,9590
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,556259,556259,Bacteroides sp. D2,Bacteroides sp. D2,species,0.00322,abund,0.00322,556259,1||976|200643|171549|815|816|556259,66,0,0,66
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.75646,abund,0.75646,649756,1||1239|186801|3085636|186803|207244|649756,8882,0,0,8882
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,674529,674529,Bacteroides faecis,Bacteroides faecis,species,0.76931,abund,0.76931,674529,1||976|200643|171549|815|816|674529,18326,0,0,18326
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,712411,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,1.13115,abund,1.13115,712411,1||201174|84998|84999|1643824|133925|712411,9658,0,0,9658
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,938288,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.38429,abund,0.38429,938288,1||1239|186801|186802||1686313|938288,4845,0,0,4845
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,1099853,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.78452,abund,0.78452,1099853,1||976|200643|171549|2005519|1348911|1099853,10318,0,0,10318
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,1155388,1155388,Clostridium sp. C1,Clostridium sp. C1,species,7e-05,abund,7e-05,1155388,1||1239|186801|186802|31979|1485|1155388,1,0,0,1
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,1160721,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.63257,abund,0.63257,1160721,1||1239|186801|186802|216572|1263|1160721,8951,0,0,8951
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.79124,abund,0.79124,1297617,1||1239|186801|186802||1392389|1297617,9706,0,0,9706
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,1335613,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.72851,abund,0.72851,1335613,1||201174|84998|1643822|1643826|644652|1335613,9847,0,0,9847
