tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2172,Methanobrevibacter,Methanobrevibacter,genus,0.04479410076246,abund_weighted,0.0004479410076246,;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0019264174398406,0.0004479410076246,468000,0.8173560908098296,1236770,0.053750191618450995,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,590,Salmonella,Salmonella,genus,0.030886907023939997,abund_weighted,0.0003088690702394,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0014653944627847,0.0003088690702394,356000,0.8101756363386813,1236770,0.03706240649503957,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,375288,Parabacteroides,Parabacteroides,genus,0.02320560815673,abund_weighted,0.0002320560815673,;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0010743481876034,0.0002320560815673,261000,0.8021036371559163,1236770,0.027845315874545692,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,547,Enterobacter,Enterobacter,genus,0.013664626405869998,abund_weighted,0.0001366462640587,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0006668368060986,0.0001366462640587,162000,0.7898579944301672,1236770,0.01639671910381535,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,909656,Phocaeicola,Phocaeicola,genus,0.01479660729157,abund_weighted,0.0001479660729157,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0006544879763561,0.0001479660729157,159000,0.7893818757073233,1236770,0.01775502719526363,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.011238953079390001,abund_weighted,0.0001123895307939,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0005680461681581,0.0001123895307939,138000,0.7857831249237496,1236770,0.01348605890787876,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,544,Citrobacter,Citrobacter,genus,0.01083467419164,abund_weighted,0.0001083467419164,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0005515810618347,0.0001083467419164,134000,0.7850378999908454,1236770,0.013000948875218658,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,286,Pseudomonas,Pseudomonas,genus,0.010268683748790001,abund_weighted,0.0001026868374879,;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0005186508491878,0.0001026868374879,126000,0.7834805667615475,1236770,0.012321794829494522,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1386,Bacillus,Bacillus,genus,0.008813279752904744,abund_weighted,8.813279752904744e-05,;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0004322090409898,8.813279752904744e-05,105000,0.77888617457649,1236770,0.010575398711935854,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,447792,Phytobacter,Phytobacter,genus,0.008328145087607234,abund_weighted,8.328145087607235e-05,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0003951625517621,8.328145087607235e-05,96000,0.7766378879302357,1236770,0.009993266672746724,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,239759,Alistipes,Alistipes,genus,0.005174769763173427,abund_weighted,5.174769763173427e-05,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000255209148013,5.174769763173427e-05,62000,0.7657613225782421,1236770,0.006209408418017382,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1392389,Intestinimonas,Intestinimonas,genus,0.004689635097875919,abund_weighted,4.689635097875919e-05,;Bacillota;Clostridia;Eubacteriales;;Intestinimonas,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002387440416896,4.689635097875919e-05,58000,0.7641156844965601,1236770,0.005627276378828254,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1350,Enterococcus,Enterococcus,genus,0.004608779320326334,abund_weighted,4.608779320326334e-05,;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000226395211947,4.608779320326334e-05,55000,0.76280770683936,1236770,0.005530254372296732,0.8333756478569165
