tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,65959,65959,Acetobacter pomorum,Acetobacter pomorum,species,0.0,abund,0.0,36295527,3,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,66374,66374,Streptomyces nojiriensis,Streptomyces nojiriensis,species,0.0,abund,0.0,6361148,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,67780,67780,Edwardsiella ictaluri,Edwardsiella ictaluri,species,5.75128e-05,abund,5.75128e-07,16559395,93,12
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,67824,67824,Citrobacter farmeri,Citrobacter farmeri,species,0.0,abund,0.0,32144469,5,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,67825,67825,Citrobacter rodentium,Citrobacter rodentium,species,0.0,abund,0.0,5426338,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,67827,67827,Citrobacter werkmanii,Citrobacter werkmanii,species,0.0,abund,0.0,32655159,15,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,67828,67828,Citrobacter gillenii,Citrobacter gillenii,species,0.0,abund,0.0,2013360,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,69395,69395,Caulobacter henricii,Caulobacter henricii,species,0.0,abund,0.0,3932914,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,69710,69710,Treponema vincentii,Treponema vincentii,species,0.0,abund,0.0,18430862,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,69781,69781,Penicillium oxalicum,Penicillium oxalicum,species,0.0,abund,0.0,34346348,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,69966,69966,Macrococcoides caseolyticum,Macrococcoides caseolyticum,species,0.0,abund,0.0,11169865,20,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,70255,70255,Staphylococcus condimenti,Staphylococcus condimenti,species,0.0,abund,0.0,45676031,7,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,70346,70346,Acinetobacter variabilis,Acinetobacter variabilis,species,0.0,abund,0.0,37832448,3,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,71237,71237,Mammaliicoccus vitulinus,Mammaliicoccus vitulinus,species,0.0,abund,0.0,40566362,5,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,71452,71452,Enterococcus raffinosus,Enterococcus raffinosus,species,0.0,abund,0.0,60845755,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,72144,72144,Remersonia thermophila,Remersonia thermophila,species,0.0,abund,0.0,18226999,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.0,abund,0.0,20707731,9,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,75105,75105,Paraburkholderia caribensis,Paraburkholderia caribensis,species,0.0,abund,0.0,9689725,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,75985,75985,Mannheimia haemolytica,Mannheimia haemolytica,species,0.0,abund,0.0,1035563,19,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76258,76258,Vibrio rumoiensis,Vibrio rumoiensis,species,0.0,abund,0.0,23725864,4,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76758,76758,Pseudomonas orientalis,Pseudomonas orientalis,species,0.0,abund,0.0,19863985,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76760,76760,Pseudomonas rhodesiae,Pseudomonas rhodesiae,species,0.0,abund,0.0,14335147,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76853,76853,Solibacillus silvestris,Solibacillus silvestris,species,0.0,abund,0.0,21543060,13,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76857,76857,Fusobacterium polymorphum,Fusobacterium polymorphum,species,0.000712221,abund,7.12221e-06,18506769,534,155
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76859,76859,Fusobacterium animalis,Fusobacterium animalis,species,1.9591999999999999e-13,abund,1.9592e-15,2078025,342,71
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76860,76860,Streptococcus constellatus,Streptococcus constellatus,species,0.0,abund,0.0,4712466,9,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76887,76887,Caldivirga maquilingensis,Caldivirga maquilingensis,species,0.0,abund,0.0,3753698,438,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,77095,77095,Segatella bryantii,Segatella bryantii,species,0.0,abund,0.0,12915143,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,77608,77608,Pseudoalteromonas distincta,Pseudoalteromonas distincta,species,0.0,abund,0.0,7071275,13,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,78331,78331,Mycobacterium canetti,Mycobacterium canetti,species,0.0,abund,0.0,2700285,4,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,78579,78579,Thermothelomyces thermophilus,Thermothelomyces thermophilus,species,0.0,abund,0.0,31653830,3,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,78587,78587,Asticcacaulis excentricus,Asticcacaulis excentricus,species,0.0,abund,0.0,16253712,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,79885,79885,Alkalihalophilus pseudofirmus,Alkalihalophilus pseudofirmus,species,0.0,abund,0.0,8607353,10,6
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,79967,79967,Erwinia pyrifoliae,Erwinia pyrifoliae,species,0.0,abund,0.0,4914456,16,9
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,80869,80869,Paracidovorax citrulli,Paracidovorax citrulli,species,0.0,abund,0.0,1035569,7,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,80884,80884,Colletotrichum higginsianum,Colletotrichum higginsianum,species,0.0,abund,0.0,39549120,2,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,81408,81408,Saccharococcus caldoxylosilyticus,Saccharococcus caldoxylosilyticus,species,0.0,abund,0.0,33019345,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,82348,82348,Streptococcus pluranimalium,Streptococcus pluranimalium,species,0.0,abund,0.0,47700058,2,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,82367,82367,Paracoccus pantotrophus,Paracoccus pantotrophus,species,0.0,abund,0.0,87488180,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,82633,82633,Cupriavidus pauculus,Cupriavidus pauculus,species,0.0,abund,0.0,92040426,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83219,83219,Sulfitobacter mediterraneus,Sulfitobacter mediterraneus,species,0.0,abund,0.0,51381717,12,3
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83526,83526,Companilactobacillus paralimentarius,Companilactobacillus paralimentarius,species,0.0,abund,0.0,45485021,180,149
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83554,83554,Chlamydia psittaci,Chlamydia psittaci,species,0.0,abund,0.0,2401332,28,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83555,83555,Chlamydia abortus,Chlamydia abortus,species,0.0,abund,0.0,9012846,11,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83558,83558,Chlamydia pneumoniae,Chlamydia pneumoniae,species,0.0,abund,0.0,11224078,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83559,83559,Chlamydia suis,Chlamydia suis,species,0.0,abund,0.0,122746980,5,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83655,83655,Leclercia adecarboxylata,Leclercia adecarboxylata,species,0.0,abund,0.0,157844983,20,9
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83656,83656,Streptomyces tsukubensis,Streptomyces tsukubensis,species,0.0,abund,0.0,4967627,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,84163,84163,Cryptobacterium curtum,Cryptobacterium curtum,species,0.0,abund,0.0,8726074,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,85336,85336,Rothia nasimurium,Rothia nasimurium,species,0.0,abund,0.0,16482085,41,8
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,85402,85402,Mannheimia granulomatis,Mannheimia granulomatis,species,0.0,abund,0.0,18513218,24,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,85404,85404,Mannheimia varigena,Mannheimia varigena,species,0.0,abund,0.0,4689766,5,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,85698,85698,Achromobacter xylosoxidans,Achromobacter xylosoxidans,species,0.0,abund,0.0,3559180,9,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,85991,85991,Chlamydia pecorum,Chlamydia pecorum,species,0.0,abund,0.0,2341463,88,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,86664,86664,Priestia flexa,Priestia flexa,species,0.0,abund,0.0,40469030,57,22
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,87791,87791,Pseudoalteromonas sp. PS1M3,Pseudoalteromonas sp. PS1M3,species,0.0,abund,0.0,5546205,8,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,87883,87883,Burkholderia multivorans,Burkholderia multivorans,species,0.0,abund,0.0,16772986,49,10
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,92945,92945,Ketogulonicigenium vulgare,Ketogulonicigenium vulgare,species,3.6604e-210,abund,3.6604e-212,24765749,25,8
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,94869,94869,Clostridium gasigenes,Clostridium gasigenes,species,0.0,abund,0.0,9619182,18,11
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,95486,95486,Burkholderia cenocepacia,Burkholderia cenocepacia,species,0.0442643,abund,0.000442643,9738001,11847,2032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,96241,96241,Bacillus spizizenii,Bacillus spizizenii,species,0.0,abund,0.0,6144781,66,3
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,96345,96345,Flavobacterium psychrophilum,Flavobacterium psychrophilum,species,0.0,abund,0.0,1035556,21,8
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,96942,96942,Vitreoscilla sp. C1,Vitreoscilla sp. C1,species,0.0,abund,0.0,1035569,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,97084,97084,Halobacteriovorax marinus,Halobacteriovorax marinus,species,0.0,abund,0.0,3003788,4,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,97478,97478,Limosilactobacillus mucosae,Limosilactobacillus mucosae,species,0.0,abund,0.0,2924960,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,101028,101028,Fusarium pseudograminearum,Fusarium pseudograminearum,species,0.00032404,abund,3.2404e-06,11264135,334,334
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,101201,101201,Trichoderma asperellum,Trichoderma asperellum,species,0.0,abund,0.0,14655096,2,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,102862,102862,Proteus penneri,Proteus penneri,species,0.0,abund,0.0,9810984,6,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,103816,103816,Rhodococcus pyridinivorans,Rhodococcus pyridinivorans,species,0.0,abund,0.0,18634626,13,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,104609,104609,Vibrio penaeicida,Vibrio penaeicida,species,0.0,abund,0.0,36192970,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,104628,104628,Helicobacter suis,Helicobacter suis,species,0.0,abund,0.0,1195229,22,9
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,105219,105219,Ralstonia mannitolilytica,Ralstonia mannitolilytica,species,0.0,abund,0.0,27472367,10,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,106590,106590,Cupriavidus necator,Cupriavidus necator,species,0.0,abund,0.0,11296355,8,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,106649,106649,Acinetobacter guillouiae,Acinetobacter guillouiae,species,0.0,abund,0.0,162493123,14,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,106654,106654,Acinetobacter nosocomialis,Acinetobacter nosocomialis,species,0.0,abund,0.0,1035559,48,17
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,107327,107327,Pseudoalteromonas ulvae,Pseudoalteromonas ulvae,species,0.0,abund,0.0,10412992,9,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,108980,108980,Acinetobacter ursingii,Acinetobacter ursingii,species,0.0,abund,0.0,24650628,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,109232,109232,Rickettsia monacensis,Rickettsia monacensis,species,0.0,abund,0.0,13420796,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,110321,110321,Sinorhizobium medicae,Sinorhizobium medicae,species,0.0,abund,0.0,8094539,16,8
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,110322,110322,Sinorhizobium terangae,Sinorhizobium terangae,species,0.0,abund,0.0,29981446,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,111831,111831,Defluviicoccus vanus,Defluviicoccus vanus,species,0.0,abund,0.0,2572228,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,111844,111844,Mannheimia pernigra,Mannheimia pernigra,species,0.0,abund,0.0,16406929,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,113608,113608,Tetrapisispora phaffii,Tetrapisispora phaffii,species,0.000157286,abund,1.57286e-06,17404766,313,312
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,114090,114090,Pediococcus inopinatus,Pediococcus inopinatus,species,0.0,abund,0.0,40036613,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,114186,114186,Candidatus Carsonella ruddii,Candidatus Carsonella ruddii,species,0.0,abund,0.0,188050,4,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,114525,114525,Saccharomyces mikatae,Saccharomyces mikatae,species,0.0,abund,0.0,34711783,3,3
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,117187,117187,Fusarium verticillioides,Fusarium verticillioides,species,0.0,abund,0.0,36174777,2,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,121428,121428,Sphingobium xenophagum,Sphingobium xenophagum,species,0.0,abund,0.0,21264979,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,121719,121719,Pannonibacter phragmitetus,Pannonibacter phragmitetus,species,0.0,abund,0.0,5000248,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,122368,122368,Cercospora beticola,Cercospora beticola,species,0.0,abund,0.0,23100259,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,126385,126385,Providencia alcalifaciens,Providencia alcalifaciens,species,0.0,abund,0.0,93129172,43,19
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,128574,128574,Paenibacillus brasilensis,Paenibacillus brasilensis,species,0.0,abund,0.0,6322060,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,128780,128780,Stenotrophomonas acidaminiphila,Stenotrophomonas acidaminiphila,species,0.0,abund,0.0,20051221,36,10
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,129338,129338,Geobacillus subterraneus,Geobacillus subterraneus,species,0.0,abund,0.0,15349952,7,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,129985,129985,Mesobacillus jeotgali,Mesobacillus jeotgali,species,7.570919999999999e-305,abund,7.57092e-307,7188048,20,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,133448,133448,Citrobacter youngae,Citrobacter youngae,species,0.0,abund,0.0,29316722,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,134536,134536,Paraburkholderia caledonica,Paraburkholderia caledonica,species,0.0,abund,0.0,15617629,3,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,134537,134537,Paraburkholderia fungorum,Paraburkholderia fungorum,species,0.0,abund,0.0,47905499,5,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,135569,135569,Helicobacter apodemus,Helicobacter apodemus,species,0.0,abund,0.0,16349976,3,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,137584,137584,Thalassomonas viridans,Thalassomonas viridans,species,0.0,abund,0.0,16191662,36,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,137591,137591,Weissella cibaria,Weissella cibaria,species,0.0,abund,0.0,104790603,7,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,137722,137722,Azospirillum sp. B510,Azospirillum sp. B510,species,0.0,abund,0.0,11836364,5,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,137816,137816,Nodularia sphaerocarpa,Nodularia sphaerocarpa,species,0.0,abund,0.0,6213708,19,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,138072,138072,Candidatus Hamiltonella defensa,Candidatus Hamiltonella defensa,species,0.0,abund,0.0,30454462,7,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,138074,138074,Serratia symbiotica,Serratia symbiotica,species,0.0,abund,0.0,75811860,24,19
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,138563,138563,Helicobacter cetorum,Helicobacter cetorum,species,0.0,abund,0.0,4415133,1914,92
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,139021,139021,Dietzia psychralcaliphila,Dietzia psychralcaliphila,species,0.0,abund,0.0,4267541,4,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,140098,140098,Caballeronia sp. NK8,Caballeronia sp. NK8,species,0.0,abund,0.0,14561161,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,141349,141349,Mycobacterium lentiflavum,Mycobacterium lentiflavum,species,0.0,abund,0.0,4235621,2,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,143232,143232,Vanrija pseudolonga,Vanrija pseudolonga,species,0.0,abund,0.0,25556946,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,143495,143495,Aneurinibacillus thermoaerophilus,Aneurinibacillus thermoaerophilus,species,0.0,abund,0.0,5616338,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,145263,145263,Methanothermobacter marburgensis,Methanothermobacter marburgensis,species,0.0350132,abund,0.000350132,2971100,440,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,145971,145971,Colletotrichum lupini,Colletotrichum lupini,species,0.0,abund,0.0,39645976,3,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,148305,148305,Pyricularia grisea,Pyricularia grisea,species,0.0,abund,0.0,33836862,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,148813,148813,Sulfuricurvum kujiense,Sulfuricurvum kujiense,species,0.0,abund,0.0,13995708,2,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,151081,151081,Pseudoalteromonas ruthenica,Pseudoalteromonas ruthenica,species,0.0,abund,0.0,11347437,6,3
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,152480,152480,Burkholderia ambifaria,Burkholderia ambifaria,species,0.0,abund,0.0,25837183,3,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,152500,152500,Burkholderia dolosa,Burkholderia dolosa,species,0.0,abund,0.0,11429385,12,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,153496,153496,Kozakia baliensis,Kozakia baliensis,species,0.0,abund,0.0,38036384,3,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,153731,153731,Microbacterium aerolatum,Microbacterium aerolatum,species,0.0,abund,0.0,15402054,2,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,155077,155077,Cellvibrio japonicus,Cellvibrio japonicus,species,0.0,abund,0.0,5456382,23,7
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,155322,155322,Bacillus toyonensis,Bacillus toyonensis,species,0.0,abund,0.0,4906975,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,155615,155615,Fusobacterium vincentii,Fusobacterium vincentii,species,0.0,abund,0.0,27561053,570,108
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,155978,155978,Acaryochloris marina,Acaryochloris marina,species,0.0,abund,0.0,13568519,38,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,157688,157688,Leptotrichia hofstadii,Leptotrichia hofstadii,species,0.0,abund,0.0,11834027,6,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158327,158327,Hahella chejuensis,Hahella chejuensis,species,0.0,abund,0.0,1035571,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158500,158500,Novosphingobium resinovorum,Novosphingobium resinovorum,species,0.0,abund,0.0,19166358,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158822,158822,Cedecea neteri,Cedecea neteri,species,0.0,abund,0.0,9300640,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158823,158823,Cedecea lapagei,Cedecea lapagei,species,0.0,abund,0.0,3106814,24,15
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158836,158836,Enterobacter hormaechei,Enterobacter hormaechei,species,0.0,abund,0.0,63812622,9022,119
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158849,158849,Moellerella wisconsensis,Moellerella wisconsensis,species,0.0,abund,0.0,92699100,110,9
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158850,158850,Providencia rustigianii,Providencia rustigianii,species,0.0,abund,0.0,12935759,6,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,159612,159612,Curtobacterium poinsettiae,Curtobacterium poinsettiae,species,0.0,abund,0.0,14700398,10,3
