tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,485,485,Neisseria gonorrhoeae,Neisseria gonorrhoeae,species,0.031823399999999995,abund,0.000318234,4260387,114,16
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,487,487,Neisseria meningitidis,Neisseria meningitidis,species,0.0,abund,0.0,1296051,61,56
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,495,495,Neisseria elongata,Neisseria elongata,species,0.0,abund,0.0,1250300,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,511,511,Alcaligenes faecalis,Alcaligenes faecalis,species,0.0,abund,0.0,1035531,5,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,519,519,Bordetella parapertussis,Bordetella parapertussis,species,0.0,abund,0.0,1561130,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,520,520,Bordetella pertussis,Bordetella pertussis,species,0.012918599999999999,abund,0.000129186,3925493,64,23
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,521,521,Bordetella avium,Bordetella avium,species,0.0,abund,0.0,1035578,1,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,529,529,Brucella anthropi,Brucella anthropi,species,1.29561e-15,abund,1.29561e-17,1875415,9,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,536,536,Chromobacterium violaceum,Chromobacterium violaceum,species,0.0,abund,0.0,1035563,5,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,542,542,Zymomonas mobilis,Zymomonas mobilis,species,0.0,abund,0.0,29929563,7,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,545,545,Citrobacter koseri,Citrobacter koseri,species,0.0,abund,0.0,8604520,28,8
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,546,546,Citrobacter freundii,Citrobacter freundii,species,15.6149,abund,0.156149,1035517,215,58
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,548,548,Klebsiella aerogenes,Klebsiella aerogenes,species,0.0249611,abund,0.000249611,2775578,17,4
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,549,549,Pantoea agglomerans,Pantoea agglomerans,species,0.0,abund,0.0,5870648,66,9
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,550,550,Enterobacter cloacae,Enterobacter cloacae,species,2.39077e-17,abund,2.39077e-19,7020681,63,5
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,552,552,Erwinia amylovora,Erwinia amylovora,species,0.0,abund,0.0,5407467,18,6
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,553,553,Pantoea ananatis,Pantoea ananatis,species,0.0018861200000000002,abund,1.88612e-05,6227999,27,8
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,554,554,Pectobacterium carotovorum,Pectobacterium carotovorum,species,0.0,abund,0.0,2308912,6,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,562,562,Escherichia coli,Escherichia coli,species,0.60361,abund,0.0060361,10835100,26422,6203
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,563,563,Shimwellia blattae,Shimwellia blattae,species,0.0,abund,0.0,1035558,7,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,564,564,Escherichia fergusonii,Escherichia fergusonii,species,0.0,abund,0.0,10773854,262,55
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,565,565,Atlantibacter hermannii,Atlantibacter hermannii,species,0.0,abund,0.0,35411946,7,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,569,569,Hafnia alvei,Hafnia alvei,species,0.0,abund,0.0,1035572,3,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,571,571,Klebsiella oxytoca,Klebsiella oxytoca,species,0.0,abund,0.0,251533391,13,7
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,573,573,Klebsiella pneumoniae,Klebsiella pneumoniae,species,0.00649569,abund,6.49569e-05,37677919,2058,515
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,575,575,Raoultella planticola,Raoultella planticola,species,0.0,abund,0.0,146320262,12,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,577,577,Raoultella terrigena,Raoultella terrigena,species,0.0,abund,0.0,9018339,19,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,582,582,Morganella morganii,Morganella morganii,species,0.0,abund,0.0,31823894,56,15
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,584,584,Proteus mirabilis,Proteus mirabilis,species,7.49485e-21,abund,7.49485e-23,2497269,141,33
