taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
3156481	3156481	Fodinisporobacter	Fodinisporobacter	genus	0.0	abund	0.0	1035542	56	37	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3157591	3157591	Candidatus Nanohalovita	Candidatus Nanohalovita	genus	0.0	abund	0.0	4793372	138	51	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3157592	3157592	Candidatus Nanohalococcus	Candidatus Nanohalococcus	genus	0.0	abund	0.0	3961354	30	14	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3158337	3158337	Aciduricibacillus	Aciduricibacillus	genus	0.0	abund	0.0	1035544	59	47	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3161592	3161592	Parathermosynechococcus	Parathermosynechococcus	genus	0.0	abund	0.0	1035548	6	2	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3162691	3162691	Saxibacter	Saxibacter	genus	0.0	abund	0.0	1035549	7	2	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3163251	3163251	Huiozyma	Huiozyma	genus	0.0	abund	0.0	20329820	336	163	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3163253	3163253	Henningerozyma	Henningerozyma	genus	0.0	abund	0.0	24985742	609	344	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3163375	3163375	Halorarum	Halorarum	genus	0.0	abund	0.0	3886462	220	116	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3163645	3163645	Candidatus Bodocaedibacter	Candidatus Bodocaedibacter	genus	0.0	abund	0.0	1035528	7	5	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3228940	3228940	Coralliovum	Coralliovum	genus	0.0	abund	0.0	1035545	22	13	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3228946	3228946	Sanyastnella	Sanyastnella	genus	0.0	abund	0.0	1035544	3	3	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3231543	3231543	Svornostia	Svornostia	genus	0.0	abund	0.0	1035576	82	22	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3231549	3231549	Okeanomitos	Okeanomitos	genus	0.0	abund	0.0	2017563	9	4	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3231896	3231896	Paramixta	Paramixta	genus	0.0	abund	0.0	6538406	41	38	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3234175	3234175	Metallumcola	Metallumcola	genus	0.0	abund	0.0	1035550	39	29	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3236652	3236652	Aquipseudomonas	Aquipseudomonas	genus	0.0	abund	0.0	5651347	159	33	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3236654	3236654	Ectopseudomonas	Ectopseudomonas	genus	0.0	abund	0.0	4216326	854	210	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3236655	3236655	Geopseudomonas	Geopseudomonas	genus	0.0	abund	0.0	11391857	525	226	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3236656	3236656	Metapseudomonas	Metapseudomonas	genus	1.18456e-27	abund	1.1845600000000001e-29	3924615	1382	455	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3237678	3237678	Pseudogemmatithrix	Pseudogemmatithrix	genus	0.0	abund	0.0	2071094	483	0	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3238478	3238478	Minisyncoccus	Minisyncoccus	genus	0.0	abund	0.0	1035535	8	5	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3238959	3238959	Candidatus Endomicrobiellum	Candidatus Endomicrobiellum	genus	0.0	abund	0.0	4213094	143	8	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3240450	3240450	Thermatribacter	Thermatribacter	genus	0.0	abund	0.0	1035556	31	15	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3259750	3259750	Rhodococcoides	Rhodococcoides	genus	0.0	abund	0.0	5669147	755	300	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3300567	3300567	Australozyma	Australozyma	genus	0.0	abund	0.0	24576983	521	212	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3303203	3303203	Candidozyma	Candidozyma	genus	0.0	abund	0.0	13245226	152	85	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3342669	3342669	Eshraghiella	Eshraghiella	genus	0.0052511	abund	5.2511e-05	1035551	552	302	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3350975	3350975	Candidatus Southlakia	Candidatus Southlakia	genus	0.0	abund	0.0	864133	23	18	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3366645	3366645	Promethearchaeum	Promethearchaeum	genus	0.0	abund	0.0	1035546	60	53	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3366853	3366853	Carboxydochorda	Carboxydochorda	genus	0.0	abund	0.0	1035549	148	97	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3366854	3366854	Geochorda	Geochorda	genus	0.0	abund	0.0	1035557	180	105	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3373510	3373510	Utexia	Utexia	genus	0.0	abund	0.0	39927888	1535	665	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3373586	3373586	Oxyplasma	Oxyplasma	genus	0.0	abund	0.0	1035558	100	100	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3374594	3374594	Halosquirtibacter	Halosquirtibacter	genus	0.0	abund	0.0	1035538	12	10	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3375062	3375062	Pendulispora	Pendulispora	genus	0.0	abund	0.0	2071104	163	50	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3377528	3377528	Fidelibacter	Fidelibacter	genus	0.0	abund	0.0	0	38	3	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3381669	3381669	Gaopeijia	Gaopeijia	genus	0.0	abund	0.0	3967343	83	49	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382518	3382518	Alterisphingorhabdus	Alterisphingorhabdus	genus	0.0	abund	0.0	16384449	454	239	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382645	3382645	Methyloraptor	Methyloraptor	genus	1.51379e-05	abund	1.51379e-07	33951467	21507	342	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382693	3382693	Noviluteimonas	Noviluteimonas	genus	0.0	abund	0.0	5178068	55	3	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382694	3382694	Pseudoluteimonas	Pseudoluteimonas	genus	0.0	abund	0.0	1035562	73	54	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382695	3382695	Solilutibacter	Solilutibacter	genus	0.0	abund	0.0	1035556	57	34	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382696	3382696	Agrilutibacter	Agrilutibacter	genus	0.0	abund	0.0	1035552	244	62	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382698	3382698	Marilutibacter	Marilutibacter	genus	0.0	abund	0.0	1035556	237	181	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3382699	3382699	Novilysobacter	Novilysobacter	genus	0.00103438	abund	1.03438e-05	1035551	378	85	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3383206	3383206	Halovalidus	Halovalidus	genus	0.0	abund	0.0	5297638	253	142	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3385476	3385476	Methanochimaera	Methanochimaera	genus	0.0	abund	0.0	1035544	40	27	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3385481	3385481	Methanoeremita	Methanoeremita	genus	0.0	abund	0.0	1035546	24	18	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3386557	3386557	Natronorarus	Natronorarus	genus	0.0	abund	0.0	7826924	207	127	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3389389	3389389	Bengtsoniella	Bengtsoniella	genus	0.0	abund	0.0	1035549	788	569	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3389905	3389905	Anoxybacteroides	Anoxybacteroides	genus	0.0	abund	0.0	21354981	508	127	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3389990	3389990	Mycovorax	Mycovorax	genus	0.0	abund	0.0	1035558	13	11	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3390020	3390020	Thermaerobacillus	Thermaerobacillus	genus	0.0	abund	0.0	7251055	320	71	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3393728	3393728	Owariibacterium	Owariibacterium	genus	0.0171144	abund	0.000171144	1035565	9661	5820	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3400333	3400333	Thalassobellus	Thalassobellus	genus	0.0	abund	0.0	3106733	34	16	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3400365	3400365	Allotamlana	Allotamlana	genus	0.0	abund	0.0	1035552	24	16	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
3400368	3400368	Pseudotamlana	Pseudotamlana	genus	0.0	abund	0.0	1035552	11	7	DYN_0024_D01_report	DYN_0024_D01	illumina	Centrifuge	unified	Centrifuge_unified
6	6	Azorhizobium	Azorhizobium	genus	0.0	abund	0.0	8303437	15	5	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
10	10	Cellvibrio	Cellvibrio	genus	1.01582e-05	abund	1.01582e-07	5456382	264	35	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
13	13	Dictyoglomus	Dictyoglomus	genus	0.0	abund	0.0	1035567	6	4	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
16	16	Methylophilus	Methylophilus	genus	0.0	abund	0.0	0	14	6	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
18	18	Pelobacter	Pelobacter	genus	0.0	abund	0.0	5684294	10	4	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
20	20	Phenylobacterium	Phenylobacterium	genus	4.767310000000001e-195	abund	4.7673100000000003e-197	3434371	114	18	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
22	22	Shewanella	Shewanella	genus	1.50981e-06	abund	1.50981e-08	2480118	1947	401	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
32	32	Myxococcus	Myxococcus	genus	0.0	abund	0.0	1035556	54	19	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
40	40	Stigmatella	Stigmatella	genus	0.0	abund	0.0	1035569	3	2	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
42	42	Cystobacter	Cystobacter	genus	0.0	abund	0.0	0	775	17	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
44	44	Melittangium	Melittangium	genus	0.0	abund	0.0	1035558	3	3	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
47	47	Archangium	Archangium	genus	0.0	abund	0.0	0	621	50	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
50	50	Chondromyces	Chondromyces	genus	0.0	abund	0.0	1035554	8	8	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
53	53	Nannocystis	Nannocystis	genus	0.0	abund	0.0	1035555	5	1	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
55	55	Polyangium	Polyangium	genus	0.0	abund	0.0	1035553	3	1	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
59	59	Vitreoscilla	Vitreoscilla	genus	0.0	abund	0.0	0	50	25	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
68	68	Lysobacter	Lysobacter	genus	0.0	abund	0.0	0	370	151	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
71	71	Simonsiella	Simonsiella	genus	0.0	abund	0.0	17308306	41	16	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
75	75	Caulobacter	Caulobacter	genus	0.0	abund	0.0	2388828	378	135	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
81	81	Hyphomicrobium	Hyphomicrobium	genus	0.0	abund	0.0	1035563	139	43	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
85	85	Hyphomonas	Hyphomonas	genus	0.0	abund	0.0	1035568	333	43	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
88	88	Leptothrix	Leptothrix	genus	0.0	abund	0.0	1035574	3	3	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
93	93	Stella	Stella	genus	0.0	abund	0.0	1035557	5	4	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
96	96	Gallionella	Gallionella	genus	0.0	abund	0.0	1035565	1	0	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
99	99	Ancylobacter	Ancylobacter	genus	8.17842e-06	abund	8.17842e-08	1035570	1310	271	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
105	105	Runella	Runella	genus	0.0	abund	0.0	3821145	106	19	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
107	107	Spirosoma	Spirosoma	genus	3.65878e-06	abund	3.65878e-08	0	1020	123	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
113	113	Gemmata	Gemmata	genus	5.4181599999999996e-05	abund	5.41816e-07	3106835	1349	187	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
118	118	Planctomyces	Planctomyces	genus	0.0	abund	0.0	1035564	14	10	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
127	127	Isosphaera	Isosphaera	genus	0.0	abund	0.0	3898761	14	8	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
133	133	Methylocystis	Methylocystis	genus	8.417019999999999e-15	abund	8.41702e-17	47685817	781	224	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
138	138	Borrelia	Borrelia	genus	0.0001017387	abund	1.017387e-06	5575759	3289	508	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
146	146	Spirochaeta	Spirochaeta	genus	0.0	abund	0.0	1035567	12	6	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
157	157	Treponema	Treponema	genus	0.013620010486	abund	0.00013620010486	9463158	55107	13200	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
171	171	Leptospira	Leptospira	genus	0.0010265993870000013	abund	1.0265993870000012e-05	12188794	18101	3739	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
179	179	Leptospirillum	Leptospirillum	genus	0.0	abund	0.0	3375937	15	2	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
187	187	Aquaspirillum	Aquaspirillum	genus	0.0	abund	0.0	1035567	5	3	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
191	191	Azospirillum	Azospirillum	genus	0.00228323404	abund	2.28323404e-05	39434868	26318	20789	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
194	194	Campylobacter	Campylobacter	genus	0.23776326617001992	abund	0.002377632661700199	6638245	93613	10844	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
209	209	Helicobacter	Helicobacter	genus	0.024542914609999997	abund	0.00024542914609999996	3274938	15694	6502	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
222	222	Achromobacter	Achromobacter	genus	0.0	abund	0.0	3559180	597	174	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
226	226	Alteromonas	Alteromonas	genus	0.005382614	abund	5.382614e-05	6501773	14709	2542	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
234	234	Brucella	Brucella	genus	0.7973870398	abund	0.007973870398	7061239	1215833	329822	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
237	237	Flavobacterium	Flavobacterium	genus	0.00106120534	abund	1.0612053399999999e-05	3664044	4122	876	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
262	262	Francisella	Francisella	genus	0.022052096	abund	0.00022052096	4628354	21997	4639	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
265	265	Paracoccus	Paracoccus	genus	0.00027802314	abund	2.7802314e-06	23818239	27923	2866	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
270	270	Thermus	Thermus	genus	0.00022898000000000002	abund	2.2898e-06	3672245	880	341	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	0	50	28	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
283	283	Comamonas	Comamonas	genus	0.00010919	abund	1.0919e-06	1553374	11136	491	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
286	286	Pseudomonas	Pseudomonas	genus	0.17775276466	abund	0.0017775276466	6009714	276576	59823	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
338	338	Xanthomonas	Xanthomonas	genus	0.016954403111	abund	0.00016954403111	24303767	194365	25122	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
352	352	Azotobacter	Azotobacter	genus	1.83302e-184	abund	1.8330199999999998e-186	5041647	532	26	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
357	357	Agrobacterium	Agrobacterium	genus	0.01068342245002682	abund	0.00010683422450026819	16283238	34684	15741	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
374	374	Bradyrhizobium	Bradyrhizobium	genus	0.0120589	abund	0.000120589	8563390	8384	1109	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
379	379	Rhizobium	Rhizobium	genus	0.0018583921900000003	abund	1.8583921900000002e-05	5722865	33958	2584	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	4142461	5	1	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
407	407	Methylobacterium	Methylobacterium	genus	1.7660100000000523e-06	abund	1.7660100000000522e-08	4098002	7062	204	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
413	413	Methylococcus	Methylococcus	genus	4.94e-322	abund	5e-324	2071196	491	54	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
416	416	Methylomonas	Methylomonas	genus	5.4251e-06	abund	5.4251e-08	1035572	472	125	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
425	425	Methylosinus	Methylosinus	genus	1.5915100000000002e-111	abund	1.59151e-113	5897155	428	48	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
429	429	Methylobacter	Methylobacter	genus	5.51736e-144	abund	5.51736e-146	0	105	65	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
434	434	Acetobacter	Acetobacter	genus	4.5717400000000004e-05	abund	4.57174e-07	6986888	8029	635	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
441	441	Gluconobacter	Gluconobacter	genus	1.04627e-05	abund	1.04627e-07	11883942	8165	823	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
445	445	Legionella	Legionella	genus	0.00075228346	abund	7.5228345999999995e-06	9575041	16076	5553	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
461	461	Fluoribacter	Fluoribacter	genus	4.08944e-06	abund	4.08944e-08	7055364	43	14	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
469	469	Acinetobacter	Acinetobacter	genus	2.58130084176	abund	0.0258130084176	6017296	1857642	519634	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
475	475	Moraxella	Moraxella	genus	3.853331000000002e-05	abund	3.853331000000002e-07	1035572	4714	1402	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
482	482	Neisseria	Neisseria	genus	0.024520683137000298	abund	0.000245206831370003	1755348	35200	4467	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
497	497	Psychrobacter	Psychrobacter	genus	0.004030162150000001	abund	4.03016215e-05	3710440	21417	1152	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	8653902	27	21	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
507	507	Alcaligenes	Alcaligenes	genus	0.0003173453	abund	3.173453e-06	1035531	2373	153	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
517	517	Bordetella	Bordetella	genus	0.004044598000000001	abund	4.0445980000000004e-05	2349188	18564	2231	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
522	522	Acidiphilium	Acidiphilium	genus	2.40109e-97	abund	2.40109e-99	7230484	124	19	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	0	30	8	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	2209941	2	2	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	1035563	544	90	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	0	71	14	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
541	541	Zymomonas	Zymomonas	genus	0.00179084	abund	1.79084e-05	14230655	7347	1141	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
544	544	Citrobacter	Citrobacter	genus	20.889594016929998	abund	0.2088959401693	4584307	571265	49068	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
547	547	Enterobacter	Enterobacter	genus	2.04642575285	abund	0.0204642575285	39650554	356921	46631	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
551	551	Erwinia	Erwinia	genus	6.346160000000589e-05	abund	6.346160000000589e-07	5671472	6006	664	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
561	561	Escherichia	Escherichia	genus	0.433630879357	abund	0.00433630879357	10786223	1399713	182994	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
568	568	Hafnia	Hafnia	genus	0.0001780073	abund	1.780073e-06	1035572	1005	154	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
570	570	Klebsiella	Klebsiella	genus	4.90597896207	abund	0.0490597896207	2775578	2840810	529925	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
579	579	Kluyvera	Kluyvera	genus	2.63467e-06	abund	2.63467e-08	0	4164	168	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
581	581	Morganella	Morganella	genus	0.0039322933099999995	abund	3.93229331e-05	31823894	33600	3343	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
583	583	Proteus	Proteus	genus	0.0028187579	abund	2.8187579e-05	19685525	12758	1128	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
586	586	Providencia	Providencia	genus	0.01067423286	abund	0.00010674232860000001	5141375	32916	4032	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
590	590	Salmonella	Salmonella	genus	0.0050965317091	abund	5.0965317091e-05	15633408	159381	35483	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
613	613	Serratia	Serratia	genus	0.13630700266800028	abund	0.0013630700266800027	18367317	980765	231648	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
620	620	Shigella	Shigella	genus	1.5235285011000002	abund	0.015235285011	9335870	1195908	432601	DYN_0036_D05_report	DYN_0036_D05	illumina	Centrifuge	unified	Centrifuge_unified
