taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
743714	743714	                Orbus	Orbus	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1335631	1335631	                Frischella	Frischella	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2894762	2894762	                Zophobihabitans	Zophobihabitans	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
869	869	                Dichelobacter	Dichelobacter	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2717	2717	                Cardiobacterium	Cardiobacterium	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
112008	112008	                Ignatzschineria	Ignatzschineria	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
261963	261963	                Kangiella	Kangiella	genus	0.0	abund	0.0	12	6	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
413435	413435	                Solimonas	Solimonas	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1861863	1861863	                Sinimarinibacterium	Sinimarinibacterium	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2893022	2893022	                Flagellatimonas	Flagellatimonas	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
180541	180541	                Salinisphaera	Salinisphaera	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1934947	1934947	                Immundisolibacter	Immundisolibacter	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1273155	1273155	                Thiohalobacter	Thiohalobacter	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1738655	1738655	                Woeseia	Woeseia	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2034504	2034504	                Sulfurivermis	Sulfurivermis	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
379	379	                  Rhizobium	Rhizobium	genus	0.04	abund	0.04	804	221	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
357	357	                  Agrobacterium	Agrobacterium	genus	0.01	abund	0.01	252	69	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1612611	1612611	                  Pararhizobium	Pararhizobium	genus	0.01	abund	0.01	172	78	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1525371	1525371	                  Neorhizobium	Neorhizobium	genus	0.0	abund	0.0	67	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1903858	1903858	                  Pseudorhizobium	Pseudorhizobium	genus	0.0	abund	0.0	20	12	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
78526	78526	                  Allorhizobium	Allorhizobium	genus	0.0	abund	0.0	10	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
28105	28105	                  Sinorhizobium	Sinorhizobium	genus	0.01	abund	0.01	268	53	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
106591	106591	                  Ensifer	Ensifer	genus	0.0	abund	0.0	91	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
323620	323620	                Shinella	Shinella	genus	0.0	abund	0.0	57	8	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
274591	274591	                Hoeflea	Hoeflea	genus	0.0	abund	0.0	41	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
3070965	3070965	                Aliirhizobium	Aliirhizobium	genus	0.0	abund	0.0	35	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2853332	2853332	                Peteryoungia	Peteryoungia	genus	0.0	abund	0.0	23	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1648508	1648508	                Ciceribacter	Ciceribacter	genus	0.0	abund	0.0	15	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2661800	2661800	                Georhizobium	Georhizobium	genus	0.0	abund	0.0	14	10	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1649463	1649463	                Lentilitoribacter	Lentilitoribacter	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
34019	34019	                Liberibacter	Liberibacter	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
374	374	                Bradyrhizobium	Bradyrhizobium	genus	0.06	abund	0.06	1277	338	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1073	1073	                Rhodopseudomonas	Rhodopseudomonas	genus	0.01	abund	0.01	206	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1395974	1395974	                Tardiphaga	Tardiphaga	genus	0.0	abund	0.0	51	36	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
911	911	                Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	23	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1033	1033	                Afipia	Afipia	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1649510	1649510	                Variibacter	Variibacter	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
68287	68287	                Mesorhizobium	Mesorhizobium	genus	0.03	abund	0.03	656	41	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
245876	245876	                Nitratireductor	Nitratireductor	genus	0.0	abund	0.0	78	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
28100	28100	                Phyllobacterium	Phyllobacterium	genus	0.0	abund	0.0	37	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2911176	2911176	                Aquibium	Aquibium	genus	0.0	abund	0.0	23	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
31988	31988	                Aminobacter	Aminobacter	genus	0.0	abund	0.0	8	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
449972	449972	                Chelativorans	Chelativorans	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
407	407	                Methylobacterium	Methylobacterium	genus	0.02	abund	0.02	378	102	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
186650	186650	                Microvirga	Microvirga	genus	0.0	abund	0.0	81	10	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2282523	2282523	                Methylorubrum	Methylorubrum	genus	0.0	abund	0.0	41	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
46913	46913	                Devosia	Devosia	genus	0.01	abund	0.01	270	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1573407	1573407	                Paradevosia	Paradevosia	genus	0.0	abund	0.0	42	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1082930	1082930	                Pelagibacterium	Pelagibacterium	genus	0.0	abund	0.0	27	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
3064792	3064792	                Mariluticola	Mariluticola	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
623276	623276	                Maritalea	Maritalea	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
414371	414371	                Aureimonas	Aureimonas	genus	0.0	abund	0.0	102	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1775688	1775688	                Jiella	Jiella	genus	0.0	abund	0.0	90	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
182269	182269	                Aurantimonas	Aurantimonas	genus	0.0	abund	0.0	43	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
293088	293088	                Martelella	Martelella	genus	0.0	abund	0.0	31	6	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
152053	152053	                Starkeya	Starkeya	genus	0.01	abund	0.01	125	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
279	279	                Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	39	6	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
99	99	                Ancylobacter	Ancylobacter	genus	0.0	abund	0.0	24	8	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
204476	204476	                Labrys	Labrys	genus	0.0	abund	0.0	21	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
6	6	                Azorhizobium	Azorhizobium	genus	0.0	abund	0.0	13	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
556257	556257	                Pseudolabrys	Pseudolabrys	genus	0.0	abund	0.0	11	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
45402	45402	                Aquabacter	Aquabacter	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
150830	150830	                Roseibium	Roseibium	genus	0.0	abund	0.0	84	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
258255	258255	                Pseudovibrio	Pseudovibrio	genus	0.0	abund	0.0	14	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
152161	152161	                Stappia	Stappia	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
227873	227873	                Pannonibacter	Pannonibacter	genus	0.0	abund	0.0	11	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1406135	1406135	                Breoghania	Breoghania	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
478070	478070	                Labrenzia	Labrenzia	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
655352	655352	                Cohaesibacter	Cohaesibacter	genus	0.01	abund	0.01	156	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
133	133	                Methylocystis	Methylocystis	genus	0.0	abund	0.0	95	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
425	425	                Methylosinus	Methylosinus	genus	0.0	abund	0.0	44	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1484898	1484898	                Methyloceanibacter	Methyloceanibacter	genus	0.0	abund	0.0	82	22	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1068	1068	                Rhodomicrobium	Rhodomicrobium	genus	0.0	abund	0.0	17	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
81	81	                Hyphomicrobium	Hyphomicrobium	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
29407	29407	                Rhodoplanes	Rhodoplanes	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1485594	1485594	                Methyloligella	Methyloligella	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
85413	85413	                Bosea	Bosea	genus	0.0	abund	0.0	111	13	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1742974	1742974	                Pyruvatibacter	Pyruvatibacter	genus	0.0	abund	0.0	81	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
256616	256616	                Parvibaculum	Parvibaculum	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2838250	2838250	                Kaustia	Kaustia	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
444432	444432	                Anderseniella	Anderseniella	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1541445	1541445	                Candidatus Phaeomarinobacter	Candidatus Phaeomarinobacter	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
773	773	                Bartonella	Bartonella	genus	0.0	abund	0.0	86	7	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
234	234	                  Brucella	Brucella	genus	0.0	abund	0.0	59	13	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
528	528	                  Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
354349	354349	                Pseudochrobactrum	Pseudochrobactrum	genus	0.0	abund	0.0	21	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1594166	1594166	                Oricola	Oricola	genus	0.0	abund	0.0	58	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1915401	1915401	                Roseitalea	Roseitalea	genus	0.0	abund	0.0	10	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
152180	152180	                Ahrensia	Ahrensia	genus	0.0	abund	0.0	9	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2679892	2679892	                Oceaniradius	Oceaniradius	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2723776	2723776	                Lichenihabitans	Lichenihabitans	genus	0.0	abund	0.0	47	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1632780	1632780	                Phreatobacter	Phreatobacter	genus	0.0	abund	0.0	42	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
261933	261933	                Pleomorphomonas	Pleomorphomonas	genus	0.0	abund	0.0	23	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1572860	1572860	                Hartmannibacter	Hartmannibacter	genus	0.0	abund	0.0	13	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
120652	120652	                Methylocella	Methylocella	genus	0.0	abund	0.0	21	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1156568	1156568	                Methylovirgula	Methylovirgula	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
184923	184923	                Methylocapsa	Methylocapsa	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2874214	2874214	                Terrihabitans	Terrihabitans	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1734920	1734920	                Pseudorhodoplanes	Pseudorhodoplanes	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
169055	169055	                Nordella	Nordella	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
212791	212791	                Enhydrobacter	Enhydrobacter	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1502180	1502180	                Alsobacter	Alsobacter	genus	0.0	abund	0.0	23	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
166953	166953	                Kaistia	Kaistia	genus	0.0	abund	0.0	22	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
690086	690086	                Salinarimonas	Salinarimonas	genus	0.0	abund	0.0	17	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
59282	59282	                Blastochloris	Blastochloris	genus	0.0	abund	0.0	13	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
28209	28209	                Chelatococcus	Chelatococcus	genus	0.0	abund	0.0	11	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1904377	1904377	                Acuticoccus	Acuticoccus	genus	0.0	abund	0.0	11	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2041902	2041902	                Chenggangzhangella	Chenggangzhangella	genus	0.0	abund	0.0	10	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
987053	987053	                Rhodoligotrophos	Rhodoligotrophos	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
3382645	3382645	                Methyloraptor	Methyloraptor	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
3142786	3142786	                Terrirubrum	Terrirubrum	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
643217	643217	                Afifella	Afifella	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
3228940	3228940	                Coralliovum	Coralliovum	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
13687	13687	                Sphingomonas	Sphingomonas	genus	0.03	abund	0.03	757	24	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
165695	165695	                Sphingobium	Sphingobium	genus	0.01	abund	0.01	223	53	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
165696	165696	                Novosphingobium	Novosphingobium	genus	0.01	abund	0.01	125	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1227948	1227948	                Sphingomicrobium	Sphingomicrobium	genus	0.01	abund	0.01	119	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1649486	1649486	                Rhizorhabdus	Rhizorhabdus	genus	0.01	abund	0.01	119	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
165697	165697	                Sphingopyxis	Sphingopyxis	genus	0.0	abund	0.0	109	10	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1434046	1434046	                Sphingorhabdus	Sphingorhabdus	genus	0.0	abund	0.0	30	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
150203	150203	                Blastomonas	Blastomonas	genus	0.0	abund	0.0	28	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2676233	2676233	                Sphingosinithalassobacter	Sphingosinithalassobacter	genus	0.0	abund	0.0	17	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1124625	1124625	                Stakelama	Stakelama	genus	0.0	abund	0.0	15	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
72173	72173	                Citromicrobium	Citromicrobium	genus	0.0	abund	0.0	9	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2676781	2676781	                Aquisediminimonas	Aquisediminimonas	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1763827	1763827	                Hankyongella	Hankyongella	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2709686	2709686	                Novosphingopyxis	Novosphingopyxis	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2823232	2823232	                Allosphingosinicella	Allosphingosinicella	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1234545	1234545	                Parasphingopyxis	Parasphingopyxis	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2685927	2685927	                Tardibacter	Tardibacter	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
3382518	3382518	                Alterisphingorhabdus	Alterisphingorhabdus	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1041	1041	                  Erythrobacter	Erythrobacter	genus	0.01	abund	0.01	116	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1111	1111	                  Porphyrobacter	Porphyrobacter	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1855416	1855416	                Qipengyuania	Qipengyuania	genus	0.0	abund	0.0	56	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1295327	1295327	                Croceicoccus	Croceicoccus	genus	0.0	abund	0.0	47	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
361177	361177	                Altererythrobacter	Altererythrobacter	genus	0.0	abund	0.0	46	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2676755	2676755	                Croceibacterium	Croceibacterium	genus	0.0	abund	0.0	46	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2800682	2800682	                Paraurantiacibacter	Paraurantiacibacter	genus	0.0	abund	0.0	33	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2800686	2800686	                Tsuneonella	Tsuneonella	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2800681	2800681	                Aurantiacibacter	Aurantiacibacter	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2800685	2800685	                Pelagerythrobacter	Pelagerythrobacter	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2827482	2827482	                Caenibius	Caenibius	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2800680	2800680	                Alteriqipengyuania	Alteriqipengyuania	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
541	541	                Zymomonas	Zymomonas	genus	0.01	abund	0.01	144	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
335405	335405	                Sphingosinicella	Sphingosinicella	genus	0.0	abund	0.0	15	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2883109	2883109	                Sandaracinobacteroides	Sandaracinobacteroides	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
1508451	1508451	                Polymorphobacter	Polymorphobacter	genus	0.0	abund	0.0	3	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
191028	191028	                Leisingera	Leisingera	genus	0.01	abund	0.01	155	5	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
60136	60136	                Sulfitobacter	Sulfitobacter	genus	0.01	abund	0.01	125	21	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
188905	188905	                Jannaschia	Jannaschia	genus	0.0	abund	0.0	65	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
2854186	2854186	                Pseudosulfitobacter	Pseudosulfitobacter	genus	0.0	abund	0.0	55	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
299261	299261	                Tateyamaria	Tateyamaria	genus	0.0	abund	0.0	55	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
74032	74032	                Antarctobacter	Antarctobacter	genus	0.0	abund	0.0	49	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
74030	74030	                Roseovarius	Roseovarius	genus	0.0	abund	0.0	47	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
875170	875170	                Celeribacter	Celeribacter	genus	0.0	abund	0.0	40	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
302485	302485	                Phaeobacter	Phaeobacter	genus	0.0	abund	0.0	38	7	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
58842	58842	                Sagittula	Sagittula	genus	0.0	abund	0.0	35	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
97050	97050	                Ruegeria	Ruegeria	genus	0.0	abund	0.0	32	5	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
93682	93682	                Roseivivax	Roseivivax	genus	0.0	abund	0.0	30	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
263377	263377	                Salipiger	Salipiger	genus	0.0	abund	0.0	29	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	unified	Kraken2_unified
