taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
28229	28229	Colwellia psychrerythraea	Colwellia psychrerythraea	species	0.0	abund	0.0	5373180	57	47	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28232	28232	Geobacter metallireducens	Geobacter metallireducens	species	0.0	abund	0.0	4011182	86	56	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28251	28251	Ornithobacterium rhinotracheale	Ornithobacterium rhinotracheale	species	0.0417313	abund	0.000417313	2398521	22474	2013	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28258	28258	Cobetia marina	Cobetia marina	species	0.0	abund	0.0	4176400	52	15	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28262	28262	Thermodesulfovibrio yellowstonii	Thermodesulfovibrio yellowstonii	species	0.0	abund	0.0	2003803	37	34	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28264	28264	Arcanobacterium haemolyticum	Arcanobacterium haemolyticum	species	0.0	abund	0.0	1986154	44	23	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28289	28289	Cydia pomonella granulovirus	Cydia pomonella granulovirus	species	0.0	abund	0.0	123500	4	4	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28321	28321	Amsacta moorei entomopoxvirus	Amsacta moorei entomopoxvirus	species	0.0	abund	0.0	232392	4	4	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28446	28446	[Clostridium] propionicum	[Clostridium] propionicum	species	0.00230286	abund	2.30286e-05	3120417	1820	1662	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28447	28447	Clavibacter michiganensis	Clavibacter michiganensis	species	0.0	abund	0.0	5099992	181	16	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28448	28448	Komagataeibacter xylinus	Komagataeibacter xylinus	species	0.0	abund	0.0	3905082	134	85	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28449	28449	Neisseria subflava	Neisseria subflava	species	0.0	abund	0.0	4517530	90	49	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28450	28450	Burkholderia pseudomallei	Burkholderia pseudomallei	species	0.0	abund	0.0	7728704	304	35	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28874	28874	Volepox virus	Volepox virus	species	0.0	abund	0.0	217124	1	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28894	28894	Streptomyces nitrosporeus	Streptomyces nitrosporeus	species	0.0	abund	0.0	7581562	44	29	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28898	28898	Campylobacter helveticus	Campylobacter helveticus	species	0.0	abund	0.0	3786144	34	24	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28901	28901	Salmonella enterica	Salmonella enterica	species	0.013404923199999998	abund	0.00013404923199999998	39256227	25229	5456	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
28903	28903	Mycoplasma bovis	Mycoplasma bovis	species	0.0	abund	0.0	972935	84	57	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29250	29250	Heliothis zea nudivirus	Heliothis zea nudivirus	species	0.0	abund	0.0	231621	2	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29284	29284	Halorubrum trapanicum	Halorubrum trapanicum	species	0.0	abund	0.0	3080199	30	16	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29288	29288	Natronococcus occultus	Natronococcus occultus	species	0.0	abund	0.0	4314118	10	9	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29291	29291	Methanococcoides burtonii	Methanococcoides burtonii	species	0.0	abund	0.0	2575032	32	28	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29292	29292	Pyrococcus abyssi	Pyrococcus abyssi	species	0.0	abund	0.0	1768562	8	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29303	29303	Streptomyces cattleya	Streptomyces cattleya	species	0.0	abund	0.0	16188068	150	8	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29311	29311	Mycobacterium haemophilum	Mycobacterium haemophilum	species	0.0	abund	0.0	4235765	17	11	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29314	29314	Mycobacterium hiberniae	Mycobacterium hiberniae	species	0.0	abund	0.0	4396654	33	22	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29323	29323	Thermoanaerobacter brockii	Thermoanaerobacter brockii	species	0.0	abund	0.0	2344824	171	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29329	29329	Thermoanaerobacterium xylanolyticum	Thermoanaerobacterium xylanolyticum	species	0.0	abund	0.0	2534358	25	22	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29341	29341	Clostridium argentinense	Clostridium argentinense	species	0.0	abund	0.0	4803058	132	95	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29343	29343	[Clostridium] cellulosi	[Clostridium] cellulosi	species	0.000507772	abund	5.07772e-06	2229578	79	64	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29347	29347	[Clostridium] scindens	[Clostridium] scindens	species	0.003677472	abund	3.677472e-05	3658040	3467	1552	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29360	29360	Cellulosilyticum lentocellum	Cellulosilyticum lentocellum	species	0.00023890100000000002	abund	2.38901e-06	4714237	377	251	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29378	29378	Staphylococcus arlettae	Staphylococcus arlettae	species	0.0	abund	0.0	2652264	17	14	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29379	29379	Staphylococcus auricularis	Staphylococcus auricularis	species	0.0	abund	0.0	2216666	21	14	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29380	29380	Staphylococcus caprae	Staphylococcus caprae	species	0.0	abund	0.0	10537565	133	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29382	29382	Staphylococcus cohnii	Staphylococcus cohnii	species	0.0	abund	0.0	7987830	79	22	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29384	29384	Staphylococcus kloosii	Staphylococcus kloosii	species	0.0	abund	0.0	2639038	16	13	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29385	29385	Staphylococcus saprophyticus	Staphylococcus saprophyticus	species	0.0	abund	0.0	3894035	114	25	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29388	29388	Staphylococcus capitis	Staphylococcus capitis	species	0.0	abund	0.0	2503265	119	13	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29391	29391	Gemella morbillorum	Gemella morbillorum	species	0.000623704	abund	6.23704e-06	3540381	129	87	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29394	29394	Dolosigranulum pigrum	Dolosigranulum pigrum	species	0.0	abund	0.0	2082055	26	10	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29405	29405	Microlunatus phosphovorus	Microlunatus phosphovorus	species	0.0	abund	0.0	5683123	61	40	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29410	29410	Synechococcus sp. WH 8103	Synechococcus sp. WH 8103	species	0.0	abund	0.0	2429688	64	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29423	29423	Legionella oakridgensis	Legionella oakridgensis	species	0.0	abund	0.0	2773209	50	33	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29429	29429	Methylobacterium zatmanii	Methylobacterium zatmanii	species	0.0	abund	0.0	5610348	27	13	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29430	29430	Acinetobacter haemolyticus	Acinetobacter haemolyticus	species	0.0	abund	0.0	50271247	364	71	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29433	29433	Moraxella ovis	Moraxella ovis	species	0.0	abund	0.0	2306095	66	10	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29438	29438	Pseudomonas savastanoi	Pseudomonas savastanoi	species	0.0	abund	0.0	6064638	71	3	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29447	29447	Xanthomonas albilineans	Xanthomonas albilineans	species	0.0	abund	0.0	3852299	59	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29449	29449	Rhizobium etli	Rhizobium etli	species	0.0	abund	0.0	6871348	242	33	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29461	29461	Brucella suis	Brucella suis	species	0.0	abund	0.0	3297260	1	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29466	29466	Veillonella parvula	Veillonella parvula	species	0.00261882	abund	2.61882e-05	2132142	634	229	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29471	29471	Pectobacterium atrosepticum	Pectobacterium atrosepticum	species	0.0	abund	0.0	5064019	156	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29483	29483	Yersinia aldovae	Yersinia aldovae	species	0.0	abund	0.0	4471090	43	12	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29484	29484	Yersinia frederiksenii	Yersinia frederiksenii	species	0.0	abund	0.0	4550894	98	59	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29485	29485	Yersinia rohdei	Yersinia rohdei	species	0.0	abund	0.0	4372253	37	26	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29486	29486	Yersinia ruckeri	Yersinia ruckeri	species	0.0	abund	0.0	18939945	156	11	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29488	29488	Photorhabdus luminescens	Photorhabdus luminescens	species	0.0	abund	0.0	16913200	175	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29494	29494	Vibrio furnissii	Vibrio furnissii	species	0.0	abund	0.0	4916408	311	38	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29495	29495	Vibrio navarrensis	Vibrio navarrensis	species	0.0	abund	0.0	9090182	46	25	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29497	29497	Vibrio splendidus	Vibrio splendidus	species	0.0	abund	0.0	5508387	47	31	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29498	29498	Vibrio tubiashii	Vibrio tubiashii	species	0.0	abund	0.0	5540337	55	48	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29501	29501	Mycoplasma haemofelis	Mycoplasma haemofelis	species	0.0	abund	0.0	1147259	4	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29510	29510	Turneriella parva	Turneriella parva	species	0.0	abund	0.0	4409302	37	27	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29518	29518	Borreliella afzelii	Borreliella afzelii	species	0.0	abund	0.0	1404288	33	5	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29519	29519	Borreliella garinii	Borreliella garinii	species	0.0	abund	0.0	933029	66	8	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29542	29542	Pelobacter acetylenicus	Pelobacter acetylenicus	species	0.0	abund	0.0	3206049	56	44	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29543	29543	Pelobacter propionicus	Pelobacter propionicus	species	0.0	abund	0.0	4241119	84	38	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29546	29546	Lawsonia intracellularis	Lawsonia intracellularis	species	8.20686e-32	abund	8.20686e-34	1719103	248	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29549	29549	Rhodothermus marinus	Rhodothermus marinus	species	0.0	abund	0.0	3360429	220	27	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29552	29552	Acholeplasma axanthum	Acholeplasma axanthum	species	0.0	abund	0.0	1883099	23	11	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29553	29553	Mycoplasma bovirhinis	Mycoplasma bovirhinis	species	0.0	abund	0.0	2718036	36	8	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29554	29554	Mycoplasma canadense	Mycoplasma canadense	species	0.0	abund	0.0	693241	13	13	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29555	29555	Mycoplasma canis	Mycoplasma canis	species	0.0	abund	0.0	897443	35	5	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29556	29556	Mycoplasma gallinaceum	Mycoplasma gallinaceum	species	0.0	abund	0.0	1074838	9	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29559	29559	Mycoplasma hyosynoviae	Mycoplasma hyosynoviae	species	0.0	abund	0.0	863547	4	4	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29561	29561	Mycoplasma meleagridis	Mycoplasma meleagridis	species	0.0	abund	0.0	644173	3	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29562	29562	Mycoplasma ovipneumoniae	Mycoplasma ovipneumoniae	species	0.0	abund	0.0	1190886	10	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29570	29570	Halomonas meridiana	Halomonas meridiana	species	0.0	abund	0.0	3860077	55	33	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
29575	29575	Taylorella equigenitalis	Taylorella equigenitalis	species	0.0	abund	0.0	3464366	74	36	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
31532	31532	Lactococcus phage SK1	Lactococcus phage SK1	species	0.0	abund	0.0	28451	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
31533	31533	Enterobacteria phage RB3	Enterobacteria phage RB3	species	0.0	abund	0.0	168402	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
31535	31535	Pseudomonas phage D3	Pseudomonas phage D3	species	0.0	abund	0.0	56426	2	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
31899	31899	Caldicellulosiruptor bescii	Caldicellulosiruptor bescii	species	0.0	abund	0.0	2931662	35	20	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
31909	31909	Halothermothrix orenii	Halothermothrix orenii	species	0.0	abund	0.0	2578146	26	23	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
31958	31958	Amycolatopsis orientalis	Amycolatopsis orientalis	species	0.0	abund	0.0	9490992	90	30	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
31998	31998	Methylobacterium radiotolerans	Methylobacterium radiotolerans	species	0.0	abund	0.0	6899110	44	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32002	32002	Achromobacter denitrificans	Achromobacter denitrificans	species	0.0	abund	0.0	20166270	361	93	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32013	32013	Comamonas terrigena	Comamonas terrigena	species	0.0	abund	0.0	4673011	172	106	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32025	32025	Helicobacter hepaticus	Helicobacter hepaticus	species	0.0	abund	0.0	1799146	20	18	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32046	32046	Synechococcus elongatus	Synechococcus elongatus	species	0.0	abund	0.0	2742269	16	5	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32049	32049	Synechococcus sp. PCC 7002	Synechococcus sp. PCC 7002	species	0.0	abund	0.0	3409935	15	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32051	32051	Synechococcus sp. WH 7803	Synechococcus sp. WH 7803	species	0.0	abund	0.0	2366980	16	8	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32053	32053	Thermosynechococcus vulcanus	Thermosynechococcus vulcanus	species	0.0	abund	0.0	2571271	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32054	32054	Calothrix parietina	Calothrix parietina	species	0.0	abund	0.0	6960392	42	27	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
32604	32604	Human herpesvirus 6B	Human herpesvirus 6B	species	0.0	abund	0.0	162114	2	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33010	33010	Cutibacterium avidum	Cutibacterium avidum	species	0.0	abund	0.0	2526138	24	3	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33011	33011	Cutibacterium granulosum	Cutibacterium granulosum	species	0.0	abund	0.0	2175244	19	13	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33025	33025	Phascolarctobacterium faecium	Phascolarctobacterium faecium	species	0.0674773	abund	0.000674773	2454371	3110	1972	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33033	33033	Parvimonas micra	Parvimonas micra	species	0.0	abund	0.0	4966270	115	36	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33034	33034	Anaerococcus prevotii	Anaerococcus prevotii	species	0.0	abund	0.0	1998633	18	17	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33035	33035	Blautia producta	Blautia producta	species	0.032535975	abund	0.00032535975000000004	6197116	11291	9858	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33038	33038	[Ruminococcus] gnavus	[Ruminococcus] gnavus	species	0.010304	abund	0.00010304	7101830	13174	17	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33040	33040	Streptococcus milleri	Streptococcus milleri	species	0.0	abund	0.0	3747706	54	15	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33045	33045	Bartonella grahamii	Bartonella grahamii	species	0.0	abund	0.0	2369520	12	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33047	33047	Bartonella vinsonii	Bartonella vinsonii	species	0.0	abund	0.0	1802699	24	6	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33050	33050	Sphingopyxis macrogoltabida	Sphingopyxis macrogoltabida	species	0.0	abund	0.0	16800329	126	13	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33056	33056	Candidatus Kinetoplastibacterium crithidii	Candidatus Kinetoplastibacterium crithidii	species	0.004066227619	abund	4.066227619e-05	821930	235	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33059	33059	Acidithiobacillus caldus	Acidithiobacillus caldus	species	0.0	abund	0.0	3112322	106	20	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33069	33069	Pseudomonas viridiflava	Pseudomonas viridiflava	species	6.336969999999999e-56	abund	6.3369699999999996e-58	6093513	90	70	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33072	33072	Gloeobacter violaceus	Gloeobacter violaceus	species	0.0	abund	0.0	4659019	26	14	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33074	33074	Zymobacter palmae	Zymobacter palmae	species	0.0	abund	0.0	3028543	62	41	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33075	33075	Acidobacterium capsulatum	Acidobacterium capsulatum	species	0.0	abund	0.0	4127356	81	46	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33871	33871	Coriobacterium glomerans	Coriobacterium glomerans	species	0.0	abund	0.0	2115681	11	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33887	33887	Rathayibacter rathayi	Rathayibacter rathayi	species	0.0	abund	0.0	3103889	24	5	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33888	33888	Rathayibacter tritici	Rathayibacter tritici	species	0.0	abund	0.0	3354681	18	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33899	33899	Streptomyces galilaeus	Streptomyces galilaeus	species	0.0	abund	0.0	7756194	30	26	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33903	33903	Streptomyces avermitilis	Streptomyces avermitilis	species	0.0	abund	0.0	9119895	26	18	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33905	33905	Bifidobacterium thermophilum	Bifidobacterium thermophilum	species	0.0	abund	0.0	2291643	50	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33910	33910	Amycolatopsis mediterranei	Amycolatopsis mediterranei	species	0.0	abund	0.0	13655759	224	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33923	33923	Mycoplasma felis	Mycoplasma felis	species	0.0	abund	0.0	841695	10	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33932	33932	Bacillus cohnii	Bacillus cohnii	species	0.0	abund	0.0	4899141	48	29	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33934	33934	Anoxybacillus flavithermus	Anoxybacillus flavithermus	species	0.0	abund	0.0	2846746	45	29	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33936	33936	Aeribacillus pallidus	Aeribacillus pallidus	species	0.0	abund	0.0	4089457	37	28	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33938	33938	Geobacillus thermocatenulatus	Geobacillus thermocatenulatus	species	0.0	abund	0.0	3742258	69	13	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33940	33940	Geobacillus thermodenitrificans	Geobacillus thermodenitrificans	species	0.0	abund	0.0	3608012	239	17	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33941	33941	Geobacillus thermoleovorans	Geobacillus thermoleovorans	species	0.0	abund	0.0	3596620	66	3	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33943	33943	Kyrpidia tusciae	Kyrpidia tusciae	species	0.0	abund	0.0	3384766	30	19	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33945	33945	Enterococcus avium	Enterococcus avium	species	0.0	abund	0.0	8605474	108	75	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33952	33952	Acetobacterium woodii	Acetobacterium woodii	species	0.0	abund	0.0	4044777	95	72	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
33959	33959	Lactobacillus johnsonii	Lactobacillus johnsonii	species	0.0	abund	0.0	1907846	185	59	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuge	default	Centrifuge_default
