taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
2767888	2767888	                Liquorilactobacillus	Liquorilactobacillus	genus	0.0	abund	0.0	7	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2767878	2767878	                Bombilactobacillus	Bombilactobacillus	genus	0.0	abund	0.0	7	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
46255	46255	                Weissella	Weissella	genus	0.0	abund	0.0	7	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2767889	2767889	                Loigolactobacillus	Loigolactobacillus	genus	0.0	abund	0.0	6	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2767891	2767891	                Schleiferilactobacillus	Schleiferilactobacillus	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3118928	3118928	                Xylocopilactobacillus	Xylocopilactobacillus	genus	0.0	abund	0.0	3	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2767881	2767881	                Fructilactobacillus	Fructilactobacillus	genus	0.0	abund	0.0	3	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
46254	46254	                Oenococcus	Oenococcus	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2767892	2767892	                Secundilactobacillus	Secundilactobacillus	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
117563	117563	                Granulicatella	Granulicatella	genus	0.0	abund	0.0	56	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2747	2747	                Carnobacterium	Carnobacterium	genus	0.0	abund	0.0	14	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
82800	82800	                Desemzia	Desemzia	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1470540	1470540	                Jeotgalibaca	Jeotgalibaca	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
99906	99906	                Alkalibacterium	Alkalibacterium	genus	0.0	abund	0.0	6	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
82802	82802	                Trichococcus	Trichococcus	genus	0.0	abund	0.0	4	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
191769	191769	                Marinilactibacillus	Marinilactibacillus	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
29393	29393	                Dolosigranulum	Dolosigranulum	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1375	1375	                Aerococcus	Aerococcus	genus	0.0	abund	0.0	22	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
46123	46123	                Abiotrophia	Abiotrophia	genus	0.0	abund	0.0	17	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
89092	89092	                Ignavigranum	Ignavigranum	genus	0.0	abund	0.0	5	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2761542	2761542	                Fundicoccus	Fundicoccus	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
13075	13075	                Globicatella	Globicatella	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2862144	2862144	                Ruoffia	Ruoffia	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1386	1386	                Bacillus	Bacillus	genus	0.01	abund	0.01	1021	160	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
400634	400634	                Lysinibacillus	Lysinibacillus	genus	0.0	abund	0.0	156	40	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2800373	2800373	                Priestia	Priestia	genus	0.0	abund	0.0	144	9	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1221880	1221880	                Psychrobacillus	Psychrobacillus	genus	0.0	abund	0.0	122	4	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2675232	2675232	                Neobacillus	Neobacillus	genus	0.0	abund	0.0	99	9	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2675230	2675230	                Cytobacillus	Cytobacillus	genus	0.0	abund	0.0	91	5	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
182709	182709	                Oceanobacillus	Oceanobacillus	genus	0.0	abund	0.0	89	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2675229	2675229	                Peribacillus	Peribacillus	genus	0.0	abund	0.0	85	23	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1329200	1329200	                Fictibacillus	Fictibacillus	genus	0.0	abund	0.0	65	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2837506	2837506	                Niallia	Niallia	genus	0.0	abund	0.0	58	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2893057	2893057	                Shouchella	Shouchella	genus	0.0	abund	0.0	57	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2837508	2837508	                Rossellomorea	Rossellomorea	genus	0.0	abund	0.0	54	9	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
74385	74385	                Gracilibacillus	Gracilibacillus	genus	0.0	abund	0.0	51	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2675231	2675231	                Mesobacillus	Mesobacillus	genus	0.0	abund	0.0	49	4	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2685905	2685905	                Salicibibacter	Salicibibacter	genus	0.0	abund	0.0	45	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2675233	2675233	                Metabacillus	Metabacillus	genus	0.0	abund	0.0	37	22	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
175304	175304	                Lentibacillus	Lentibacillus	genus	0.0	abund	0.0	30	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2837511	2837511	                Sutcliffiella	Sutcliffiella	genus	0.0	abund	0.0	28	3	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1884449	1884449	                Salipaludibacillus	Salipaludibacillus	genus	0.0	abund	0.0	26	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2837504	2837504	                Heyndrickxia	Heyndrickxia	genus	0.0	abund	0.0	25	9	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
45667	45667	                Halobacillus	Halobacillus	genus	0.0	abund	0.0	20	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
459532	459532	                Terribacillus	Terribacillus	genus	0.0	abund	0.0	20	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2893058	2893058	                Pseudalkalibacillus	Pseudalkalibacillus	genus	0.0	abund	0.0	19	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1055323	1055323	                Aeribacillus	Aeribacillus	genus	0.0	abund	0.0	16	16	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1434042	1434042	                Salisediminibacterium	Salisediminibacterium	genus	0.0	abund	0.0	16	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
108525	108525	                Pseudobacillus	Pseudobacillus	genus	0.0	abund	0.0	15	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
29331	29331	                Amphibacillus	Amphibacillus	genus	0.0	abund	0.0	15	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1494427	1494427	                Tepidibacillus	Tepidibacillus	genus	0.0	abund	0.0	14	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
84406	84406	                Virgibacillus	Virgibacillus	genus	0.0	abund	0.0	13	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2837510	2837510	                Siminovitchia	Siminovitchia	genus	0.0	abund	0.0	9	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1433999	1433999	                Domibacillus	Domibacillus	genus	0.0	abund	0.0	9	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
289201	289201	                Pontibacillus	Pontibacillus	genus	0.0	abund	0.0	9	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2837507	2837507	                Robertmurraya	Robertmurraya	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2675234	2675234	                Alkalihalobacillus	Alkalihalobacillus	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
482460	482460	                Sediminibacillus	Sediminibacillus	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2785518	2785518	                Radiobacillus	Radiobacillus	genus	0.0	abund	0.0	7	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
484508	484508	                Ornithinibacillus	Ornithinibacillus	genus	0.0	abund	0.0	6	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2837485	2837485	                Evansella	Evansella	genus	0.0	abund	0.0	5	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2893060	2893060	                Alkalihalophilus	Alkalihalophilus	genus	0.0	abund	0.0	5	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2651279	2651279	                Pradoshia	Pradoshia	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2920444	2920444	                Mangrovibacillus	Mangrovibacillus	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
379065	379065	                Caldalkalibacillus	Caldalkalibacillus	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3034001	3034001	                Caldifermentibacillus	Caldifermentibacillus	genus	0.0	abund	0.0	2	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1400133	1400133	                Allobacillus	Allobacillus	genus	0.0	abund	0.0	2	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2893055	2893055	                Halalkalibacterium (ex Joshi et al. 2022)	Halalkalibacterium (ex Joshi et al. 2022)	genus	0.0	abund	0.0	2	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
351195	351195	                Salimicrobium	Salimicrobium	genus	0.0	abund	0.0	2	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3158337	3158337	                Aciduricibacillus	Aciduricibacillus	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2804231	2804231	                Lederbergia	Lederbergia	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2944627	2944627	                Paenalkalicoccus	Paenalkalicoccus	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
200903	200903	                Paraliobacillus	Paraliobacillus	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
704093	704093	                Anaerobacillus	Anaerobacillus	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
44249	44249	                Paenibacillus	Paenibacillus	genus	0.02	abund	0.02	1715	263	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
329857	329857	                Cohnella	Cohnella	genus	0.0	abund	0.0	160	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
55080	55080	                Brevibacillus	Brevibacillus	genus	0.0	abund	0.0	159	61	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
55079	55079	                  Aneurinibacillus	Aneurinibacillus	genus	0.0	abund	0.0	20	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2994560	2994560	                Candidatus Pristimantibacillus	Candidatus Pristimantibacillus	genus	0.0	abund	0.0	5	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
76632	76632	                Thermobacillus	Thermobacillus	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
456492	456492	                Saccharibacillus	Saccharibacillus	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1279	1279	                Staphylococcus	Staphylococcus	genus	0.0	abund	0.0	219	58	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
69965	69965	                Macrococcus	Macrococcus	genus	0.0	abund	0.0	22	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
227979	227979	                Jeotgalicoccus	Jeotgalicoccus	genus	0.0	abund	0.0	17	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2803850	2803850	                Mammaliicoccus	Mammaliicoccus	genus	0.0	abund	0.0	14	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
45669	45669	                Salinicoccus	Salinicoccus	genus	0.0	abund	0.0	10	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
489909	489909	                Nosocomiicoccus	Nosocomiicoccus	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3076173	3076173	                Macrococcoides	Macrococcoides	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1372	1372	                Planococcus	Planococcus	genus	0.0	abund	0.0	116	16	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1569	1569	                Sporosarcina	Sporosarcina	genus	0.0	abund	0.0	51	9	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
160795	160795	                Ureibacillus	Ureibacillus	genus	0.0	abund	0.0	15	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1649	1649	                Kurthia	Kurthia	genus	0.0	abund	0.0	12	4	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
648800	648800	                Solibacillus	Solibacillus	genus	0.0	abund	0.0	7	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
651660	651660	                Paenisporosarcina	Paenisporosarcina	genus	0.0	abund	0.0	6	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2703677	2703677	                Metasolibacillus	Metasolibacillus	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
889388	889388	                Chryseomicrobium	Chryseomicrobium	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
496496	496496	                Viridibacillus	Viridibacillus	genus	0.0	abund	0.0	2	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
648802	648802	                Rummeliibacillus	Rummeliibacillus	genus	0.0	abund	0.0	2	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
157226	157226	                Jeotgalibacillus	Jeotgalibacillus	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
129337	129337	                Geobacillus	Geobacillus	genus	0.0	abund	0.0	43	18	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
29395	29395	                Saccharococcus	Saccharococcus	genus	0.0	abund	0.0	40	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1906945	1906945	                Parageobacillus	Parageobacillus	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3389905	3389905	                Anoxybacteroides	Anoxybacteroides	genus	0.0	abund	0.0	7	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3390020	3390020	                Thermaerobacillus	Thermaerobacillus	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
150247	150247	                Anoxybacillus	Anoxybacillus	genus	0.0	abund	0.0	3	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
33986	33986	                  Exiguobacterium	Exiguobacterium	genus	0.0	abund	0.0	69	43	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1609627	1609627	                  Hydrogenibacillus	Hydrogenibacillus	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1637	1637	                Listeria	Listeria	genus	0.0	abund	0.0	69	8	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
29330	29330	                Alicyclobacillus	Alicyclobacillus	genus	0.0	abund	0.0	22	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3156481	3156481	                Fodinisporobacter	Fodinisporobacter	genus	0.0	abund	0.0	9	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1129704	1129704	                Kyrpidia	Kyrpidia	genus	0.0	abund	0.0	6	1	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
432330	432330	                Tumebacillus	Tumebacillus	genus	0.0	abund	0.0	5	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1502725	1502725	                Effusibacillus	Effusibacillus	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1378	1378	                Gemella	Gemella	genus	0.0	abund	0.0	43	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1274351	1274351	                Kroppenstedtia	Kroppenstedtia	genus	0.0	abund	0.0	6	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2023	2023	                Thermoactinomyces	Thermoactinomyces	genus	0.0	abund	0.0	5	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1348505	1348505	                Polycladomyces	Polycladomyces	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1677050	1677050	                Novibacillus	Novibacillus	genus	0.0	abund	0.0	3	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
292635	292635	                Laceyella	Laceyella	genus	0.0	abund	0.0	2	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2689589	2689589	                Staphylospora	Staphylospora	genus	0.0	abund	0.0	1	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2077	2077	                Sporolactobacillus	Sporolactobacillus	genus	0.0	abund	0.0	12	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1918536	1918536	                Longicatena	Longicatena	genus	0.09	abund	0.09	8798	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
61170	61170	                Holdemania	Holdemania	genus	0.03	abund	0.03	2559	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2749846	2749846	                Amedibacillus	Amedibacillus	genus	0.02	abund	0.02	1609	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2749267	2749267	                Amedibacterium	Amedibacterium	genus	0.0	abund	0.0	248	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3059504	3059504	                Allocoprobacillus	Allocoprobacillus	genus	0.0	abund	0.0	77	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1647	1647	                Erysipelothrix	Erysipelothrix	genus	0.0	abund	0.0	43	7	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
174708	174708	                Allobaculum	Allobaculum	genus	0.0	abund	0.0	22	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
123375	123375	                Solobacterium	Solobacterium	genus	0.0	abund	0.0	21	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1924110	1924110	                Massilimicrobiota	Massilimicrobiota	genus	0.0	abund	0.0	17	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2679910	2679910	                Intestinibaculum	Intestinibaculum	genus	0.0	abund	0.0	15	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
1729679	1729679	                Faecalibaculum	Faecalibaculum	genus	0.0	abund	0.0	4	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
3025755	3025755	                Thomasclavelia	Thomasclavelia	genus	0.0	abund	0.0	417	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2943184	2943184	                Tannockella	Tannockella	genus	0.0	abund	0.0	50	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
135858	135858	                Catenibacterium	Catenibacterium	genus	0.0	abund	0.0	31	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2678885	2678885	                Faecalibacillus	Faecalibacillus	genus	0.0	abund	0.0	8	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
191303	191303	                Turicibacter	Turicibacter	genus	0.0	abund	0.0	10	2	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
33024	33024	                Phascolarctobacterium	Phascolarctobacterium	genus	0.06	abund	0.06	5282	5	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
904	904	                Acidaminococcus	Acidaminococcus	genus	0.0	abund	0.0	111	9	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
29465	29465	                Veillonella	Veillonella	genus	0.01	abund	0.01	881	15	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
39948	39948	                Dialister	Dialister	genus	0.0	abund	0.0	387	41	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
906	906	                Megasphaera	Megasphaera	genus	0.0	abund	0.0	234	8	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2375	2375	                Sporomusa	Sporomusa	genus	0.0	abund	0.0	158	23	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
365348	365348	                Pelosinus	Pelosinus	genus	0.0	abund	0.0	73	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
2093783	2093783	                Methylomusa	Methylomusa	genus	0.0	abund	0.0	22	0	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
970	970	                Selenomonas	Selenomonas	genus	0.0	abund	0.0	217	22	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Kraken2	default	Kraken2_default
