taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
39488	39488	Anaerobutyricum hallii	Anaerobutyricum hallii	species	0.00119	abund	0.00119	39488	1||1239|186801|3085636|186803|2569097|39488	26	0	0	26	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
39490	39490	Eubacterium ramulus	Eubacterium ramulus	species	0.00052	abund	0.00052	39490	1||1239|186801|186802|186806|1730|39490	11	0	0	11	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
39491	39491	Agathobacter rectalis	Agathobacter rectalis	species	0.08227	abund	0.08227	39491	1||1239|186801|3085636|186803|1766253|39491	1675	0	0	1675	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
39496	39496	Eubacterium ventriosum	Eubacterium ventriosum	species	0.00813	abund	0.00813	39496	1||1239|186801|186802|186806|1730|39496	133	0	0	133	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
40520	40520	Blautia obeum	Blautia obeum	species	0.02615	abund	0.02615	40520	1||1239|186801|3085636|186803|572511|40520	587	0	0	587	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
43675	43675	Rothia mucilaginosa	Rothia mucilaginosa	species	0.01499	abund	0.01499	43675	1||201174|1760|85006|1268|32207|43675	210	0	0	210	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
44742	44742	Desulfovibrio fairfieldensis	Desulfovibrio fairfieldensis	species	0.07638	abund	0.07638	44742	1||200940|3031449|213115|194924|872|44742	1455	0	0	1455	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
45634	45634	Streptococcus cristatus	Streptococcus cristatus	species	8e-05	abund	8e-05	45634	1||1239|91061|186826|1300|1301|45634	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
45851	45851	Eshraghiella crossota	Eshraghiella crossota	species	8e-05	abund	8e-05	45851	1||1239|186801|3085636|186803|3342669|45851	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
46124	46124	Granulicatella adiacens	Granulicatella adiacens	species	9e-05	abund	9e-05	46124	1||1239|91061|186826|186828|117563|46124	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
46503	46503	Parabacteroides merdae	Parabacteroides merdae	species	1.62775	abund	1.62775	46503	1||976|200643|171549|2005525|375288|46503	46316	0	0	46316	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
46506	46506	Bacteroides stercoris	Bacteroides stercoris	species	0.02038	abund	0.02038	46506	1||976|200643|171549|815|816|46506	496	0	0	496	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
47671	47671	Lautropia mirabilis	Lautropia mirabilis	species	0.00015	abund	0.00015	47671	1||1224|28216|80840|119060|47670|47671	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
47678	47678	Bacteroides caccae	Bacteroides caccae	species	1.1175	abund	1.1175	47678	1||976|200643|171549|815|816|47678	36686	0	0	36686	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
47715	47715	Lacticaseibacillus rhamnosus	Lacticaseibacillus rhamnosus	species	6e-05	abund	6e-05	47715	1||1239|91061|186826|33958|2759736|47715	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
