taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1601	1601	Ligilactobacillus agilis	Ligilactobacillus agilis	species	0.00052	abund	0.00052	1601	1||1239|91061|186826|33958|2767887|1601	7	0	0	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1623	1623	Ligilactobacillus ruminis	Ligilactobacillus ruminis	species	0.00258	abund	0.00258	1623	1||1239|91061|186826|33958|2767887|1623	34	0	0	34	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1655	1655	Actinomyces naeslundii	Actinomyces naeslundii	species	0.00077	abund	0.00077	1655	1||201174|1760|2037|2049|1654|1655	15	0	0	15	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1685	1685	Bifidobacterium breve	Bifidobacterium breve	species	0.00069	abund	0.00069	1685	1||201174|1760|85004|31953|1678|1685	10	0	0	10	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1689	1689	Bifidobacterium dentium	Bifidobacterium dentium	species	6e-05	abund	6e-05	1689	1||201174|1760|85004|31953|1678|1689	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1736	1736	Eubacterium limosum	Eubacterium limosum	species	0.00022	abund	0.00022	1736	1||1239|186801|186802|186806|1730|1736	6	0	0	6	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1744	1744	Propionibacterium freudenreichii	Propionibacterium freudenreichii	species	0.00678	abund	0.00678	1744	1||201174|1760|85009|31957|1743|1744	110	0	0	110	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1747	1747	Cutibacterium acnes	Cutibacterium acnes	species	6e-05	abund	6e-05	1747	1||201174|1760|85009|31957|1912216|1747	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1750	1750	Arachnia propionica	Arachnia propionica	species	5e-05	abund	5e-05	1750	1||201174|1760|85009|31957|2801844|1750	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2047	2047	Rothia dentocariosa	Rothia dentocariosa	species	0.00046	abund	0.00046	2047	1||201174|1760|85006|1268|32207|2047	7	0	0	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2173	2173	Methanobrevibacter smithii	Methanobrevibacter smithii	species	2.38684	abund	2.38684	2173	1||28890|183925|2158|2159|2172|2173	25160	0	0	25160	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
28037	28037	Streptococcus mitis	Streptococcus mitis	species	8e-05	abund	8e-05	28037	1||1239|91061|186826|1300|1301|28037	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
28038	28038	Latilactobacillus curvatus	Latilactobacillus curvatus	species	0.00025	abund	0.00025	28038	1||1239|91061|186826|33958|2767885|28038	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
28111	28111	Bacteroides eggerthii	Bacteroides eggerthii	species	0.00159	abund	0.00159	28111	1||976|200643|171549|815|816|28111	39	0	0	39	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
28116	28116	Bacteroides ovatus	Bacteroides ovatus	species	0.32042	abund	0.32042	28116	1||976|200643|171549|815|816|28116	13277	0	0	13277	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
