taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
213485	213485	Micavibrio	Micavibrio	genus	0.0	abund	0.0	2470296	488	292	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
214906	214906	Histophilus	Histophilus	genus	0.0	abund	0.0	2138367	634	287	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
216431	216431	Croceibacter	Croceibacter	genus	0.0	abund	0.0	2952962	201	164	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
216851	216851	Faecalibacterium	Faecalibacterium	genus	2.30971	abund	0.0230971	3102523	937752	367934	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
217140	217140	Arcicella	Arcicella	genus	0.0	abund	0.0	3116291	292	257	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
217160	217160	Ampelovirus	Ampelovirus	genus	0.0	abund	0.0	13384	1	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
218207	218207	Desulfatibacillum	Desulfatibacillum	genus	0.0	abund	0.0	0	1416	1097	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
219181	219181	Ottowia	Ottowia	genus	0.0	abund	0.0	0	835	454	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
221065	221065	Kordia	Kordia	genus	0.0	abund	0.0	0	281	217	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
225143	225143	Oceanisphaera	Oceanisphaera	genus	0.0	abund	0.0	0	316	165	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
225842	225842	Formosa	Formosa	genus	0.0	abund	0.0	2735158	249	207	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
227388	227388	Thermodesulfobium	Thermodesulfobium	genus	0.0	abund	0.0	1898865	578	395	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
227873	227873	Pannonibacter	Pannonibacter	genus	0.0	abund	0.0	5530656	2446	1308	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
228398	228398	Streptacidiphilus	Streptacidiphilus	genus	0.0	abund	0.0	0	39	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
230355	230355	Methanolacinia	Methanolacinia	genus	0.0	abund	0.0	2843290	105	86	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
230494	230494	Reinekea	Reinekea	genus	0.0	abund	0.0	3660060	185	119	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
231454	231454	Dyella	Dyella	genus	0.0	abund	0.0	4831185	2923	1866	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
231683	231683	Saccharospirillum	Saccharospirillum	genus	0.0	abund	0.0	0	2	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
232244	232244	Belliella	Belliella	genus	0.0	abund	0.0	4196595	422	327	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
233189	233189	Anaerolinea	Anaerolinea	genus	0.0	abund	0.0	3532378	706	512	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
233191	233191	Caldilinea	Caldilinea	genus	0.0	abund	0.0	5144873	913	693	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
235572	235572	Candidatus Portiera	Candidatus Portiera	genus	0.0	abund	0.0	709276	38	24	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
235888	235888	Salinibacterium	Salinibacterium	genus	0.0	abund	0.0	0	18	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
236752	236752	Fastidiosipila	Fastidiosipila	genus	2.44508e-226	abund	2.44508e-228	0	630	380	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
238749	238749	Diaphorobacter	Diaphorobacter	genus	0.0	abund	0.0	0	1383	488	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
238783	238783	Pseudorhodobacter	Pseudorhodobacter	genus	0.0	abund	0.0	0	2	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
239759	239759	Alistipes	Alistipes	genus	0.619342	abund	0.00619342	3734239	162120	111738	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
239934	239934	Akkermansia	Akkermansia	genus	0.00235057	abund	2.35057e-05	2664102	14299	2654	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
241192	241192	Thermodesulfatator	Thermodesulfatator	genus	0.0	abund	0.0	2322224	125	104	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
241421	241421	Crinalium	Crinalium	genus	0.0	abund	0.0	5620407	228	187	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
242605	242605	Luteibacter	Luteibacter	genus	0.0	abund	0.0	4765486	825	466	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
245186	245186	Loktanella	Loktanella	genus	0.0	abund	0.0	3987360	369	190	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
245876	245876	Nitratireductor	Nitratireductor	genus	0.0	abund	0.0	0	1071	694	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
246861	246861	Grimontia	Grimontia	genus	0.0	abund	0.0	16426895	1241	152	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
246875	246875	Algoriphagus	Algoriphagus	genus	0.0	abund	0.0	0	322	262	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
249185	249185	Maculavirus	Maculavirus	genus	0.0	abund	0.0	7564	4	3	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
249529	249529	Caldanaerobacter	Caldanaerobacter	genus	0.0	abund	0.0	2689445	547	344	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
249585	249585	Whispovirus	Whispovirus	genus	0.0	abund	0.0	309286	26	26	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
249588	249588	Mamastrovirus	Mamastrovirus	genus	0.0	abund	0.0	7353	8	7	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
252301	252301	Oceanicola	Oceanicola	genus	0.0	abund	0.0	0	2	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
252306	252306	Robiginitalea	Robiginitalea	genus	0.0	abund	0.0	3530383	559	462	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
252356	252356	Maribacter	Maribacter	genus	0.0	abund	0.0	0	1333	1126	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
252965	252965	Mahella	Mahella	genus	0.0	abund	0.0	3135972	653	469	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
253106	253106	Natronolimnobius	Natronolimnobius	genus	0.0	abund	0.0	0	237	152	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
253238	253238	Ethanoligenens	Ethanoligenens	genus	0.0	abund	0.0	6018091	34808	48	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
253255	253255	Soehngenia	Soehngenia	genus	0.0	abund	0.0	2356157	1070	662	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
254245	254245	Aquicella	Aquicella	genus	0.0	abund	0.0	0	446	355	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
254250	254250	Isoptericola	Isoptericola	genus	0.0	abund	0.0	3307740	2128	1401	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
256319	256319	Chlorobaculum	Chlorobaculum	genus	0.0	abund	0.0	2154946	3062	1440	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
256616	256616	Parvibaculum	Parvibaculum	genus	0.0	abund	0.0	3914745	589	453	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
257820	257820	Kerstersia	Kerstersia	genus	0.0	abund	0.0	3945801	785	463	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
261825	261825	Agarivorans	Agarivorans	genus	0.0	abund	0.0	4416600	314	241	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
261827	261827	Algibacter	Algibacter	genus	0.0	abund	0.0	0	304	224	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
261963	261963	Kangiella	Kangiella	genus	0.0	abund	0.0	2852073	423	328	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
262406	262406	Thermobaculum	Thermobaculum	genus	0.0	abund	0.0	3101581	343	281	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
263377	263377	Salipiger	Salipiger	genus	0.0	abund	0.0	0	14	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
264688	264688	Trichormus	Trichormus	genus	0.0	abund	0.0	5486145	177	108	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
265488	265488	Rhodopirellula	Rhodopirellula	genus	0.0	abund	0.0	7145576	259	202	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
265570	265570	Sulfurovum	Sulfurovum	genus	0.0	abund	0.0	2217891	571	359	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
265976	265976	Serinicoccus	Serinicoccus	genus	0.0	abund	0.0	3420275	4003	2285	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
267408	267408	Arsenicicoccus	Arsenicicoccus	genus	0.0	abund	0.0	0	1546	754	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
267849	267849	Nitrincola	Nitrincola	genus	0.0	abund	0.0	0	29	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
267986	267986	Owenweeksia	Owenweeksia	genus	0.0	abund	0.0	4000057	260	195	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
268175	268175	Chondrocystis	Chondrocystis	genus	0.0	abund	0.0	0	1	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
269258	269258	Nitratiruptor	Nitratiruptor	genus	0.0	abund	0.0	0	220	122	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
269260	269260	Nitratifractor	Nitratifractor	genus	0.0	abund	0.0	2101285	436	280	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
273135	273135	Candidatus Cardinium	Candidatus Cardinium	genus	0.0	abund	0.0	1193042	202	137	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
274591	274591	Hoeflea	Hoeflea	genus	0.0	abund	0.0	0	690	546	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
278993	278993	Thermincola	Thermincola	genus	0.0	abund	0.0	3157416	504	400	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
281119	281119	Candidatus Amoebophilus	Candidatus Amoebophilus	genus	0.0	abund	0.0	1884364	58	42	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
282132	282132	Candidatus Protochlamydia	Candidatus Protochlamydia	genus	0.0	abund	0.0	3030375	127	91	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
283168	283168	Odoribacter	Odoribacter	genus	2.4153094	abund	0.024153094	4392288	349716	1676	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
283810	283810	Stackebrandtia	Stackebrandtia	genus	0.0	abund	0.0	6841557	1217	644	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
285107	285107	Thioclava	Thioclava	genus	0.0	abund	0.0	0	715	448	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
286104	286104	Winogradskyella	Winogradskyella	genus	0.0	abund	0.0	3811479	362	302	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
286130	286130	Sulfuricurvum	Sulfuricurvum	genus	0.0	abund	0.0	2819357	188	149	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
286801	286801	Segniliparus	Segniliparus	genus	0.0	abund	0.0	3157527	674	414	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
288793	288793	Salinimonas	Salinimonas	genus	0.0	abund	0.0	0	243	145	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
289201	289201	Pontibacillus	Pontibacillus	genus	0.0	abund	0.0	0	1	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
289244	289244	Xylanimicrobium	Xylanimicrobium	genus	0.0	abund	0.0	0	26	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
290174	290174	Aquimarina	Aquimarina	genus	0.0	abund	0.0	0	948	789	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
290425	290425	Advenella	Advenella	genus	0.0	abund	0.0	4594002	1172	818	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
291183	291183	Lacinutrix	Lacinutrix	genus	0.0	abund	0.0	3296168	454	366	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
291988	291988	Thermosediminibacter	Thermosediminibacter	genus	0.0	abund	0.0	2280035	909	765	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
292486	292486	Avibacterium	Avibacterium	genus	0.0	abund	0.0	2425949	255	106	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
292635	292635	Laceyella	Laceyella	genus	0.0	abund	0.0	3374379	313	189	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
292691	292691	Gramella	Gramella	genus	0.0	abund	0.0	3903166	724	583	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
293088	293088	Martelella	Martelella	genus	0.0	abund	0.0	5693067	2976	1898	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
293431	293431	Haloquadratum	Haloquadratum	genus	0.0	abund	0.0	3219918	173	85	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
294702	294702	Proteiniphilum	Proteiniphilum	genus	0.0	abund	0.0	0	2033	1688	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
295595	295595	Candidatus Hepatoplasma	Candidatus Hepatoplasma	genus	0.0	abund	0.0	657101	65	50	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
299261	299261	Tateyamaria	Tateyamaria	genus	0.0	abund	0.0	0	556	392	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
302485	302485	Phaeobacter	Phaeobacter	genus	0.0	abund	0.0	4540155	7107	1198	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
303379	303379	Herminiimonas	Herminiimonas	genus	0.0	abund	0.0	3424307	361	233	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
305976	305976	Pusillimonas	Pusillimonas	genus	0.0	abund	0.0	0	531	253	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
307628	307628	Petrimonas	Petrimonas	genus	0.000310444	abund	3.10444e-06	0	1706	1327	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
308865	308865	Elizabethkingia	Elizabethkingia	genus	0.0	abund	0.0	15625789	7169	1332	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
308912	308912	Phic31virus	Phic31virus	genus	0.0	abund	0.0	41491	9	9	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
309512	309512	Dinoroseobacter	Dinoroseobacter	genus	0.0	abund	0.0	4417868	654	405	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
310748	310748	Endornavirus	Endornavirus	genus	0.0	abund	0.0	15207	3	3	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
314343	314343	Sideroxydans	Sideroxydans	genus	0.0	abund	0.0	3003656	797	371	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
315393	315393	Mimivirus	Mimivirus	genus	0.0	abund	0.0	1181549	80	70	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
316612	316612	Methylibium	Methylibium	genus	0.0	abund	0.0	4643639	1131	355	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
316625	316625	Saccharophagus	Saccharophagus	genus	0.0	abund	0.0	5057531	175	129	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
318147	318147	Paucibacter	Paucibacter	genus	0.0	abund	0.0	0	1118	714	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
319458	319458	Leadbetterella	Leadbetterella	genus	0.0	abund	0.0	4059653	249	200	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
320496	320496	Neoasaia	Neoasaia	genus	0.0	abund	0.0	0	432	262	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
323413	323413	Dokdonella	Dokdonella	genus	0.0	abund	0.0	4446619	1191	806	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
323449	323449	Pontibacter	Pontibacter	genus	0.0	abund	0.0	0	1985	1358	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
323620	323620	Shinella	Shinella	genus	0.0	abund	0.0	0	1593	864	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
324902	324902	Marnavirus	Marnavirus	genus	0.0	abund	0.0	8587	1	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
324913	324913	Isavirus	Isavirus	genus	0.0	abund	0.0	12686	28	14	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
325454	325454	Deltapapillomavirus	Deltapapillomavirus	genus	0.0	abund	0.0	8374	2	2	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
325455	325455	Gammapapillomavirus	Gammapapillomavirus	genus	0.0	abund	0.0	7233	2	2	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
326319	326319	Dokdonia	Dokdonia	genus	0.0	abund	0.0	3302548	675	450	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
327159	327159	Candidatus Accumulibacter	Candidatus Accumulibacter	genus	0.0	abund	0.0	5306133	867	532	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
329857	329857	Cohnella	Cohnella	genus	0.0	abund	0.0	0	8	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
332102	332102	Fluviicola	Fluviicola	genus	0.0	abund	0.0	4633577	380	318	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
332162	332162	Candidatus Solibacter	Candidatus Solibacter	genus	0.0	abund	0.0	9965640	1342	1020	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
332246	332246	Halalkalicoccus	Halalkalicoccus	genus	0.0	abund	0.0	3698650	216	136	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
332248	332248	Truepera	Truepera	genus	0.0	abund	0.0	3260398	919	646	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
332951	332951	Halovivax	Halovivax	genus	0.0	abund	0.0	3223876	372	239	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
333750	333750	Alphapapillomavirus	Alphapapillomavirus	genus	0.0	abund	0.0	7855	1	1	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
333922	333922	Betapapillomavirus	Betapapillomavirus	genus	0.0	abund	0.0	7434	3	3	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
335405	335405	Sphingosinicella	Sphingosinicella	genus	0.0	abund	0.0	0	575	310	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
336260	336260	Thermovirga	Thermovirga	genus	0.0	abund	0.0	1999646	176	110	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
336276	336276	Olleya	Olleya	genus	0.0	abund	0.0	0	237	195	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
336809	336809	Candidatus Sulcia	Candidatus Sulcia	genus	0.0	abund	0.0	285352	215	75	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
337004	337004	Microcella	Microcella	genus	0.0	abund	0.0	2702837	548	294	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
338191	338191	Nitrosopumilus	Nitrosopumilus	genus	0.0	abund	0.0	1645259	627	487	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
338321	338321	Turneriella	Turneriella	genus	0.0	abund	0.0	4409302	343	244	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
341940	341940	Betalipothrixvirus	Betalipothrixvirus	genus	0.0	abund	0.0	40900	6	6	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
346096	346096	Paludibacter	Paludibacter	genus	0.0	abund	0.0	3685504	926	750	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
346673	346673	Coccolithovirus	Coccolithovirus	genus	0.0	abund	0.0	407339	10	10	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
347533	347533	Zobellella	Zobellella	genus	0.0	abund	0.0	0	2349	1288	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
349742	349742	Sedimenticola	Sedimenticola	genus	0.0	abund	0.0	0	858	581	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
351195	351195	Salimicrobium	Salimicrobium	genus	0.0	abund	0.0	2776927	575	430	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
352450	352450	Simplicispira	Simplicispira	genus	0.0	abund	0.0	0	5	0	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
352476	352476	Salterprovirus	Salterprovirus	genus	0.0	abund	0.0	14462	2	2	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
353799	353799	Halostagnicola	Halostagnicola	genus	0.0	abund	0.0	4131176	315	197	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
354203	354203	Yangia	Yangia	genus	0.0	abund	0.0	5165968	2738	1486	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
354354	354354	Niastella	Niastella	genus	0.0	abund	0.0	9033684	716	543	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
358023	358023	Lutibacter	Lutibacter	genus	0.0	abund	0.0	2966978	540	426	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
359336	359336	Castellaniella	Castellaniella	genus	0.0	abund	0.0	3952818	1709	1086	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
359407	359407	Methylotenera	Methylotenera	genus	0.0	abund	0.0	2803720	241	157	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
360528	360528	Pelagibaca	Pelagibaca	genus	0.0	abund	0.0	0	1233	829	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
361106	361106	Desulfoglaeba	Desulfoglaeba	genus	0.0	abund	0.0	3365583	679	407	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
361177	361177	Altererythrobacter	Altererythrobacter	genus	0.0	abund	0.0	0	2755	1593	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
363408	363408	Nonlabens	Nonlabens	genus	0.0	abund	0.0	2835711	491	367	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
364316	364316	Verminephrobacter	Verminephrobacter	genus	0.0	abund	0.0	5597943	1164	769	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
364409	364409	Granulibacter	Granulibacter	genus	0.0	abund	0.0	2719161	1531	424	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
365348	365348	Pelosinus	Pelosinus	genus	0.0	abund	0.0	5380816	1233	984	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
366614	366614	Haematobacter	Haematobacter	genus	0.0	abund	0.0	4232912	437	279	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
367771	367771	Marinovum	Marinovum	genus	0.0	abund	0.0	5252390	1081	610	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
371730	371730	N4virus	N4virus	genus	0.0	abund	0.0	74901	17	7	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
373984	373984	Rivularia	Rivularia	genus	0.0	abund	0.0	8728773	386	329	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
375288	375288	Parabacteroides	Parabacteroides	genus	1.4205929999999998	abund	0.014205929999999999	10023638	528917	110622	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
375928	375928	Natranaerobius	Natranaerobius	genus	0.0	abund	0.0	3191453	333	275	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
376170	376170	Haloplanus	Haloplanus	genus	0.0	abund	0.0	0	1941	410	DYN_0007_D01_report	DYN_0007_D01	illumina	Centrifuge	default	Centrifuge_default
