taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1441095	1441095	Bacillus gobiensis	Bacillus gobiensis	species	0.0	abund	0.0	1035570	2	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1441723	1441723	Chryseomicrobium aureum	Chryseomicrobium aureum	species	0.0	abund	0.0	4102993	40	31	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1442551	1442551	Synechococcus sp. BMK-MC-1	Synechococcus sp. BMK-MC-1	species	0.0	abund	0.0	5178086	3	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1442555	1442555	Synechococcus sp. NOUM97013	Synechococcus sp. NOUM97013	species	0.0	abund	0.0	14040172	7	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1443036	1443036	Vespertiliibacter pulmonis	Vespertiliibacter pulmonis	species	0.0	abund	0.0	1035561	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1444770	1444770	Xylella taiwanensis	Xylella taiwanensis	species	0.0	abund	0.0	102024168	89	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1445505	1445505	Gynuella sunshinyii	Gynuella sunshinyii	species	0.0	abund	0.0	14479249	4	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1446467	1446467	Hymenobacter swuensis	Hymenobacter swuensis	species	0.0	abund	0.0	3921147	18	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1446792	1446792	Bacillus sp. Pc3	Bacillus sp. Pc3	species	0.0	abund	0.0	8906153	7	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1448059	1448059	Amycolatopsis rhabdoformis	Amycolatopsis rhabdoformis	species	0.0	abund	0.0	1035543	3	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1448857	1448857	Campylobacter corcagiensis	Campylobacter corcagiensis	species	0.0	abund	0.0	8797648	101	45	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1448929	1448929	Candidatus Fervidibacter sacchari	Candidatus Fervidibacter sacchari	species	0.0	abund	0.0	1958445	5	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1450746	1450746	Pithovirus sibericum	Pithovirus sibericum	species	0.0	abund	0.0	610033	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1450761	1450761	Aneurinibacillus sp. XH2	Aneurinibacillus sp. XH2	species	0.0	abund	0.0	1035564	2	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1452353	1452353	Methanosphaera sp. ISO3-F5	Methanosphaera sp. ISO3-F5	species	0.0	abund	0.0	2113802	1	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1454229	1454229	Bifidobacterium faecale	Bifidobacterium faecale	species	0.0	abund	0.0	3106726	104	54	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1456591	1456591	Temperatibacter marinus	Temperatibacter marinus	species	0.0	abund	0.0	1035546	3	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1457153	1457153	Chlamydia gallinacea	Chlamydia gallinacea	species	0.0	abund	0.0	7121242	63	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1457365	1457365	Cyclonatronum proteinivorum	Cyclonatronum proteinivorum	species	0.0	abund	0.0	1035548	22	19	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1458307	1458307	Octadecabacter temperatus	Octadecabacter temperatus	species	0.0	abund	0.0	8923082	6	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1458425	1458425	Serpentinimonas raichei	Serpentinimonas raichei	species	0.0	abund	0.0	7309485	8	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1458426	1458426	Serpentinimonas maccroryi	Serpentinimonas maccroryi	species	0.0	abund	0.0	8879721	87	84	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1459637	1459637	Candidatus Nitrososphaera evergladensis	Candidatus Nitrososphaera evergladensis	species	0.0	abund	0.0	1035545	8	8	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1460447	1460447	Terrisporobacter petrolearius	Terrisporobacter petrolearius	species	0.0	abund	0.0	22756035	20	18	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1462615	1462615	Halarcobacter ebronensis	Halarcobacter ebronensis	species	0.0	abund	0.0	1035547	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1462747	1462747	Thermosipho sp. 1063	Thermosipho sp. 1063	species	0.0	abund	0.0	1035568	10	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1462996	1462996	Paenibacillus yonginensis	Paenibacillus yonginensis	species	0.0	abund	0.0	1035550	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1463158	1463158	Thermomonas carbonis	Thermomonas carbonis	species	0.0	abund	0.0	1035550	25	23	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1463165	1463165	Klebsiella quasipneumoniae	Klebsiella quasipneumoniae	species	0.0014658039	abund	1.4658039e-05	242828105	28625	5589	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1464011	1464011	[Kitasatospora] papulosa	[Kitasatospora] papulosa	species	0.0	abund	0.0	64803302	44	31	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1468449	1468449	Holdemania massiliensis	Holdemania massiliensis	species	0.0	abund	0.0	1035546	807	779	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1470066	1470066	Nitrosopumilus cobalaminigenes	Nitrosopumilus cobalaminigenes	species	0.0	abund	0.0	7651498	23	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1470067	1470067	Nitrosopumilus ureiphilus	Nitrosopumilus ureiphilus	species	0.0	abund	0.0	3248989	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1470088	1470088	Lysinibacillus louembei	Lysinibacillus louembei	species	0.0	abund	0.0	1035553	7	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1470176	1470176	Actinoalloteichus hoggarensis	Actinoalloteichus hoggarensis	species	1.8337000000000003e-31	abund	1.8337000000000002e-33	5708897	367	39	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1470200	1470200	Neisseria arctica	Neisseria arctica	species	0.0	abund	0.0	20298603	43	8	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1470347	1470347	Alistipes ihumii	Alistipes ihumii	species	0.0	abund	0.0	1035567	3	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1472345	1472345	Basilea psittacipulmonis	Basilea psittacipulmonis	species	0.0	abund	0.0	1035554	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1472416	1472416	Butyricimonas faecihominis	Butyricimonas faecihominis	species	0.0	abund	0.0	2071089	23	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1472417	1472417	Butyricimonas paravirosa	Butyricimonas paravirosa	species	0.016075	abund	0.00016075	1210050	2915	810	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1472767	1472767	Lentibacillus amyloliquefaciens	Lentibacillus amyloliquefaciens	species	0.0	abund	0.0	1081320	9	8	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1473112	1473112	Paenibacillus guangzhouensis	Paenibacillus guangzhouensis	species	0.0	abund	0.0	5190230	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1476025	1476025	Heyndrickxia vini	Heyndrickxia vini	species	0.0	abund	0.0	6389928	72	66	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1478019	1478019	Cupriavidus sp. KK10	Cupriavidus sp. KK10	species	0.0	abund	0.0	7751870	1	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1481663	1481663	Vibrio metoecus	Vibrio metoecus	species	0.0	abund	0.0	47696180	21	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1481665	1481665	Advenella alkanexedens	Advenella alkanexedens	species	0.0	abund	0.0	1035551	56	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1484109	1484109	Lichenicola cladoniae	Lichenicola cladoniae	species	0.0	abund	0.0	5187730	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1484693	1484693	Rhodoferax saidenbachensis	Rhodoferax saidenbachensis	species	0.0	abund	0.0	1035545	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1486034	1486034	Lacinutrix venerupis	Lacinutrix venerupis	species	0.0	abund	0.0	1035554	16	4	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1486262	1486262	Martelella endophytica	Martelella endophytica	species	0.0	abund	0.0	1035552	24	24	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1486991	1486991	Candidatus Sodalis pierantonius	Candidatus Sodalis pierantonius	species	0.0	abund	0.0	1035547	7	4	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1490057	1490057	Anoxybacillus sp. B7M1	Anoxybacillus sp. B7M1	species	0.0	abund	0.0	5143681	3	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1490225	1490225	Micromonospora harpali	Micromonospora harpali	species	0.0	abund	0.0	6222745	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1492771	1492771	Limimaricola variabilis	Limimaricola variabilis	species	0.0	abund	0.0	4474534	30	29	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1492898	1492898	Flavisolibacter tropicus	Flavisolibacter tropicus	species	0.0	abund	0.0	9061338	21	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1493872	1493872	Chryseobacterium shandongense	Chryseobacterium shandongense	species	0.0	abund	0.0	28642906	120	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1494466	1494466	Burkholderia sp. FERM BP-3421	Burkholderia sp. FERM BP-3421	species	0.0	abund	0.0	14587885	2	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1495638	1495638	Streptomyces sp. M56	Streptomyces sp. M56	species	0.0	abund	0.0	1035585	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1495650	1495650	Thermoflexus hugenholtzii	Thermoflexus hugenholtzii	species	0.0	abund	0.0	9320589	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1496080	1496080	Brevibacterium pigmentatum	Brevibacterium pigmentatum	species	0.0	abund	0.0	1035549	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1497681	1497681	Listeria newyorkensis	Listeria newyorkensis	species	0.0	abund	0.0	18679034	40	16	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499308	1499308	Paracoccus mutanolyticus	Paracoccus mutanolyticus	species	0.0	abund	0.0	11310488	22	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499499	1499499	Prochlorococcus sp. MIT 0602	Prochlorococcus sp. MIT 0602	species	0.0	abund	0.0	4539917	1	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499502	1499502	Prochlorococcus sp. MIT 0701	Prochlorococcus sp. MIT 0701	species	0.0	abund	0.0	1035560	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499503	1499503	Prochlorococcus sp. MIT 0702	Prochlorococcus sp. MIT 0702	species	0.0	abund	0.0	1035560	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499683	1499683	Clostridium culturomicium	Clostridium culturomicium	species	0.0	abund	0.0	6278108	60	14	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499686	1499686	Pseudomonas saudiphocaensis	Pseudomonas saudiphocaensis	species	0.0	abund	0.0	1035530	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499687	1499687	Planococcus massiliensis	Planococcus massiliensis	species	0.0	abund	0.0	1035555	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1499973	1499973	Escherichia marmotae	Escherichia marmotae	species	5.21641e-42	abund	5.21641e-44	52997543	464	367	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1500254	1500254	Aneurinibacillus soli	Aneurinibacillus soli	species	0.0	abund	0.0	1035556	3	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1500686	1500686	Pseudomonas sp. Os17	Pseudomonas sp. Os17	species	0.0	abund	0.0	1035568	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1500687	1500687	Pseudomonas sp. St29	Pseudomonas sp. St29	species	0.0	abund	0.0	1035568	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1501392	1501392	Coprobacter secundus	Coprobacter secundus	species	0.0	abund	0.0	1035539	21	21	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1501662	1501662	Streptococcus parasuis	Streptococcus parasuis	species	0.0	abund	0.0	22402395	94	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1503053	1503053	Burkholderia singularis	Burkholderia singularis	species	0.0	abund	0.0	4996243	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1503054	1503054	Burkholderia stagnalis	Burkholderia stagnalis	species	1.0289899999999998e-37	abund	1.0289899999999999e-39	10592971	22	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1503055	1503055	Burkholderia territorii	Burkholderia territorii	species	0.0	abund	0.0	21295905	209	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1504981	1504981	Halomonas sp. KO116	Halomonas sp. KO116	species	0.0	abund	0.0	12430903	7	4	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1505596	1505596	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	species	0.0	abund	0.0	749321	29	26	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1505757	1505757	Siccibacter colletis	Siccibacter colletis	species	0.022106599999999997	abund	0.000221066	7253650	1983	808	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1507512	1507512	Romboutsia hominis	Romboutsia hominis	species	0.0	abund	0.0	1035572	3	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1507808	1507808	Pectobacterium actinidiae	Pectobacterium actinidiae	species	0.0	abund	0.0	1035549	12	12	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1508420	1508420	Thermotoga profunda	Thermotoga profunda	species	0.0	abund	0.0	1035560	9	8	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1508644	1508644	Candidatus Arthromitus sp. SFB-mouse-NL	Candidatus Arthromitus sp. SFB-mouse-NL	species	0.0	abund	0.0	3997976	11	6	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1509244	1509244	Candidatus Nucleicultrix amoebiphila	Candidatus Nucleicultrix amoebiphila	species	0.0	abund	0.0	1035548	6	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1510225	1510225	Halovenus salina	Halovenus salina	species	0.0	abund	0.0	2692372	3	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1510570	1510570	Rahnella victoriana	Rahnella victoriana	species	0.0	abund	0.0	35021401	535	330	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1511761	1511761	Leuconostoc suionicum	Leuconostoc suionicum	species	0.0	abund	0.0	19557450	4	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1513297	1513297	Leptospira sp. GIMC2001	Leptospira sp. GIMC2001	species	0.0	abund	0.0	3262129	14	11	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1513468	1513468	Rouxiella chamberiensis	Rouxiella chamberiensis	species	0.0	abund	0.0	1035548	44	44	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1514074	1514074	Pseudoalteromonas sp. NC201	Pseudoalteromonas sp. NC201	species	0.0	abund	0.0	7152986	6	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1514105	1514105	Erysipelothrix larvae	Erysipelothrix larvae	species	0.0	abund	0.0	1485849	4	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1515595	1515595	Salinigranum marinum	Salinigranum marinum	species	0.0	abund	0.0	3943123	5	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1515612	1515612	Sphingopyxis fribergensis	Sphingopyxis fribergensis	species	0.0	abund	0.0	15032400	183	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1516059	1516059	Microbulbifer sp. ALW1	Microbulbifer sp. ALW1	species	0.0	abund	0.0	1035566	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1517554	1517554	Sphingomonas sp. HMP9	Sphingomonas sp. HMP9	species	0.0	abund	0.0	7994152	73	30	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1521117	1521117	Corallococcus sp. EGB	Corallococcus sp. EGB	species	0.0	abund	0.0	1035567	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1522312	1522312	Kingella negevensis	Kingella negevensis	species	0.0	abund	0.0	2071142	36	35	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1522671	1522671	Dehalococcoides sp. UCH007	Dehalococcoides sp. UCH007	species	0.0	abund	0.0	2181831	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1523415	1523415	Sphingomonas sp. AAP5	Sphingomonas sp. AAP5	species	0.0	abund	0.0	22350600	3	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1524258	1524258	Aliamphritea ceti	Aliamphritea ceti	species	0.0	abund	0.0	12332334	8	7	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1524259	1524259	Aliisedimentitalea scapharcae	Aliisedimentitalea scapharcae	species	0.0	abund	0.0	12269449	39	37	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1525218	1525218	Sulfitobacter sp. CB2047	Sulfitobacter sp. CB2047	species	0.0	abund	0.0	6209493	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1526412	1526412	Microbacterium endophyticum	Microbacterium endophyticum	species	0.0	abund	0.0	1035544	19	19	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1526571	1526571	Lacimicrobium alkaliphilum	Lacimicrobium alkaliphilum	species	0.0	abund	0.0	1035547	20	2	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1526658	1526658	Bosea vaviloviae	Bosea vaviloviae	species	0.0	abund	0.0	4131730	29	11	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1526927	1526927	Planococcus sp. PAMC 21323	Planococcus sp. PAMC 21323	species	0.0	abund	0.0	13971443	14	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1528099	1528099	Lawsonella clevelandensis	Lawsonella clevelandensis	species	5.803979999999999e-29	abund	5.8039799999999995e-31	16646233	8	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1528104	1528104	Geodermatophilus sp. DSM 44513	Geodermatophilus sp. DSM 44513	species	0.00021428099999999998	abund	2.14281e-06	31918091	408	221	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1530123	1530123	Acinetobacter seifertii	Acinetobacter seifertii	species	0.0	abund	0.0	195424873	124	53	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1531429	1531429	Berryella intestinalis	Berryella intestinalis	species	0.0	abund	0.0	1035552	26	20	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1532350	1532350	Metallosphaera tengchongensis	Metallosphaera tengchongensis	species	0.0	abund	0.0	1035546	2	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1534743	1534743	Vibrio hyugaensis	Vibrio hyugaensis	species	0.0	abund	0.0	17716575	3	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1535245	1535245	Rhizobium sophoriradicis	Rhizobium sophoriradicis	species	0.0	abund	0.0	14035574	22	5	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1536648	1536648	Dehalogenimonas etheniformans	Dehalogenimonas etheniformans	species	0.0	abund	0.0	2071098	4	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1536769	1536769	Paenibacillus sp. FSL P4-0081	Paenibacillus sp. FSL P4-0081	species	0.0	abund	0.0	1035559	11	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1536771	1536771	Paenibacillus sp. FSL R5-0912	Paenibacillus sp. FSL R5-0912	species	0.0	abund	0.0	14498689	74	56	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1536773	1536773	Paenibacillus sp. FSL R7-0331	Paenibacillus sp. FSL R7-0331	species	0.0	abund	0.0	1035559	2	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1536774	1536774	Paenibacillus sp. FSL H7-0357	Paenibacillus sp. FSL H7-0357	species	7.070610000000001e-30	abund	7.07061e-32	8611591	436	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1537215	1537215	Pseudooceanicola algae	Pseudooceanicola algae	species	0.0	abund	0.0	4635840	5	3	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1537242	1537242	Roseobacter fucihabitans	Roseobacter fucihabitans	species	0.0	abund	0.0	7467674	23	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1537274	1537274	Janthinobacterium sp. HH102	Janthinobacterium sp. HH102	species	0.0	abund	0.0	2540414	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1537400	1537400	Aquitalea aquatilis	Aquitalea aquatilis	species	0.0	abund	0.0	1035551	1	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1538158	1538158	Rhizobium acidisoli	Rhizobium acidisoli	species	0.0	abund	0.0	10504368	8	6	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1538159	1538159	Rhizobium hidalgonense	Rhizobium hidalgonense	species	0.0	abund	0.0	8564589	22	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1538553	1538553	Methylomonas denitrificans	Methylomonas denitrificans	species	0.0	abund	0.0	1035550	9	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1542390	1542390	Francisella frigiditurris	Francisella frigiditurris	species	0.0	abund	0.0	7856805	205	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1542730	1542730	Frateuria soli	Frateuria soli	species	0.0	abund	0.0	3163442	4	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1543852	1543852	Prescottella soli	Prescottella soli	species	0.0	abund	0.0	1035557	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1545044	1545044	Paracoccus sanguinis	Paracoccus sanguinis	species	0.0	abund	0.0	1707617	4	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1545702	1545702	Lactobacillus sp. wkB8	Lactobacillus sp. wkB8	species	0.0	abund	0.0	13323738	5	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1547283	1547283	Bacillus weihaiensis	Bacillus weihaiensis	species	0.0	abund	0.0	4659478	1	1	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1547448	1547448	Arachnia rubra	Arachnia rubra	species	0.0	abund	0.0	3106679	1	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
1547487	1547487	Mycobacterium sp. ELW1	Mycobacterium sp. ELW1	species	0.0	abund	0.0	2284524	2	0	DYN_0021_D03_report	DYN_0021_D03	pacbio	Centrifuge	unified	Centrifuge_unified
