taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1918454	1918454	Flintibacter	Flintibacter	genus	5e-05	abund	5e-05	1918454	1||1239|186801|186802||1918454	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1918536	1918536	Longicatena	Longicatena	genus	0.11079	abund	0.11079	1918536	1||1239|526524|526525|128827|1918536	0	0	2126	2126	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1924110	1924110	Massilimicrobiota	Massilimicrobiota	genus	0.01223	abund	0.01223	1924110	1||1239|526524|526525|128827|1924110	0	0	202	202	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1928820	1928820	Intestinibacillus	Intestinibacillus	genus	0.00047	abund	0.00047	1928820	1||1239|186801|186802|3085642|1928820	0	0	9	9	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2005355	2005355	Faecalimonas	Faecalimonas	genus	0.00228	abund	0.00228	2005355	1||1239|186801|3085636|186803|2005355	0	0	42	42	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2048137	2048137	Agathobaculum	Agathobaculum	genus	0.00911	abund	0.00911	2048137	1||1239|186801|186802|3085642|2048137	0	0	159	159	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2082587	2082587	Parolsenella	Parolsenella	genus	0.00027	abund	0.00027	2082587	1||201174|84998|84999|1643824|2082587	0	0	3	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2172004	2172004	Lawsonibacter	Lawsonibacter	genus	0.02522	abund	0.02522	2172004	1||1239|186801|186802|216572|2172004	0	0	521	521	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2316020	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.36456	abund	0.36456	2316020	1||1239|186801|3085636|186803|2316020	0	0	7029	7029	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2569097	2569097	Anaerobutyricum	Anaerobutyricum	genus	0.00119	abund	0.00119	2569097	1||1239|186801|3085636|186803|2569097	0	0	26	26	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2591381	2591381	Dysosmobacter	Dysosmobacter	genus	0.06147	abund	0.06147	2591381	1||1239|186801|186802|216572|2591381	0	0	1316	1316	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2717089	2717089	Massilistercora	Massilistercora	genus	0.03784	abund	0.03784	2717089	1||1239|186801|186802||2717089	0	0	710	710	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2719313	2719313	Enterocloster	Enterocloster	genus	0.66284	abund	0.66284	2719313	1||1239|186801|3085636|186803|2719313	0	0	26123	26123	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2749846	2749846	Amedibacillus	Amedibacillus	genus	0.00025	abund	0.00025	2749846	1||1239|526524|526525|128827|2749846	0	0	7	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2759736	2759736	Lacticaseibacillus	Lacticaseibacillus	genus	6e-05	abund	6e-05	2759736	1||1239|91061|186826|33958|2759736	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2767885	2767885	Latilactobacillus	Latilactobacillus	genus	0.00025	abund	0.00025	2767885	1||1239|91061|186826|33958|2767885	0	0	3	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2767887	2767887	Ligilactobacillus	Ligilactobacillus	genus	0.00304	abund	0.00304	2767887	1||1239|91061|186826|33958|2767887	0	0	40	40	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2801844	2801844	Arachnia	Arachnia	genus	5e-05	abund	5e-05	2801844	1||201174|1760|85009|31957|2801844	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2842531	2842531	Solibaculum	Solibaculum	genus	0.01312	abund	0.01312	2842531	1||1239|186801|186802|216572|2842531	0	0	271	271	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2888809	2888809	Novisyntrophococcus	Novisyntrophococcus	genus	0.00015	abund	0.00015	2888809	1||1239|186801|3085636|186803|2888809	0	0	4	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2892396	2892396	Vescimonas	Vescimonas	genus	0.0044	abund	0.0044	2892396	1||1239|186801|186802|216572|2892396	0	0	91	91	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2892397	2892397	Pusillibacter	Pusillibacter	genus	0.01326	abund	0.01326	2892397	1||1239|186801|186802|216572|2892397	0	0	274	274	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2944193	2944193	Simiaoa	Simiaoa	genus	0.00098	abund	0.00098	2944193	1||1239|186801|3085636|186803|2944193	0	0	26	26	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2944195	2944195	Qiania	Qiania	genus	0.00117	abund	0.00117	2944195	1||1239|186801|3085636|186803|2944195	0	0	31	31	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2944198	2944198	Wansuia	Wansuia	genus	0.00197	abund	0.00197	2944198	1||1239|186801|3085636|186803|2944198	0	0	52	52	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2948652	2948652	Carjivirus	Carjivirus	genus	0.0071	abund	0.0071	2948652	1||2731618|2731619|1978007|2942964|2948652	0	0	7	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2948774	2948774	Junduvirus	Junduvirus	genus	0.00406	abund	0.00406	2948774	1||2731618|2731619|1978007|2942963|2948774	0	0	4	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2948785	2948785	Kingevirus	Kingevirus	genus	0.23439	abund	0.23439	2948785	1||2731618|2731619|1978007|2942963|2948785	0	0	231	231	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2974251	2974251	Segatella	Segatella	genus	0.00279	abund	0.00279	2974251	1||976|200643|171549|171552|2974251	0	0	67	67	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
3025755	3025755	Thomasclavelia	Thomasclavelia	genus	0.05812	abund	0.05812	3025755	1||1239|526524|526525|2810280|3025755	0	0	1321	1321	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
3047433	3047433	Maliibacterium	Maliibacterium	genus	0.00111	abund	0.00111	3047433	1||1239|186801|186802|3047432|3047433	0	0	24	24	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
3059504	3059504	Allocoprobacillus	Allocoprobacillus	genus	0.00039	abund	0.00039	3059504	1||1239|526524|526525|128827|3059504	0	0	6	6	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
3076670	3076670	Claveliimonas	Claveliimonas	genus	0.00983	abund	0.00983	3076670	1||1239|186801|3085636|186803|3076670	0	0	189	189	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
3342669	3342669	Eshraghiella	Eshraghiella	genus	8e-05	abund	8e-05	3342669	1||1239|186801|3085636|186803|3342669	0	0	2	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
3393728	3393728	Owariibacterium	Owariibacterium	genus	0.01288	abund	0.01288	3393728	1||1239|186801|186802|216572|3393728	0	0	266	266	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
194	194	Campylobacter	Campylobacter	genus	0.0045	abund	0.0045	194	1||29547|3031852|213849|72294|194	0	0	49	49	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	unified	ganon2_unified
286	286	Pseudomonas	Pseudomonas	genus	0.86584	abund	0.86584	286	1||1224|1236|72274|135621|286	0	0	30752	30752	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	unified	ganon2_unified
338	338	Xanthomonas	Xanthomonas	genus	4e-05	abund	4e-05	338	1||1224|1236|135614|32033|338	0	0	1	1	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	unified	ganon2_unified
482	482	Neisseria	Neisseria	genus	0.0016	abund	0.0016	482	1||1224|28216|206351|481|482	0	0	21	21	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	unified	ganon2_unified
