taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	933	1||1224|1236|72273|135616|933	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	939	1||200783|187857|32069|64898|939	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
943	943	Ehrlichia	Ehrlichia	genus	1e-05	abund	1e-05	943	1||1224|28211|766|942|943	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
953	953	Wolbachia	Wolbachia	genus	2e-05	abund	2e-05	953	1||1224|28211|766|942|953	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
958	958	Bdellovibrio	Bdellovibrio	genus	2e-05	abund	2e-05	958	1||3018035|3031418|213481|213483|958	0	0	7	7	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
963	963	Herbaspirillum	Herbaspirillum	genus	2e-05	abund	2e-05	963	1||1224|28216|80840|75682|963	0	0	9	9	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
970	970	Selenomonas	Selenomonas	genus	2e-05	abund	2e-05	970	1||1239|909932|909929|1843491|970	0	0	4	4	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1016	1016	Capnocytophaga	Capnocytophaga	genus	1e-05	abund	1e-05	1016	1||976|117743|200644|49546|1016	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1030	1030	Thiothrix	Thiothrix	genus	0.0	abund	0.0	1030	1||1224|1236|72273|135617|1030	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1041	1041	Erythrobacter	Erythrobacter	genus	0.0	abund	0.0	1041	1||1224|28211|204457|335929|1041	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1073	1073	Rhodopseudomonas	Rhodopseudomonas	genus	3e-05	abund	3e-05	1073	1||1224|28211|356|41294|1073	0	0	12	12	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1111	1111	Porphyrobacter	Porphyrobacter	genus	0.0	abund	0.0	1111	1||1224|28211|204457|335929|1111	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1125	1125	Microcystis	Microcystis	genus	0.0	abund	0.0	1125	1||1117|3028117|1118|1890449|1125	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1129	1129	Synechococcus	Synechococcus	genus	3e-05	abund	3e-05	1129	1||1117|3028117|1890424|1890426|1129	0	0	7	7	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1152	1152	Pseudanabaena	Pseudanabaena	genus	0.0	abund	0.0	1152	1||1117|3028117|2881377|1890436|1152	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1163	1163	Anabaena	Anabaena	genus	0.0	abund	0.0	1163	1||1117|3028117|1161|1162|1163	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1177	1177	Nostoc	Nostoc	genus	1e-05	abund	1e-05	1177	1||1117|3028117|1161|1162|1177	0	0	5	5	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1190	1190	Fischerella	Fischerella	genus	0.0	abund	0.0	1190	1||1117|3028117|1161|1892263|1190	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1205	1205	Trichodesmium	Trichodesmium	genus	0.0	abund	0.0	1205	1||1117|3028117|1150|1892252|1205	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1218	1218	Prochlorococcus	Prochlorococcus	genus	6e-05	abund	6e-05	1218	1||1117|3028117|1890424|2881426|1218	0	0	8	8	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1227	1227	Nitrosococcus	Nitrosococcus	genus	1e-05	abund	1e-05	1227	1||1224|1236|135613|1046|1227	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1253	1253	Pediococcus	Pediococcus	genus	1e-05	abund	1e-05	1253	1||1239|91061|186826|33958|1253	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1257	1257	Peptostreptococcus	Peptostreptococcus	genus	0.00035	abund	0.00035	1257	1||1239|186801|3082720|186804|1257	0	0	57	57	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1263	1263	Ruminococcus	Ruminococcus	genus	0.00595	abund	0.00595	1263	1||1239|186801|186802|216572|1263	0	0	1790	1790	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1269	1269	Micrococcus	Micrococcus	genus	3e-05	abund	3e-05	1269	1||201174|1760|85006|1268|1269	0	0	6	6	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1279	1279	Staphylococcus	Staphylococcus	genus	6e-05	abund	6e-05	1279	1||1239|91061|1385|90964|1279	0	0	14	14	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1298	1298	Deinococcus	Deinococcus	genus	3e-05	abund	3e-05	1298	1||1297|188787|118964|183710|1298	0	0	8	8	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1301	1301	Streptococcus	Streptococcus	genus	0.08712	abund	0.08712	1301	1||1239|91061|186826|1300|1301	0	0	14050	14050	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1350	1350	Enterococcus	Enterococcus	genus	0.01165	abund	0.01165	1350	1||1239|91061|186826|81852|1350	0	0	2730	2730	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1357	1357	Lactococcus	Lactococcus	genus	7e-05	abund	7e-05	1357	1||1239|91061|186826|1300|1357	0	0	13	13	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1372	1372	Planococcus	Planococcus	genus	2e-05	abund	2e-05	1372	1||1239|91061|1385|186818|1372	0	0	5	5	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1378	1378	Gemella	Gemella	genus	1e-05	abund	1e-05	1378	1||1239|91061|1385|539738|1378	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1386	1386	Bacillus	Bacillus	genus	0.00012	abund	0.00012	1386	1||1239|91061|1385|186817|1386	0	0	44	44	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1485	1485	Clostridium	Clostridium	genus	0.02984	abund	0.02984	1485	1||1239|186801|186802|31979|1485	0	0	8102	8102	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1569	1569	Sporosarcina	Sporosarcina	genus	1e-05	abund	1e-05	1569	1||1239|91061|1385|186818|1569	0	0	3	3	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1578	1578	Lactobacillus	Lactobacillus	genus	0.00014	abund	0.00014	1578	1||1239|91061|186826|33958|1578	0	0	20	20	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
1637	1637	Listeria	Listeria	genus	0.0	abund	0.0	1637	1||1239|91061|1385|186820|1637	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
