tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.6331087510055788,abund,0.63,65072000,65072000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39777,Veillonella atypica,Veillonella atypica,species,0.481681030931648,abund,0.48,49508000,49508000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,40520,Blautia obeum,Blautia obeum,species,0.8261294743766091,abund,0.83,84911000,84911000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.6842267952916514,abund,0.68,70326000,70326000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.4909628379832112,abund,0.49,50462000,50462000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.5371480980186102,abund,0.54,55209000,55209000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.9112808111850801,abund,0.91,93663000,93663000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.8126835023165878,abund,0.81,83529000,83529000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,47678,Bacteroides caccae,Bacteroides caccae,species,1.1769701056967032,abund,1.18,120971000,120971000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.541399827244536,abund,0.54,55646000,55646000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,84112,Eggerthella lenta,Eggerthella lenta,species,0.7725693613589407,abund,0.77,79406000,79406000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,84135,Gemella sanguinis,Gemella sanguinis,species,0.41648460634828827,abund,0.42,42807000,42807000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,88431,Dorea longicatena,Dorea longicatena,species,0.6334590078754492,abund,0.63,65108000,65108000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,89014,Blautia luti,Blautia luti,species,0.7337881423783003,abund,0.73,75420000,75420000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,113107,Streptococcus australis,Streptococcus australis,species,0.5352119558768271,abund,0.54,55010000,55010000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.4096643170139561,abund,0.41,42105999,42105999
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.5865926928153024,abund,0.59,60291000,60291000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.6708809390013228,abund,1.67,171736000,171736000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.7052519368413663,abund,0.71,72487000,72487000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.16612187208822,abund,1.17,119856000,119856000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.7736201319685516,abund,0.77,79514000,79514000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,214856,Alistipes finegoldii,Alistipes finegoldii,species,1.0013065560992462,abund,1.0,102916000,102916000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.351764920282252,abund,0.35,36155000,36155000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.4834809620684815,abund,0.48,49693000,49693000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6665388233632007,abund,0.67,68508000,68508000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.9605600069043334,abund,0.96,98728000,98728000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,301301,Roseburia hominis,Roseburia hominis,species,0.805483768039896,abund,0.81,82788999,82788999
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,301302,Roseburia faecis,Roseburia faecis,species,0.7149715649802675,abund,0.71,73486000,73486000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.8187574435890685,abund,1.82,186935000,186935000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.7396160275186424,abund,0.74,76019000,76019000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.7197778675834878,abund,0.72,73980000,73980000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.6207163717498974,abund,1.62,166580000,166580000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.1231570293841286,abund,1.12,115440000,115440000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.1931986740006943,abund,1.19,122639000,122639000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,410072,Coprococcus comes,Coprococcus comes,species,0.7420872843227274,abund,0.74,76273000,76273000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,1.6531054028554049,abund,1.65,169909000,169909000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9444287321753064,abund,0.94,97070000,97070000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,418240,Blautia wexlerae,Blautia wexlerae,species,1.345823105046682,abund,1.35,138326000,138326000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,423477,Veillonella rogosae,Veillonella rogosae,species,0.57884812424817,abund,0.58,59495000,59495000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,454154,Paraprevotella clara,Paraprevotella clara,species,0.9207863934590604,abund,0.92,94640000,94640000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.7374463807969457,abund,0.74,75796000,75796000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,544580,Actinomyces oris,Actinomyces oris,species,0.7868812462361416,abund,0.79,80877000,80877000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.6346654482050024,abund,0.63,65232000,65232000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,674529,Bacteroides faecis,Bacteroides faecis,species,1.3469906279462498,abund,1.35,138446000,138446000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.7471660089358468,abund,0.75,76795000,76795000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.3671275757690637,abund,0.37,37734000,37734000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.7663523019187428,abund,0.77,78767000,78767000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.6781362174989065,abund,0.68,69700000,69700000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.7353837570077095,abund,0.74,75584000,75584000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.7368139725596798,abund,0.74,75731000,75731000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.0592837974202791,abund,1.06,108875000,108875000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1737424,Blautia massiliensis (ex Durand et al. 2017),Blautia massiliensis (ex Durand et al. 2017),species,0.9665824791946035,abund,0.97,99347000,99347000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.8158650022179097,abund,0.82,83856000,83856000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1796652,Turicimonas muris,Turicimonas muris,species,0.6605358097879235,abund,0.66,67891000,67891000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.6363388976943828,abund,0.64,65404000,65404000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2025876,Parabacteroides sp. CT06,Parabacteroides sp. CT06,species,1.8750806941357139,abund,1.88,192724000,192724000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.6265608934105034,abund,0.63,64399000,64399000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7159931475173892,abund,0.72,73591000,73591000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2109687,Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.030628017398659366,abund,0.03,3148000,3148000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2382163,Streptococcus koreensis,Streptococcus koreensis,species,0.36402391072771284,abund,0.36,37415000,37415000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2585118,Alistipes communis,Alistipes communis,species,0.7291764269250078,abund,0.73,74946000,74946000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2610896,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220,species,0.6841003136441982,abund,0.68,70313000,70313000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2682455,Veillonella orientalis,Veillonella orientalis,species,0.5388604649379761,abund,0.54,55385000,55385000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.23432184594323766,abund,0.23,24084000,24084000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.5624346981517473,abund,0.56,57808000,57808000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2714358,Pusillibacter faecalis,Pusillibacter faecalis,species,0.6410479067226392,abund,0.64,65888000,65888000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2735723,Turicibacter bilis,Turicibacter bilis,species,0.6183590450410402,abund,0.62,63556000,63556000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2763667,Wansuia hejianensis,Wansuia hejianensis,species,0.8951203483835638,abund,0.9,92002000,92002000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2763672,Simiaoa sunii,Simiaoa sunii,species,0.8022341723654567,abund,0.8,82455000,82455000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2806443,Turicibacter sp. TJ11,Turicibacter sp. TJ11,species,0.5615104091895895,abund,0.56,57713000,57713000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2847299,Bacteroides sp. DH3716P,Bacteroides sp. DH3716P,species,3.0432165432256886,abund,3.04,312787000,312787000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2922857,Bifidobacterium sp. FKU,Bifidobacterium sp. FKU,species,0.735860495525033,abund,0.74,75633000,75633000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929488,Faecalibacterium sp. IP-1-18,Faecalibacterium sp. IP-1-18,species,0.4257274959698659,abund,0.43,43757000,43757000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929489,Faecalibacterium sp. IP-3-29,Faecalibacterium sp. IP-3-29,species,0.431458087535244,abund,0.43,44346000,44346000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929490,Faecalibacterium sp. I2-3-92,Faecalibacterium sp. I2-3-92,species,0.17799859539659246,abund,0.18,18295000,18295000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929493,Faecalibacterium sp. I3-3-89,Faecalibacterium sp. I3-3-89,species,0.5637870788437466,abund,0.56,57947000,57947000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929494,Faecalibacterium sp. I4-1-79,Faecalibacterium sp. I4-1-79,species,1.2324858195711477,abund,1.23,126677000,126677000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929495,Faecalibacterium sp. I4-3-84,Faecalibacterium sp. I4-3-84,species,0.6808409788829051,abund,0.68,69978000,69978000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2944914,Allocoprobacillus halotolerans,Allocoprobacillus halotolerans,species,0.6605260804304269,abund,0.66,67890000,67890000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2985571,Bifidobacterium sp. KRGSERBCFTRI,Bifidobacterium sp. KRGSERBCFTRI,species,1.121036029449914,abund,1.12,115222000,115222000
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,3081750,Anaerocolumna sp. AGMB13020,Anaerocolumna sp. AGMB13020,species,1.3556692148330365,abund,1.36,139338000,139338000
