tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2569097,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.8522,fraction_reads,0.2109,0.8522
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2591381,2591381,Dysosmobacter,Dysosmobacter,genus,1.6928,fraction_reads,0.4218,1.6928
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2676048,2676048,Schaedlerella,Schaedlerella,genus,0.7272,fraction_reads,0.2109,0.7272
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2678885,2678885,Faecalibacillus,Faecalibacillus,genus,0.6772,fraction_reads,0.2109,0.6772
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2740557,2740557,Pauljensenia,Pauljensenia,genus,0.5953,fraction_reads,0.2109,0.5953
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2759736,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.7315,fraction_reads,0.2109,0.7315
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2767842,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.7878,fraction_reads,0.2109,0.7878
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2767886,2767886,Levilactobacillus,Levilactobacillus,genus,0.5998,fraction_reads,0.2109,0.5998
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2840617,2840617,Scatomonas,Scatomonas,genus,0.9574,fraction_reads,0.2109,0.9574
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2892396,2892396,Vescimonas,Vescimonas,genus,0.62,fraction_reads,0.2109,0.62
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2941495,2941495,Otoolea,Otoolea,genus,0.9511,fraction_reads,0.2109,0.9511
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,2981634,2981634,Hominimerdicola,Hominimerdicola,genus,0.7187,fraction_reads,0.2109,0.7187
Sylph,default,Sylph_default,simulated,simulated,ont,sim_ont,3059504,3059504,Allocoprobacillus,Allocoprobacillus,genus,0.7105,fraction_reads,0.2109,0.7105
