taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
6	6	Azorhizobium	Azorhizobium	genus	0.0	abund	0.0	5369772	130	63	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
10	10	Cellvibrio	Cellvibrio	genus	0.0	abund	0.0	4576573	95	41	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
13	13	Dictyoglomus	Dictyoglomus	genus	0.0	abund	0.0	1959987	21	12	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
16	16	Methylophilus	Methylophilus	genus	0.0	abund	0.0	3079044	10	8	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
18	18	Pelobacter	Pelobacter	genus	0.0	abund	0.0	3665893	470	314	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
20	20	Phenylobacterium	Phenylobacterium	genus	0.0	abund	0.0	4379231	81	48	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
22	22	Shewanella	Shewanella	genus	0.0	abund	0.0	5140018	1139	473	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
32	32	Myxococcus	Myxococcus	genus	0.0	abund	0.0	9487953	640	175	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
40	40	Stigmatella	Stigmatella	genus	0.0	abund	0.0	10260756	104	48	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
42	42	Cystobacter	Cystobacter	genus	0.0	abund	0.0	12349744	192	59	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
44	44	Melittangium	Melittangium	genus	0.0	abund	0.0	9910441	283	206	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
47	47	Archangium	Archangium	genus	0.0	abund	0.0	12489432	341	264	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
50	50	Chondromyces	Chondromyces	genus	0.0	abund	0.0	11388132	318	230	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
59	59	Vitreoscilla	Vitreoscilla	genus	0.0	abund	0.0	0	91	58	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
68	68	Lysobacter	Lysobacter	genus	0.0	abund	0.0	0	597	168	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
71	71	Simonsiella	Simonsiella	genus	0.0	abund	0.0	2469862	4	4	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
75	75	Caulobacter	Caulobacter	genus	0.0	abund	0.0	4238499	582	277	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
81	81	Hyphomicrobium	Hyphomicrobium	genus	0.0	abund	0.0	3723828	203	120	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
85	85	Hyphomonas	Hyphomonas	genus	0.0	abund	0.0	3705021	61	43	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
88	88	Leptothrix	Leptothrix	genus	0.0	abund	0.0	4909403	136	101	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
93	93	Stella	Stella	genus	0.0	abund	0.0	5832650	132	44	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
96	96	Gallionella	Gallionella	genus	0.0	abund	0.0	3162471	117	96	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
99	99	Ancylobacter	Ancylobacter	genus	0.0	abund	0.0	0	203	55	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
105	105	Runella	Runella	genus	0.0	abund	0.0	0	1	0	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
107	107	Spirosoma	Spirosoma	genus	0.0	abund	0.0	5828404	268	156	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
113	113	Gemmata	Gemmata	genus	0.0	abund	0.0	0	350	113	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
118	118	Planctomyces	Planctomyces	genus	0.0	abund	0.0	0	238	180	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
123	123	Pirellula	Pirellula	genus	0.0	abund	0.0	6196199	151	108	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
127	127	Isosphaera	Isosphaera	genus	0.0	abund	0.0	5529304	84	57	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
133	133	Methylocystis	Methylocystis	genus	0.0	abund	0.0	0	341	180	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
138	138	Borrelia	Borrelia	genus	0.0	abund	0.0	1165365	182	63	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
146	146	Spirochaeta	Spirochaeta	genus	0.0	abund	0.0	2516433	188	118	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
157	157	Treponema	Treponema	genus	0.016054099999999998	abund	0.000160541	2490077	1637	928	0.020214912349021213	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
171	171	Leptospira	Leptospira	genus	0.0	abund	0.0	6128534	459	119	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
179	179	Leptospirillum	Leptospirillum	genus	0.0	abund	0.0	2432093	220	21	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
191	191	Azospirillum	Azospirillum	genus	0.0	abund	0.0	7223069	1594	477	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
194	194	Campylobacter	Campylobacter	genus	0.0	abund	0.0	2403822	2606	610	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
209	209	Helicobacter	Helicobacter	genus	0.0	abund	0.0	1715890	1062	410	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
222	222	Achromobacter	Achromobacter	genus	0.0	abund	0.0	7359146	1626	373	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
226	226	Alteromonas	Alteromonas	genus	0.0	abund	0.0	4609878	442	242	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
234	234	Brucella	Brucella	genus	0.0	abund	0.0	4039663	259	83	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
237	237	Flavobacterium	Flavobacterium	genus	0.0	abund	0.0	3461015	1813	893	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
262	262	Francisella	Francisella	genus	0.0	abund	0.0	3767258	646	257	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
265	265	Paracoccus	Paracoccus	genus	0.0	abund	0.0	5054656	988	242	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
270	270	Thermus	Thermus	genus	0.0	abund	0.0	2279019	326	118	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	5625098	77	45	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
283	283	Comamonas	Comamonas	genus	0.0	abund	0.0	5461687	384	141	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
286	286	Pseudomonas	Pseudomonas	genus	0.0125974	abund	0.000125974	9017316	12347	3289	0.015862324068341413	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
338	338	Xanthomonas	Xanthomonas	genus	0.0	abund	0.0	23419814	2265	218	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
352	352	Azotobacter	Azotobacter	genus	0.0	abund	0.0	5311796	321	65	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
357	357	Agrobacterium	Agrobacterium	genus	0.0	abund	0.0	6422834	1682	371	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
374	374	Bradyrhizobium	Bradyrhizobium	genus	0.0	abund	0.0	11894480	2435	921	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
379	379	Rhizobium	Rhizobium	genus	0.0	abund	0.0	8184003	2848	736	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	2971517	19	9	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
407	407	Methylobacterium	Methylobacterium	genus	0.0	abund	0.0	7144985	1508	437	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
413	413	Methylococcus	Methylococcus	genus	0.0	abund	0.0	3304561	62	30	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
416	416	Methylomonas	Methylomonas	genus	0.0	abund	0.0	5051681	598	252	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
425	425	Methylosinus	Methylosinus	genus	0.0	abund	0.0	5183433	91	39	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
434	434	Acetobacter	Acetobacter	genus	0.0	abund	0.0	3590557	454	127	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
441	441	Gluconobacter	Gluconobacter	genus	0.0	abund	0.0	4181963	171	45	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
445	445	Legionella	Legionella	genus	0.0	abund	0.0	10525492	829	210	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
465	465	Tatlockia	Tatlockia	genus	0.0	abund	0.0	9836958	30	13	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
469	469	Acinetobacter	Acinetobacter	genus	0.0	abund	0.0	4126830	3534	1219	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
475	475	Moraxella	Moraxella	genus	0.0	abund	0.0	1863286	665	333	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
482	482	Neisseria	Neisseria	genus	0.0	abund	0.0	2223758	2197	427	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
497	497	Psychrobacter	Psychrobacter	genus	0.0	abund	0.0	2875899	371	128	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	2920744	22	15	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
507	507	Alcaligenes	Alcaligenes	genus	0.0	abund	0.0	0	178	67	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
517	517	Bordetella	Bordetella	genus	0.0	abund	0.0	4536693	2097	533	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
522	522	Acidiphilium	Acidiphilium	genus	0.0	abund	0.0	4088912	121	10	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	5205777	685	244	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	4418616	84	8	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	4751080	615	142	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	0	146	65	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
541	541	Zymomonas	Zymomonas	genus	0.0	abund	0.0	3463673	110	56	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
544	544	Citrobacter	Citrobacter	genus	0.0	abund	0.0	5276819	2780	1038	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
547	547	Enterobacter	Enterobacter	genus	0.23184500000000002	abund	0.00231845	11028548	2278	691	0.29193329763479886	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
551	551	Erwinia	Erwinia	genus	0.0	abund	0.0	4250482	689	157	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
561	561	Escherichia	Escherichia	genus	1.844527	abund	0.01844527	8380592	9010	4601	2.3225812490518343	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
568	568	Hafnia	Hafnia	genus	0.0	abund	0.0	4712721	113	15	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
570	570	Klebsiella	Klebsiella	genus	0.0318274	abund	0.000318274	5435727	3389	881	0.04007624851578337	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
579	579	Kluyvera	Kluyvera	genus	0.0	abund	0.0	0	185	11	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
581	581	Morganella	Morganella	genus	0.0	abund	0.0	5836016	441	194	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
583	583	Proteus	Proteus	genus	0.0	abund	0.0	3973324	539	258	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
586	586	Providencia	Providencia	genus	0.0	abund	0.0	4402109	403	44	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
590	590	Salmonella	Salmonella	genus	0.0	abund	0.0	11699879	1588	249	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
613	613	Serratia	Serratia	genus	0.0	abund	0.0	5012487	3560	509	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
620	620	Shigella	Shigella	genus	9.728420000000002e-12	abund	9.728420000000002e-14	6517268	426	52	1.2249777788506675e-11	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
626	626	Xenorhabdus	Xenorhabdus	genus	0.0	abund	0.0	4157227	254	130	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
629	629	Yersinia	Yersinia	genus	0.0	abund	0.0	6072098	1048	218	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
635	635	Edwardsiella	Edwardsiella	genus	0.0	abund	0.0	3906392	834	150	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
637	637	Arsenophonus	Arsenophonus	genus	0.0	abund	0.0	4987107	92	28	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
642	642	Aeromonas	Aeromonas	genus	0.0	abund	0.0	5822658	2161	666	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
657	657	Photobacterium	Photobacterium	genus	0.0	abund	0.0	6418250	175	40	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
662	662	Vibrio	Vibrio	genus	0.0	abund	0.0	5583206	3643	843	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
702	702	Plesiomonas	Plesiomonas	genus	0.0	abund	0.0	7376338	110	34	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
713	713	Actinobacillus	Actinobacillus	genus	0.0	abund	0.0	2346381	500	93	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
724	724	Haemophilus	Haemophilus	genus	0.0	abund	0.0	2428729	1282	262	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
745	745	Pasteurella	Pasteurella	genus	0.0	abund	0.0	2875151	272	133	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
768	768	Anaplasma	Anaplasma	genus	0.0	abund	0.0	1471282	20	5	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
773	773	Bartonella	Bartonella	genus	0.0	abund	0.0	1830994	280	100	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
776	776	Coxiella	Coxiella	genus	0.0	abund	0.0	2072642	75	9	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
780	780	Rickettsia	Rickettsia	genus	0.0	abund	0.0	1252916	183	60	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
810	810	Chlamydia	Chlamydia	genus	0.0	abund	0.0	1068120	137	45	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
816	816	Bacteroides	Bacteroides	genus	23.609597100087313	abund	0.23609597100087315	5275069	694426	631078	29.728601165681695	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
830	830	Butyrivibrio	Butyrivibrio	genus	0.0	abund	0.0	4404886	793	436	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
832	832	Fibrobacter	Fibrobacter	genus	0.0	abund	0.0	7685639	276	0	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
836	836	Porphyromonas	Porphyromonas	genus	0.0	abund	0.0	2657841	2016	1419	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
838	838	Prevotella	Prevotella	genus	6.44647e-10	abund	6.44647e-12	3023914	7550	2654	8.117230240910098e-10	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
841	841	Roseburia	Roseburia	genus	0.12841610027558903	abund	0.0012841610027558902	4042736	10147	5186	0.1616982709260657	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
843	843	Wolinella	Wolinella	genus	0.0	abund	0.0	2110355	6	0	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
846	846	Oxalobacter	Oxalobacter	genus	0.756655	abund	0.00756655	2433653	2041	877	0.9527606345699009	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
848	848	Fusobacterium	Fusobacterium	genus	0.0	abund	0.0	3161642	3279	811	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
862	862	Syntrophomonas	Syntrophomonas	genus	0.0	abund	0.0	2936195	185	152	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
869	869	Dichelobacter	Dichelobacter	genus	0.0	abund	0.0	1389350	15	8	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
872	872	Desulfovibrio	Desulfovibrio	genus	0.0	abund	0.0	3919658	108647	106854	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
890	890	Desulfuromonas	Desulfuromonas	genus	0.0	abund	0.0	3958620	217	136	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
896	896	Desulfococcus	Desulfococcus	genus	0.0	abund	0.0	8911375	257	75	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
898	898	Desulfomicrobium	Desulfomicrobium	genus	0.0	abund	0.0	3363015	768	686	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
904	904	Acidaminococcus	Acidaminococcus	genus	0.0	abund	0.0	2408767	719	574	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
906	906	Megasphaera	Megasphaera	genus	0.0	abund	0.0	2491645	1702	878	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
911	911	Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	4206807	30	9	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
914	914	Nitrosomonas	Nitrosomonas	genus	0.0	abund	0.0	2781824	225	130	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
919	919	Thiobacillus	Thiobacillus	genus	0.0	abund	0.0	2909809	61	43	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	2045407	86	43	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	3486067	191	0	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
943	943	Ehrlichia	Ehrlichia	genus	0.0	abund	0.0	2264626	87	24	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
953	953	Wolbachia	Wolbachia	genus	0.0	abund	0.0	1231799	151	7	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
958	958	Bdellovibrio	Bdellovibrio	genus	0.0	abund	0.0	3359107	158	82	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
963	963	Herbaspirillum	Herbaspirillum	genus	0.0	abund	0.0	5363540	478	103	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
970	970	Selenomonas	Selenomonas	genus	0.0	abund	0.0	3100147	1734	1346	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
992	992	Flexibacter	Flexibacter	genus	0.0	abund	0.0	4919337	46	20	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
1007	1007	Saprospira	Saprospira	genus	0.0	abund	0.0	4400185	118	97	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
1013	1013	Weeksella	Weeksella	genus	0.0	abund	0.0	2272954	56	41	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
1016	1016	Capnocytophaga	Capnocytophaga	genus	0.0	abund	0.0	2592165	927	308	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
1021	1021	Beggiatoa	Beggiatoa	genus	0.0	abund	0.0	8531667	26	0	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
1041	1041	Erythrobacter	Erythrobacter	genus	0.0	abund	0.0	3052398	293	135	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
1051	1051	Ectothiorhodospira	Ectothiorhodospira	genus	0.0	abund	0.0	3550080	57	29	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
1060	1060	Rhodobacter	Rhodobacter	genus	0.0	abund	0.0	4425548	401	112	0.0	0.7941711407310318	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	default	Centrifuge_default
