taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
416916	416916	Aggregatibacter	Aggregatibacter	genus	0.00041	abund	0.00041	416916	1||1224|1236|135625|712|416916	0	0	5	5	0.0006252638308359382	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
420345	420345	Lactonifactor	Lactonifactor	genus	0.00257	abund	0.00257	420345	1||1239|186801|186802|31979|420345	0	0	76	76	0.0039193366957277105	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
447020	447020	Adlercreutzia	Adlercreutzia	genus	0.01284	abund	0.01284	447020	1||201174|84998|1643822|1643826|447020	0	0	225	225	0.019581433141301088	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
459786	459786	Oscillibacter	Oscillibacter	genus	0.08304	abund	0.08304	459786	1||1239|186801|186802|216572|459786	0	0	1450	1450	0.12663880125028368	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
508459	508459	Cloacibacillus	Cloacibacillus	genus	0.01772	abund	0.01772	508459	1||508458|649775|649776|649777|508459	0	0	376	376	0.027023597761982498	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
543311	543311	Parvimonas	Parvimonas	genus	0.00087	abund	0.00087	543311	1||1239|1737404|1737405|1570339|543311	0	0	9	9	0.0013267793483591858	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
572511	572511	Blautia	Blautia	genus	0.16727	abund	0.16727	572511	1||1239|186801|3085636|186803|572511	0	0	5478	5478	0.2550923926437253	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
574697	574697	Butyricimonas	Butyricimonas	genus	0.03513	abund	0.03513	574697	1||976|200643|171549|1853231|574697	0	0	1065	1065	0.05357443506650368	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
577309	577309	Paraprevotella	Paraprevotella	genus	0.00132	abund	0.00132	577309	1||976|200643|171549|171552|577309	0	0	34	34	0.002013044528544972	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
644652	644652	Gordonibacter	Gordonibacter	genus	0.02398	abund	0.02398	644652	1||201174|84998|1643822|1643826|644652	0	0	520	520	0.03657030893523366	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
909656	909656	Phocaeicola	Phocaeicola	genus	3.77186	abund	3.77186	909656	1||976|200643|171549|815|909656	0	0	126135	126135	5.7522137389679076	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
946234	946234	Flavonifractor	Flavonifractor	genus	0.16951	abund	0.16951	946234	1||1239|186801|186802|216572|946234	0	0	4629	4629	0.25850846820731677	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
990721	990721	Christensenella	Christensenella	genus	0.01409	abund	0.01409	990721	1||1239|186801|3082768|990719|990721	0	0	253	253	0.021487725308483828	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1017280	1017280	Pseudoflavonifractor	Pseudoflavonifractor	genus	0.00031	abund	0.00031	1017280	1||1239|186801|186802|216572|1017280	0	0	6	6	0.0004727604574613191	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1213720	1213720	Stomatobaculum	Stomatobaculum	genus	4e-05	abund	4e-05	1213720	1||1239|186801|3085636|186803|1213720	0	0	1	1	6.100134934984763e-05	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1392389	1392389	Intestinimonas	Intestinimonas	genus	0.1129	abund	0.1129	1392389	1||1239|186801|186802||1392389	0	0	2229	2229	0.17217630853994492	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1432051	1432051	Eisenbergiella	Eisenbergiella	genus	0.00022	abund	0.00022	1432051	1||1239|186801|3085636|186803|1432051	0	0	10	10	0.000335507421424162	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1501226	1501226	Romboutsia	Romboutsia	genus	0.00023	abund	0.00023	1501226	1||1239|186801|3082720|186804|1501226	0	0	5	5	0.00035075775876162383	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
