taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	2840594	Candidatus Limiplasma	Candidatus Limiplasma	genus	0.05693228530851999	abund_weighted	0.0005693228530852	Bacteria;Firmicutes;Clostridia;Eubacteriales;;Candidatus Limiplasma		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0029755021384549	0.0005693228530852	2483000	0.8288996267740167	13821683	0.06961716398835878	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	577310	Parasutterella	Parasutterella	genus	0.27901088456448997	abund_weighted	0.0027901088456449	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0029719070895562	0.0027901088456449	2480000	0.8288673017534408	13821683	0.34117630093370444	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	292632	Subdoligranulum	Subdoligranulum	genus	0.20445411749061	abund_weighted	0.0020445411749061	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Subdoligranulum		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.002910791258279	0.0020445411749061	2429000	0.8283119085818903	13821683	0.250007807491067	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1892380	Harryflintia	Harryflintia	genus	0.09500290232382999	abund_weighted	0.0009500290232383	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Harryflintia		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0028604605736979	0.0009500290232383	2387000	0.8278459858965406	13821683	0.11617015889327624	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1017280	Pseudoflavonifractor	Pseudoflavonifractor	genus	0.0731097652869	abund_weighted	0.000731097652869	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoflavonifractor		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0028412869795717	0.000731097652869	2371000	0.8276664017805276	13821683	0.0893990903675679	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1981028	Mailhella	Mailhella	genus	0.14046769847058	abund_weighted	0.0014046769847058	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Mailhella		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0028293034832428	0.0014046769847058	2361000	0.8275535651958166	13821683	0.17176480351176535	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	61170	Holdemania	Holdemania	genus	0.03749905130945	abund_weighted	0.0003749905130945	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemania		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0027681876519657	0.0003749905130945	2310000	0.8269708061488519	13821683	0.045854080690261416	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	84111	Eggerthella	Eggerthella	genus	0.03668149529981	abund_weighted	0.0003668149529981	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0026771130798664	0.0003668149529981	2234000	0.8260788573270609	13821683	0.044854367952851616	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	846	Oxalobacter	Oxalobacter	genus	0.05287344529606	abund_weighted	0.0005287344529606	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0026723196813348	0.0005287344529606	2230000	0.8260311029507749	13821683	0.06465398836281168	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	216851	Faecalibacterium	Faecalibacterium	genus	0.04092121053564	abund_weighted	0.0004092121053564	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0026675262828033	0.0004092121053564	2226000	0.8259832656075239	13821683	0.05003871896277937	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
