tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1737424,Blautia massiliensis (ex Durand et al. 2017),Blautia massiliensis (ex Durand et al. 2017),species,0.9665824785363,abund_weighted,0.009665824785363,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia massiliensis (ex Durand et al. 2017),,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0036059988778641,0.009665824785363,3567000,0.8340543922926011,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.8126835017631,abund_weighted,0.008126835017631,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.003602966078135,0.008126835017631,3564000,0.8340317548362597,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.8649690689131301,abund_weighted,0.0086496906891313,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerobutyricum;Anaerobutyricum hallii,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0034978290208606,0.0086496906891313,3460000,0.833235368068408,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,40520,Blautia obeum,Blautia obeum,species,0.8261294738139601,abund_weighted,0.0082612947381396,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia obeum,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0034230199608768,0.0082612947381396,3386000,0.8326544748466628,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,2985571,Bifidobacterium sp. KRGSERBCFTRI,Bifidobacterium sp. KRGSERBCFTRI,species,1.12103602868642,abund_weighted,0.0112103602868642,;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium sp. KRGSERBCFTRI,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0034098778287175,0.0112103602868642,3373000,0.8325511588383581,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.77362013144167,abund_weighted,0.0077362013144167,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus colihominis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0033977466298013,0.0077362013144167,3361000,0.832455447616515,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,2763672,Simiaoa sunii,Simiaoa sunii,species,0.80223417181909,abund_weighted,0.0080223417181909,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Simiaoa;Simiaoa sunii,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.003385615430885,0.0080223417181909,3349000,0.8323594051209189,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.76635230139681,abund_weighted,0.0076635230139681,;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter;Coprobacter fastidiosus,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0033775279649408,0.0076635230139681,3341000,0.8322951915951227,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,84112,Eggerthella lenta,Eggerthella lenta,species,0.7725693608327701,abund_weighted,0.0077256936083277,;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella lenta,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0033724732987257,0.0077256936083277,3336000,0.8322549825364632,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.8158650016622601,abund_weighted,0.0081586500166226,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caecimuris,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0033411343681919,0.0081586500166226,3305000,0.8320043769898358,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,301301,Roseburia hominis,Roseburia hominis,species,0.80548377722067,abund_weighted,0.0080548377722067,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia hominis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0033350687687338,0.0080548377722067,3299000,0.8319556100515851,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.7396160270149199,abund_weighted,0.0073961602701492,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0032703690411803,0.0073961602701492,3235000,0.8314300214106959,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.73681397205786,abund_weighted,0.0073681397205786,;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;Gordonibacter urolithinfaciens,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0032673362414512,0.0073681397205786,3232000,0.831405138227905,10278171
