tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,2585118,Alistipes communis,Alistipes communis,species,0.7514303388447701,abund_weighted,0.0075143033884477,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049058706554636,0.0075143033884477,3143000,0.8423779121533975,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,544580,Actinomyces oris,Actinomyces oris,species,0.8127662475428,abund_weighted,0.008127662475428,;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces oris,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049058706554636,0.008127662475428,3143000,0.8423779121533975,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,410072,Coprococcus comes,Coprococcus comes,species,0.76795466902998,abund_weighted,0.0076795466902998,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus comes,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0048621657943904,0.0076795466902998,3115000,0.8421347824826328,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,301302,Roseburia faecis,Roseburia faecis,species,0.7354781538948401,abund_weighted,0.0073547815389484,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia faecis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0048200218212127,0.0073547815389484,3088000,0.8418983246773396,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.74837566513095,abund_weighted,0.0074837566513095,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter glycyrrhizinilyticus,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0047966085027807,0.0074837566513095,3073000,0.8417660932312638,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,2929494,Faecalibacterium sp. I4-1-79,Faecalibacterium sp. I4-1-79,species,1.26565314209071,abund_weighted,0.0126565314209071,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp. I4-1-79,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0047919258390943,0.0126565314209071,3070000,0.8417395720012417,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.73847464334744,abund_weighted,0.0073847464334744,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Lawsonibacter;Lawsonibacter asaccharolyticus,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0047450992022301,0.0073847464334744,3040000,0.8414729716016877,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,28116,Bacteroides ovatus,Bacteroides ovatus,species,0.71663615063788,abund_weighted,0.0071663615063788,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0046327152737563,0.0071663615063788,2968000,0.8408225964357579,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.70331195481953,abund_weighted,0.0070331195481953,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bicirculans (ex Wegman et al. 2014),,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045812059732057,0.0070331195481953,2935000,0.8405193888653668,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.7354781538948401,abund_weighted,0.0073547815389484,;Bacillota;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sanguinis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045609144305646,0.0073547815389484,2922000,0.8403990367343083,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6909090098037499,abund_weighted,0.0069090900980375,;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Intestinibacter;Intestinibacter bartlettii,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.004539062000028,0.0069090900980375,2908000,0.8402688458665081,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.70815094587729,abund_weighted,0.0070815094587729,;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella wadsworthensis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045281357847598,0.0070815094587729,2901000,0.8402035228012503,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.69285818255447,abund_weighted,0.0069285818255447,;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045172095694915,0.0069285818255447,2894000,0.8401380470201059,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1796652,Turicimonas muris,Turicimonas muris,species,0.6889695344299,abund_weighted,0.006889695344299,;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Turicimonas;Turicimonas muris,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0043954603136448,0.006889695344299,2816000,0.8393979083528682,10312067
