tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,3123317,3123317,                    Kineothrix sp. IPX-CK,Kineothrix sp. IPX-CK,species,0.0007074809030690522,abund,0.0,14,14,0.0007222678798703427,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1532,1532,                  Blautia coccoides,Blautia coccoides,species,0.00020213740087687205,abund,0.0,4,4,0.00020636225139152647,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1796616,1796616,                  Blautia pseudococcoides,Blautia pseudococcoides,species,0.00015160305065765403,abund,0.0,3,3,0.00015477168854364484,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,33035,33035,                  Blautia producta,Blautia producta,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,53443,53443,                  Blautia hydrogenotrophica,Blautia hydrogenotrophica,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2479767,2479767,                    Blautia sp. SC05B48,Blautia sp. SC05B48,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,45851,45851,                  Eshraghiella crossota,Eshraghiella crossota,species,0.00030320610131530807,abund,0.0,6,6,0.0003095433770872897,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,649756,649756,                  Anaerostipes hadrus,Anaerostipes hadrus,species,0.00015160305065765403,abund,0.0,3,3,0.00015477168854364484,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,3036926,3036926,                    Anaerostipes sp. PC18,Anaerostipes sp. PC18,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,33038,33038,                  Mediterraneibacter gnavus,Mediterraneibacter gnavus,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,46228,46228,                  [Ruminococcus] lactaris,[Ruminococcus] lactaris,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,185007,185007,                  Pseudobutyrivibrio xylanivorans,Pseudobutyrivibrio xylanivorans,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,88431,88431,                  Dorea longicatena,Dorea longicatena,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2696063,2696063,                  Anaerocolumna sedimenticola,Anaerocolumna sedimenticola,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1653434,1653434,                  Sellimonas intestinalis,Sellimonas intestinalis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2763667,2763667,                  Wansuia hejianensis,Wansuia hejianensis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1496,1496,                  Clostridioides difficile,Clostridioides difficile,species,2.658662699383279,abund,2.66,52611,41413,2.7142311019898995,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2724150,2724150,                    Romboutsia sp. CE17,Romboutsia sp. CE17,species,0.00015160305065765403,abund,0.0,3,3,0.00015477168854364484,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1115758,1115758,                  Romboutsia ilealis,Romboutsia ilealis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1541,1541,                  Terrisporobacter mayombei,Terrisporobacter mayombei,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,36841,36841,                  Terrisporobacter glycolicus,Terrisporobacter glycolicus,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1490,1490,                  Paraclostridium bifermentans,Paraclostridium bifermentans,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1731,1731,                  Peptoclostridium acidaminophilum,Peptoclostridium acidaminophilum,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,42838,42838,                  Ammonifex degensii,Ammonifex degensii,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,423477,423477,                  Veillonella rogosae,Veillonella rogosae,species,16.251038480897005,abund,16.25,321584,321584,16.59069956287316,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158847,158847,                  Megamonas hypermegale,Megamonas hypermegale,species,0.00015160305065765403,abund,0.0,3,3,0.00015477168854364484,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1613,1613,                  Limosilactobacillus fermentum,Limosilactobacillus fermentum,species,1.15091982624269,abund,1.15,22775,22372,1.1749750688605036,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1598,1598,                  Limosilactobacillus reuteri,Limosilactobacillus reuteri,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1587,1587,                  Lactobacillus helveticus,Lactobacillus helveticus,species,0.00020213740087687205,abund,0.0,4,4,0.00020636225139152647,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1600,1600,                  Lactobacillus acetotolerans,Lactobacillus acetotolerans,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,508451,508451,                  Lactobacillus taiwanensis,Lactobacillus taiwanensis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
