tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3375704,3375704,                    Lacrimispora sp. HJ-01,Lacrimispora sp. HJ-01,species,0.0005645780504958608,abund,0.0,7,7,0.0005816436585053751,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3151850,3151850,                    Lacrimispora sp. BS-2,Lacrimispora sp. BS-2,species,0.000403270036068472,abund,0.0,5,5,0.00041545975607526795,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,384636,384636,                  Lacrimispora xylanisolvens,Lacrimispora xylanisolvens,species,0.00032261602885477763,abund,0.0,4,4,0.00033236780486021436,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,84030,84030,                  Lacrimispora saccharolytica,Lacrimispora saccharolytica,species,0.00016130801442738882,abund,0.0,2,2,0.00016618390243010718,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2068655,2068655,                  Novisyntrophococcus fermenticellae,Novisyntrophococcus fermenticellae,species,0.005726434512172303,abund,0.01,71,71,0.005899528536268805,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,208479,208479,                  Enterocloster bolteae,Enterocloster bolteae,species,0.0029841982669066933,abund,0.0,37,37,0.0030744021949569837,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,1531,1531,                  Enterocloster clostridioformis,Enterocloster clostridioformis,species,0.0014517721298464993,abund,0.0,18,18,0.0014956551218709645,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,460384,460384,                  Enterocloster lavalensis,Enterocloster lavalensis,species,0.000403270036068472,abund,0.0,5,5,0.00041545975607526795,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,333367,333367,                  Enterocloster asparagiformis,Enterocloster asparagiformis,species,0.00016130801442738882,abund,0.0,2,0,0.00016618390243010718,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2763670,2763670,                  Wujia chipingensis,Wujia chipingensis,species,0.004435970396753193,abund,0.0,55,55,0.004570057316827948,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2709410,2709410,                  Chordicoccus furentiruminis,Chordicoccus furentiruminis,species,0.002822890252479304,abund,0.0,35,35,0.002908218292526876,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3123317,3123317,                    Kineothrix sp. IPX-CK,Kineothrix sp. IPX-CK,species,0.0014517721298464993,abund,0.0,18,18,0.0014956551218709645,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3070215,3070215,                    Kineothrix sp. MB12-C1,Kineothrix sp. MB12-C1,species,0.0008871940793506384,abund,0.0,11,11,0.0009140114633655894,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2763669,2763669,                  Qiania dongpingensis,Qiania dongpingensis,species,0.0017743881587012767,abund,0.0,22,22,0.0018280229267311789,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2652274,2652274,                  Eisenbergiella porci,Eisenbergiella porci,species,0.0012098101082054162,abund,0.0,15,15,0.0012463792682258041,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,185008,185008,                  Butyrivibrio hungatei,Butyrivibrio hungatei,species,0.0004839240432821665,abund,0.0,6,6,0.0004985517072903217,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,831,831,                  Butyrivibrio fibrisolvens,Butyrivibrio fibrisolvens,species,8.065400721369441e-05,abund,0.0,1,1,8.309195121505359e-05,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3236815,3236815,                    Butyrivibrio sp. JL13D10,Butyrivibrio sp. JL13D10,species,8.065400721369441e-05,abund,0.0,1,1,8.309195121505359e-05,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2934315,2934315,                  Anaeropeptidivorans aminofermentans,Anaeropeptidivorans aminofermentans,species,0.00032261602885477763,abund,0.0,4,4,0.00033236780486021436,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2918914,2918914,                  Chakrabartyella piscis,Chakrabartyella piscis,species,0.00024196202164108324,abund,0.0,3,3,0.0002492758536451608,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2497860,2497860,                    Cellulosilyticum sp. WCF-2,Cellulosilyticum sp. WCF-2,species,0.00024196202164108324,abund,0.0,3,3,0.0002492758536451608,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3055805,3055805,                    Cellulosilyticum sp. ST5,Cellulosilyticum sp. ST5,species,8.065400721369441e-05,abund,0.0,1,1,8.309195121505359e-05,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929494,2929494,                    Faecalibacterium sp. I4-1-79,Faecalibacterium sp. I4-1-79,species,0.7879896504777945,abund,0.79,9770,9770,0.8118083633710738,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929495,2929495,                    Faecalibacterium sp. I4-3-84,Faecalibacterium sp. I4-3-84,species,0.7589542078808643,abund,0.76,9410,9410,0.7818952609336542,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929489,2929489,                    Faecalibacterium sp. IP-3-29,Faecalibacterium sp. IP-3-29,species,0.7174980481730254,abund,0.72,8896,8896,0.7391859980091169,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929490,2929490,                    Faecalibacterium sp. I2-3-92,Faecalibacterium sp. I2-3-92,species,0.7114489976319983,abund,0.71,8821,8821,0.7329541016679877,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929493,2929493,                    Faecalibacterium sp. I3-3-89,Faecalibacterium sp. I3-3-89,species,0.6824135550350684,abund,0.68,8461,8461,0.7030409992305685,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929488,2929488,                    Faecalibacterium sp. IP-1-18,Faecalibacterium sp. IP-1-18,species,0.6095829865211023,abund,0.61,7558,7558,0.6280089672833751,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929492,2929492,                    Faecalibacterium sp. I3-3-33,Faecalibacterium sp. I3-3-33,species,0.012017447074840466,abund,0.01,149,149,0.012380700731042986,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3141185,3141185,                    Faecalibacterium sp. i25-0019-C1,Faecalibacterium sp. i25-0019-C1,species,0.00274223624526561,abund,0.0,34,34,0.002825126341311822,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3141184,3141184,                    Faecalibacterium sp. i21-0019-B1,Faecalibacterium sp. i21-0019-B1,species,0.000403270036068472,abund,0.0,5,5,0.00041545975607526795,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,853,853,                  Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,species,0.7329836175580547,abund,0.73,9088,8750,0.755139652642407,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,411483,411483,                  Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,0.7287089551757289,abund,0.73,9035,9035,0.7507357792280092,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3030638,3030638,                  Faecalibacterium taiwanense,Faecalibacterium taiwanense,species,0.008549324764651608,abund,0.01,106,106,0.008807746828795683,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2929491,2929491,                  Faecalibacterium wellingii,Faecalibacterium wellingii,species,0.0004839240432821665,abund,0.0,6,6,0.0004985517072903217,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,1550024,1550024,                  Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.067859055509314,abund,1.07,13240,13240,1.1001374340873096,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,292800,292800,                  Flavonifractor plautii,Flavonifractor plautii,species,1.0204344992676617,abund,1.02,12652,12652,1.0512793667728582,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,169435,169435,                  Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.8519482781982539,abund,0.85,10563,10563,0.877700280684611,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2108523,2108523,                  Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7564539336572398,abund,0.76,9379,9379,0.7793194104459876,0.9706596852558023
