tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,33038,33038,Mediterraneibacter gnavus,Mediterraneibacter gnavus,species,0.00518,abund,0.00518,33038,1||1239|186801|3085636|186803|2316020|33038,131,0,0,131,0.005356774634286378,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,33039,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.78062,abund,0.78062,33039,1||1239|186801|3085636|186803|2316020|33039,16626,0,0,16626,0.8072597326286934,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,34085,34085,Riemerella anatipestifer,Riemerella anatipestifer,species,6e-05,abund,6e-05,34085,1||976|117743|200644|2762318|34084|34085,1,0,0,1,6.204758263652175e-05,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.555,abund,0.555,39485,1||1239|186801|3085636|186803|28050|39485,12373,0,0,12373,0.5739401393878263,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.76814,abund,0.76814,39486,1||1239|186801|3085636|186803|189330|39486,17868,0,0,17868,0.794353835440297,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,39488,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.827,abund,0.827,39488,1||1239|186801|3085636|186803|2569097|39488,21467,0,0,21467,0.8552225140067247,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,39490,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.77155,abund,0.77155,39490,1||1239|186801|186802|186806|1730|39490,19488,0,0,19488,0.7978802063868059,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.82407,abund,0.82407,39491,1||1239|186801|3085636|186803|1766253|39491,20032,0,0,20032,0.8521925237213079,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,39496,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.82378,abund,0.82378,39496,1||1239|186801|186802|186806|1730|39496,16353,0,0,16353,0.8518926270718981,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,39777,39777,Veillonella atypica,Veillonella atypica,species,0.77742,abund,0.77742,39777,1||1239|909932|1843489|31977|29465|39777,12044,0,0,12044,0.8039505282214123,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,40520,40520,Blautia obeum,Blautia obeum,species,0.78725,abund,0.78725,40520,1||1239|186801|3085636|186803|572511|40520,21134,0,0,21134,0.814115990510029,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.83746,abund,0.83746,40545,1||1224|28216|80840|995019|40544|40545,17807,0,0,17807,0.866039475913025,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,43675,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.79375,abund,0.79375,43675,1||201174|1760|85006|1268|32207|43675,13349,0,0,13349,0.820837811962319,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,45851,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.4533,abund,0.4533,45851,1||1239|186801|3085636|186803|3342669|45851,14409,0,0,14409,0.4687694868189218,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,46228,46228,[Ruminococcus] lactaris,[Ruminococcus] lactaris,species,0.00014,abund,0.00014,46228,1||1239|186801|3085636|186803|2316020|46228,3,0,0,3,0.00014477769281855073,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.75777,abund,0.75777,46503,1||976|200643|171549|2005525|375288|46503,25759,0,0,25759,0.7836299449079515,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.72877,abund,0.72877,46506,1||976|200643|171549|815|816|46506,21249,0,0,21249,0.753640279966966,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,47678,47678,Bacteroides caccae,Bacteroides caccae,species,0.7403,abund,0.7403,47678,1||976|200643|171549|815|816|47678,29065,0,0,29065,0.7655637570969508,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.84615,abund,0.84615,74426,1||201174|84998|84999|84107|102106|74426,14081,0,0,14081,0.8750260341315479,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,84030,84030,Lacrimispora saccharolytica,Lacrimispora saccharolytica,species,0.00013,abund,0.00013,84030,1||1239|186801|3085636|186803|2719231|84030,5,0,0,5,0.0001344364290457971,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.80955,abund,0.80955,84112,1||201174|84998|1643822|1643826|84111|84112,20188,0,0,20188,0.8371770087232696,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.78862,abund,0.78862,84135,1||1239|91061|1385|539738|1378|84135,10405,0,0,10405,0.8155327436468963,0.9669998
