tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,194,Campylobacter,Campylobacter,genus,0.425637266040615,abund,0.43,43892000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,724,Haemophilus,Haemophilus,genus,2.4026027011685662,abund,2.4,247758000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,816,Bacteroides,Bacteroides,genus,13.734879744751325,abund,13.73,1416350000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,830,Butyrivibrio,Butyrivibrio,genus,0.5572597624401701,abund,0.56,57465000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,838,Prevotella,Prevotella,genus,0.9779513565743334,abund,0.98,100846999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,841,Roseburia,Roseburia,genus,2.6931845993939154,abund,2.69,277723000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,848,Fusobacterium,Fusobacterium,genus,0.5199054666963341,abund,0.52,53613000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1253,Pediococcus,Pediococcus,genus,0.42062372219337646,abund,0.42,43375000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1263,Ruminococcus,Ruminococcus,genus,0.703311955637967,abund,0.7,72526000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1301,Streptococcus,Streptococcus,genus,6.26426303040614,abund,6.26,645975000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1378,Gemella,Gemella,genus,0.4274991624016785,abund,0.43,44084000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1485,Clostridium,Clostridium,genus,1.113510997684764,abund,1.11,114826000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1654,Actinomyces,Actinomyces,genus,1.4667573453121558,abund,1.47,151253000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1678,Bifidobacterium,Bifidobacterium,genus,2.413580122099959,abund,2.41,248889999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1730,Eubacterium,Eubacterium,genus,1.4464025512399048,abund,1.45,149154000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2701,Gardnerella,Gardnerella,genus,0.3972433465343971,abund,0.4,40964000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28050,Lachnospira,Lachnospira,genus,0.5043702689337107,abund,0.5,52011000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,29465,Veillonella,Veillonella,genus,2.409206614824213,abund,2.41,248439000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,32207,Rothia,Rothia,genus,1.0975200232087554,abund,1.1,113177000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,33042,Coprococcus,Coprococcus,genus,0.7580827402592509,abund,0.76,78174000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,40544,Sutterella,Sutterella,genus,0.7081509467013559,abund,0.71,73025000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,84111,Eggerthella,Eggerthella,genus,0.8081018005116939,abund,0.81,83331999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,86331,Mogibacterium,Mogibacterium,genus,0.4216807362733552,abund,0.42,43484000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,102106,Collinsella,Collinsella,genus,0.5639218603571002,abund,0.56,58152000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,133925,Olsenella,Olsenella,genus,0.7679934594311617,abund,0.77,79196000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,162289,Peptoniphilus,Peptoniphilus,genus,0.3671620834509653,abund,0.37,37862000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,171003,Caloranaerobacter,Caloranaerobacter,genus,0.6085879782688627,abund,0.61,62758000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,189330,Dorea,Dorea,genus,0.8381151916543388,abund,0.84,86427000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,191303,Turicibacter,Turicibacter,genus,1.956920957115877,abund,1.96,201799000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,207244,Anaerostipes,Anaerostipes,genus,0.5689838910887417,abund,0.57,58674000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,216851,Faecalibacterium,Faecalibacterium,genus,4.923930377788194,abund,4.92,507758999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,239759,Alistipes,Alistipes,genus,2.8713351100662963,abund,2.87,296094000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,244127,Anaerotruncus,Anaerotruncus,genus,0.8088485082288722,abund,0.81,83409000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,283168,Odoribacter,Odoribacter,genus,1.016808745734653,abund,1.02,104853999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,375288,Parabacteroides,Parabacteroides,genus,6.577750132823322,abund,6.58,678302000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,397864,Barnesiella,Barnesiella,genus,0.07605651717669001,abund,0.08,7842999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,416916,Aggregatibacter,Aggregatibacter,genus,0.5624575564481389,abund,0.56,58001000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,459786,Oscillibacter,Oscillibacter,genus,0.05176459778831685,abund,0.05,5338000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,572511,Blautia,Blautia,genus,4.647797571114847,abund,4.65,479283999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,577309,Paraprevotella,Paraprevotella,genus,0.7374370248805835,abund,0.74,76045000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,644652,Gordonibacter,Gordonibacter,genus,0.76742131419521,abund,0.77,79137000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,909656,Phocaeicola,Phocaeicola,genus,2.660611110452185,abund,2.66,274364000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,946234,Flavonifractor,Flavonifractor,genus,1.0119988468019057,abund,1.01,104357999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1273095,Anaerosphaera,Anaerosphaera,genus,0.020228718475427343,abund,0.02,2085999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1348911,Coprobacter,Coprobacter,genus,0.7939145478328423,abund,0.79,81869000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1392389,Intestinimonas,Intestinimonas,genus,0.7599252418665534,abund,0.76,78364000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1505657,Intestinibacter,Intestinibacter,genus,0.6831511091033265,abund,0.68,70447000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1505663,Erysipelatoclostridium,Erysipelatoclostridium,genus,1.1453862754910955,abund,1.15,118113000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1506553,Lachnoclostridium,Lachnoclostridium,genus,0.05850427472029142,abund,0.06,6033000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1649459,Hungatella,Hungatella,genus,1.6823785202509391,abund,1.68,173488000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1686313,Fenollaria,Fenollaria,genus,0.16878284460578022,abund,0.17,17405000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.0943586783456998,abund,1.09,112851000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1924081,Bariatricus,Bariatricus,genus,0.03513359643819257,abund,0.04,3623000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1924110,Massilimicrobiota,Massilimicrobiota,genus,0.027705396050322864,abund,0.03,2856999,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2172004,Lawsonibacter,Lawsonibacter,genus,0.7404044222060284,abund,0.74,76351000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.6025465124722869,abund,0.6,62135000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2529408,Schaalia,Schaalia,genus,0.5664916652304431,abund,0.57,58417000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.8825679672747293,abund,0.88,91011000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2591381,Dysosmobacter,Dysosmobacter,genus,0.6494042375590511,abund,0.65,66967000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2678885,Faecalibacillus,Faecalibacillus,genus,0.6603816681878211,abund,0.66,68099000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.692858183360746,abund,0.69,71448000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.7666067345372446,abund,0.77,79053000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2767886,Levilactobacillus,Levilactobacillus,genus,0.5818426128323363,abund,0.58,60000000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2892396,Vescimonas,Vescimonas,genus,0.5835202590326695,abund,0.58,60173000,0
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2892397,Pusillimonas (ex Kitahara et al. 2021),Pusillimonas (ex Kitahara et al. 2021),genus,0.666946792335946,abund,0.67,68776000,0
