tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,375288,375288,Parabacteroides,Parabacteroides,genus,7.064299999999999,fraction_reads,4.185599999999999,7.064299999999999
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,397864,397864,Barnesiella,Barnesiella,genus,0.7534,fraction_reads,0.7463,0.7534
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,416916,416916,Aggregatibacter,Aggregatibacter,genus,0.5401,fraction_reads,0.7463,0.5401
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,459786,459786,Oscillibacter,Oscillibacter,genus,0.7674,fraction_reads,0.7463,0.7674
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,572511,572511,Blautia,Blautia,genus,3.7385,fraction_reads,3.05,3.7385
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,577309,577309,Paraprevotella,Paraprevotella,genus,0.9325,fraction_reads,0.7463,0.9325
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,644652,644652,Gordonibacter,Gordonibacter,genus,0.7589,fraction_reads,0.7463,0.7589
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,909656,909656,Phocaeicola,Phocaeicola,genus,2.7149,fraction_reads,1.6223,2.7149
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,946234,946234,Flavonifractor,Flavonifractor,genus,0.9211,fraction_reads,0.7463,0.9211
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1348911,1348911,Coprobacter,Coprobacter,genus,0.7961,fraction_reads,0.7463,0.7961
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1392389,1392389,Intestinimonas,Intestinimonas,genus,0.7452,fraction_reads,0.7463,0.7452
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1505657,1505657,Intestinibacter,Intestinibacter,genus,0.6948,fraction_reads,0.7463,0.6948
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1649459,1649459,Hungatella,Hungatella,genus,1.602,fraction_reads,0.7463,1.602
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1686313,1686313,Fenollaria,Fenollaria,genus,0.3721,fraction_reads,0.7463,0.3721
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1766253,1766253,Agathobacter,Agathobacter,genus,0.7977,fraction_reads,0.7463,0.7977
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1843210,1843210,Anaerocolumna,Anaerocolumna,genus,1.3429,fraction_reads,0.7463,1.3429
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1905344,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.0215,fraction_reads,0.7463,1.0215
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1918598,1918598,Turicimonas,Turicimonas,genus,0.6674,fraction_reads,0.7463,0.6674
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2172004,2172004,Lawsonibacter,Lawsonibacter,genus,0.7539,fraction_reads,0.7787,0.7539
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2316020,2316020,Mediterraneibacter,Mediterraneibacter,genus,1.4748,fraction_reads,1.525,1.4748
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2529408,2529408,Schaalia,Schaalia,genus,0.5676,fraction_reads,0.7463,0.5676
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2569097,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.847,fraction_reads,0.7463,0.847
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2678885,2678885,Faecalibacillus,Faecalibacillus,genus,0.6633,fraction_reads,0.7463,0.6633
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2733108,2733108,Lagaffevirus,Lagaffevirus,genus,0.0262,fraction_reads,1.7521,0.0262
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2759736,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.6992,fraction_reads,0.7463,0.6992
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2767842,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.745,fraction_reads,0.7463,0.745
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2767886,2767886,Levilactobacillus,Levilactobacillus,genus,0.5765,fraction_reads,0.7463,0.5765
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2892396,2892396,Vescimonas,Vescimonas,genus,0.5911,fraction_reads,0.7463,0.5911
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2892397,2892397,Pusillibacter,Pusillibacter,genus,0.7876,fraction_reads,0.7463,0.7876
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2944193,2944193,Simiaoa,Simiaoa,genus,0.8257,fraction_reads,0.7463,0.8257
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2944198,2944198,Wansuia,Wansuia,genus,0.9128,fraction_reads,0.7463,0.9128
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,3059504,3059504,Allocoprobacillus,Allocoprobacillus,genus,0.6774,fraction_reads,0.7463,0.6774
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,3342669,3342669,Eshraghiella,Eshraghiella,genus,0.5827,fraction_reads,0.7463,0.5827
