tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,3.01145,fraction_reads,3.01145,28116,1||976|200643|171549|815|816|28116,71930,0,0,71930,3.0392966437089903,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.59593,fraction_reads,0.59593,28117,1||976|200643|171549|171550|239759|28117,14234,0,0,14234,0.6014405183169232,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,1.05587,fraction_reads,1.05587,28118,1||976|200643|171549|1853231|283168|28118,25220,0,0,25220,1.0656335476906513,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28125,28125,Prevotella bivia,Prevotella bivia,species,0.5878,fraction_reads,0.5878,28125,1||976|200643|171549|171552|838|28125,14040,0,0,14040,0.5932353408398428,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28128,28128,Prevotella corporis,Prevotella corporis,species,0.70315,fraction_reads,0.70315,28128,1||976|200643|171549|171552|838|28128,16795,0,0,16795,0.7096519733098596,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28131,28131,Prevotella intermedia,Prevotella intermedia,species,0.00017,fraction_reads,0.00017,28131,1||976|200643|171549|171552|838|28131,4,0,0,4,0.00017157197676552106,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28132,28132,Prevotella melaninogenica,Prevotella melaninogenica,species,8e-05,fraction_reads,8e-05,28132,1||976|200643|171549|171552|838|28132,2,0,0,2,8.073975377200991e-05,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,29347,29347,[Clostridium] scindens,[Clostridium] scindens,species,0.0157,fraction_reads,0.0157,29347,1||1239|186801|3085636|186803|1506553|29347,375,0,0,375,0.015845176677756943,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,29389,29389,Streptococcus alactolyticus,Streptococcus alactolyticus,species,0.001,fraction_reads,0.001,29389,1||1239|91061|186826|1300|1301|29389,24,0,0,24,0.001009246922150124,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,29466,29466,Veillonella parvula,Veillonella parvula,species,0.51571,fraction_reads,0.51571,29466,1||1239|909932|1843489|31977|29465|29466,12318,0,0,12318,0.5204787302220404,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,33031,33031,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,species,0.40531,fraction_reads,0.40531,33031,1||1239|1737404|1737405|1570339|162289|33031,9681,0,0,9681,0.40905787001666666,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,33038,33038,Mediterraneibacter gnavus,Mediterraneibacter gnavus,species,0.00297,fraction_reads,0.00297,33038,1||1239|186801|3085636|186803|2316020|33038,71,0,0,71,0.0029974633587858675,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,33039,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.69352,fraction_reads,0.69352,33039,1||1239|186801|3085636|186803|2316020|33039,16565,0,0,16565,0.6999329254495539,0.9908378
