tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,820,Bacteroides uniformis,Bacteroides uniformis,species,0.043662119876769996,abund_weighted,0.0004366211987677,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0008726506351414,0.0004366211987677,212000,0.7967414883179876,1236770,0.058712500108719194,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,550,Enterobacter cloacae,Enterobacter cloacae,species,0.01641372284256,abund_weighted,0.0001641372284256,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0008067902098477,0.0001641372284256,196000,0.7947272132655294,1236770,0.022071550966791535,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1926307,Veillonella sp.,Veillonella sp.,species,1.45863822699451,abund_weighted,0.0145863822699451,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp.,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0007862088269435,0.0145863822699451,191000,0.7940650141546499,1236770,1.9614324110396943,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,671228,Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 158,species,1.2287652514210399,abund_weighted,0.0122876525142104,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. oral taxon 158,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0007038832953263,0.0122876525142104,171000,0.7912367908807619,1236770,1.6523219706524515,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.01463489573647,abund_weighted,0.0001463489573647,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0006997670187455,0.0001463489573647,170000,0.7910871050963327,1236770,0.01967956022162234,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,823,Parabacteroides distasonis,Parabacteroides distasonis,species,0.01835426150375,abund_weighted,0.0001835426150375,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0006750693592603,0.0001835426150375,164000,0.7901706895591538,1236770,0.024680995416068243,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,33038,[Ruminococcus] gnavus,[Ruminococcus] gnavus,species,0.01156237618959,abund_weighted,0.0001156237618959,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] gnavus,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0005680461681581,0.0001156237618959,138000,0.7857831249237496,1236770,0.01554793984360649,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2787105,Clostridium sp. 1001271B_150615_H5,Clostridium sp. 1001271B_150615_H5,species,0.01479660729157,abund_weighted,0.0001479660729157,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. 1001271B_150615_H5,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0005227671257687,0.0001479660729157,127000,0.783680384319091,1236770,0.019897013925729855,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,159272,uncultured Prevotella sp.,uncultured Prevotella sp.,species,0.31194158978629,abund_weighted,0.0031194158978629,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured Prevotella sp.,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0004733718067984,0.0031194158978629,115000,0.781175230355002,1236770,0.41946819522122736,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.06856569936204,abund_weighted,0.0006856569936204,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000456906700475,0.0006856569936204,111000,0.7802836392745512,1236770,0.09220037054110138,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,96241,Bacillus spizizenii,Bacillus spizizenii,species,0.008813279752904744,abund_weighted,8.813279752904744e-05,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus spizizenii,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0004322090409898,8.813279752904744e-05,105000,0.77888617457649,1236770,0.011851226873798595,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,158836,Enterobacter hormaechei,Enterobacter hormaechei,species,0.00808557775495848,abund_weighted,8.08557775495848e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0003910462751813,8.08557775495848e-05,95000,0.7763755964828386,1236770,0.010872685205319811,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,species,0.1932453083435,abund_weighted,0.001932453083435,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0003786974454387,0.001932453083435,92000,0.775572380508535,1236770,0.2598571764071332,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2487150,Metakosakonia sp. MRY16-398,Metakosakonia sp. MRY16-398,species,0.007438731534561802,abund_weighted,7.438731534561802e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Metakosakonia;Metakosakonia sp. MRY16-398,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0003622323391153,7.438731534561802e-05,88000,0.7744610626571409,1236770,0.010002870388894228,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2742625,Citrobacter sp. RHB35-C17,Citrobacter sp. RHB35-C17,species,0.006711029536615539,abund_weighted,6.711029536615539e-05,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. RHB35-C17,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000341650956211,6.711029536615539e-05,83000,0.7730010523853029,1236770,0.009024328720415446,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.0076812988672105564,abund_weighted,7.681298867210556e-05,Bacteria;Firmicutes;Clostridia;Eubacteriales;;Intestinimonas;Intestinimonas butyriciproducens,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0003334184030493,7.681298867210556e-05,81000,0.7723930780861566,1236770,0.010329050945053823,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.008974991308003914,abund_weighted,8.974991308003913e-05,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0003210695733067,8.974991308003913e-05,78000,0.7714533157948052,1236770,0.012068680577904993,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.013422059073229999,abund_weighted,0.0001342205907323,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000284023084079,0.0001342205907323,69000,0.768408309908768,1236770,0.018048657440829438,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1352,Enterococcus faecium,Enterococcus faecium,species,0.005740760206020521,abund_weighted,5.740760206020521e-05,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002799068074982,5.740760206020521e-05,68000,0.7680465293345223,1236770,0.007719606495777067,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,707003,uncultured Oscillospiraceae bacterium,uncultured Oscillospiraceae bacterium,species,0.005498192873371767,abund_weighted,5.498192873371767e-05,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;;uncultured Oscillospiraceae bacterium,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002757905309173,5.498192873371767e-05,67000,0.7676795629898896,1236770,0.007393425939617473,0.7436596942034476
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,172733,uncultured Eubacteriales bacterium,uncultured Eubacteriales bacterium,species,0.005255625540723013,abund_weighted,5.255625540723013e-05,Bacteria;Firmicutes;Clostridia;Eubacteriales;;;uncultured Eubacteriales bacterium,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002510928714322,5.255625540723013e-05,61000,0.7653597608723738,1236770,0.00706724538345788,0.7436596942034476
