tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2585118,Alistipes communis,Alistipes communis,species,0.76059435998621,abund_weighted,0.0076059435998621,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049308448617911,0.0076059435998621,3159000,0.8425159039784276,10312067,0.8141378668929773,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,544580,Actinomyces oris,Actinomyces oris,species,0.8136390114610301,abund_weighted,0.0081363901146103,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces oris,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049074315433591,0.0081363901146103,3144000,0.8423865565372664,10312067,0.8709166989139964,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,89014,Blautia luti,Blautia luti,species,0.77770053278358,abund_weighted,0.0077770053278358,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia luti,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0048996271038817,0.0077770053278358,3139000,0.842343307980747,10312067,0.8324482617165807,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.7814146281245,abund_weighted,0.007814146281245,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium ramulus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0048746528975542,0.007814146281245,3123000,0.8422044632185245,10312067,0.8364238179622893,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,410072,Coprococcus comes,Coprococcus comes,species,0.75808273937708,abund_weighted,0.0075808273937708,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus comes,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0048278262606901,0.0075808273937708,3093000,0.8419422637245578,10312067,0.8114494359069804,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,301302,Roseburia faecis,Roseburia faecis,species,0.73227801952799,abund_weighted,0.0073227801952799,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia faecis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.004804412942258,0.0073227801952799,3078000,0.8418102396512877,10312067,0.7838281430353241,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.74040442134443,abund_weighted,0.0074040442134443,Bacteria;Firmicutes;Clostridia;Eubacteriales;;Lawsonibacter;Lawsonibacter asaccharolyticus,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0047482209780211,0.0074040442134443,3042000,0.8414908240044011,10312067,0.7925266185807799,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,0,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,1.9289537199477,abund_weighted,0.019289537199477,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium duncaniae,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0046108628432197,0.019289537199477,2954000,0.8406943633777907,10312067,2.0647461373786244,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,1160721,Ruminococcus bicirculans,Ruminococcus bicirculans,species,0.70331195481953,abund_weighted,0.0070331195481953,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bicirculans,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045812059732057,0.0070331195481953,2935000,0.8405193888653668,10312067,0.7528229563357315,0.9342328749415535
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.7354781538948401,abund_weighted,0.0073547815389484,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sanguinis,,a12ae85f,/home/Users/pacbio_bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0045609144305646,0.0073547815389484,2922000,0.8403990367343083,10312067,0.7872535570329317,0.9342328749415535
