tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2986839,2986839,                        Flavobacterium_sp._N503310,Flavobacterium_sp._N503310,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3234142,3234142,                        Pedobacter_sp._WC2423,Pedobacter_sp._WC2423,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1968839,1968839,                        Thermoflavifilum_sp.,Thermoflavifilum_sp.,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,562,562,                  Escherichia_coli,Escherichia coli,species,18.38096345128776,fraction_reads,18.38,55346,49455
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2860337,2860337,                    Escherichia_sp._TM-G17TGC,Escherichia_sp._TM-G17TGC,species,0.01162385214460072,fraction_reads,0.01,35,35
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2857061,2857061,                    Escherichia_sp._TC-EC600-tetX4,Escherichia_sp._TC-EC600-tetX4,species,0.004649540857840288,fraction_reads,0.0,14,14
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2725997,2725997,                    Escherichia_sp._SCLE84,Escherichia_sp._SCLE84,species,0.0026568804901944505,fraction_reads,0.0,8,8
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2044467,2044467,                    Escherichia_sp._E4742,Escherichia_sp._E4742,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,564,564,                  Escherichia_fergusonii,Escherichia fergusonii,species,0.005645871041663207,fraction_reads,0.01,17,15
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208962,208962,                  Escherichia_albertii,Escherichia albertii,species,0.0026568804901944505,fraction_reads,0.0,8,7
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1499973,1499973,                  Escherichia_marmotae,Escherichia marmotae,species,0.0006642201225486126,fraction_reads,0.0,2,2
