taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
238749	238749	Diaphorobacter	Diaphorobacter	genus	0.0	abund	0.0	4775754	578	442	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
238783	238783	Pseudorhodobacter	Pseudorhodobacter	genus	0.0	abund	0.0	4237104	34	34	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
239759	239759	Alistipes	Alistipes	genus	23.04086	abund	0.2304086	3622840	251440	238453	genus	23.12634421877026	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
239934	239934	Akkermansia	Akkermansia	genus	0.7266199999999999	abund	0.0072662	2955795	263386	99316	genus	0.7293158430823696	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
240411	240411	Chitinimonas	Chitinimonas	genus	0.0	abund	0.0	5357098	172	172	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
241192	241192	Thermodesulfatator	Thermodesulfatator	genus	0.0	abund	0.0	2270173	10	10	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
241421	241421	Crinalium	Crinalium	genus	0.0	abund	0.0	5352460	64	64	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
242605	242605	Luteibacter	Luteibacter	genus	0.0	abund	0.0	4763617	489	454	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
244127	244127	Anaerotruncus	Anaerotruncus	genus	0.20659	abund	0.0020659	3538167	13156	12713	genus	0.20735647246481895	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
245186	245186	Loktanella	Loktanella	genus	0.0	abund	0.0	7882536	102	75	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
245876	245876	Nitratireductor	Nitratireductor	genus	0.0	abund	0.0	4568194	240	240	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
246861	246861	Grimontia	Grimontia	genus	0.0	abund	0.0	4826269	72	58	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
246875	246875	Algoriphagus	Algoriphagus	genus	0.0	abund	0.0	4884012	134	108	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
248038	248038	Mucispirillum	Mucispirillum	genus	0.0	abund	0.0	2207351	165	164	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
248744	248744	Marvinbryantia	Marvinbryantia	genus	0.0171	abund	0.000171	4537266	14250	14235	genus	0.01716344295052231	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
249529	249529	Caldanaerobacter	Caldanaerobacter	genus	0.0	abund	0.0	2623692	66	66	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
249585	249585	Whispovirus	Whispovirus	genus	0.0	abund	0.0	296696	2	2	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
252301	252301	Oceanicola	Oceanicola	genus	0.0	abund	0.0	4021991	40	40	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
252306	252306	Robiginitalea	Robiginitalea	genus	0.0	abund	0.0	3514416	52	52	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
252356	252356	Maribacter	Maribacter	genus	0.0	abund	0.0	4170694	253	253	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
252965	252965	Mahella	Mahella	genus	0.0	abund	0.0	3121330	179	179	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
253238	253238	Ethanoligenens	Ethanoligenens	genus	0.0	abund	0.0	2993949	2646	8	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
254245	254245	Aquicella	Aquicella	genus	0.0	abund	0.0	2704393	76	76	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
254250	254250	Isoptericola	Isoptericola	genus	0.0	abund	0.0	3451679	370	370	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
255204	255204	Pseudoclavibacter	Pseudoclavibacter	genus	0.0	abund	0.0	2004056	37	37	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
256319	256319	Chlorobaculum	Chlorobaculum	genus	0.0	abund	0.0	2359895	318	294	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
256616	256616	Parvibaculum	Parvibaculum	genus	0.0	abund	0.0	3892884	46	46	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
256818	256818	Gulosibacter	Gulosibacter	genus	0.0	abund	0.0	3107374	119	119	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
256846	256846	Lentisphaera	Lentisphaera	genus	0.0	abund	0.0	5391992	52	52	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
257820	257820	Kerstersia	Kerstersia	genus	0.0	abund	0.0	3928776	86	86	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
261825	261825	Agarivorans	Agarivorans	genus	0.0	abund	0.0	4744523	187	175	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
261827	261827	Algibacter	Algibacter	genus	0.0	abund	0.0	4287525	159	158	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
261963	261963	Kangiella	Kangiella	genus	0.0	abund	0.0	2613099	29	28	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
262406	262406	Thermobaculum	Thermobaculum	genus	0.0	abund	0.0	3097098	40	40	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
263377	263377	Salipiger	Salipiger	genus	0.0	abund	0.0	5353932	366	364	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
263510	263510	Crocosphaera	Crocosphaera	genus	0.0	abund	0.0	5290089	80	79	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
264688	264688	Trichormus	Trichormus	genus	0.0	abund	0.0	6490435	30	17	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
265488	265488	Rhodopirellula	Rhodopirellula	genus	0.0	abund	0.0	7205783	93	93	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
265570	265570	Sulfurovum	Sulfurovum	genus	0.0	abund	0.0	2399218	148	138	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
265976	265976	Serinicoccus	Serinicoccus	genus	0.0	abund	0.0	3447582	261	259	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
267408	267408	Arsenicicoccus	Arsenicicoccus	genus	0.0	abund	0.0	3456039	69	69	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
267849	267849	Nitrincola	Nitrincola	genus	0.0	abund	0.0	4159091	31	31	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
267986	267986	Owenweeksia	Owenweeksia	genus	0.0	abund	0.0	3974015	20	20	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
268175	268175	Chondrocystis	Chondrocystis	genus	0.0	abund	0.0	4924060	18	18	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
269258	269258	Nitratiruptor	Nitratiruptor	genus	0.0	abund	0.0	1818393	85	63	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
269260	269260	Nitratifractor	Nitratifractor	genus	0.0	abund	0.0	2086588	47	47	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
273135	273135	Candidatus_Cardinium	Candidatus Cardinium	genus	0.0	abund	0.0	1066648	75	75	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
274470	274470	Alkalibacter	Alkalibacter	genus	0.0	abund	0.0	2426381	110	110	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
274591	274591	Hoeflea	Hoeflea	genus	0.0	abund	0.0	5114845	63	63	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
278993	278993	Thermincola	Thermincola	genus	0.0	abund	0.0	3127393	116	116	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
281119	281119	Candidatus_Amoebophilus	Candidatus Amoebophilus	genus	0.0	abund	0.0	1852624	13	13	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
282132	282132	Candidatus_Protochlamydia	Candidatus Protochlamydia	genus	0.0	abund	0.0	2663349	80	80	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
283168	283168	Odoribacter	Odoribacter	genus	0.0	abund	0.0	4336570	68	0	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
283735	283735	Leeuwenhoekiella	Leeuwenhoekiella	genus	0.0	abund	0.0	3990157	88	79	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
283785	283785	Bizionia	Bizionia	genus	0.0	abund	0.0	3294864	50	50	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
283810	283810	Stackebrandtia	Stackebrandtia	genus	0.0	abund	0.0	6780477	85	84	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
285107	285107	Thioclava	Thioclava	genus	0.0	abund	0.0	4337674	158	125	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
286104	286104	Winogradskyella	Winogradskyella	genus	0.0	abund	0.0	5281232	173	146	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
286130	286130	Sulfuricurvum	Sulfuricurvum	genus	0.0	abund	0.0	2554462	15	15	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
286729	286729	Alkaliflexus	Alkaliflexus	genus	0.0	abund	0.0	3087865	54	54	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
286801	286801	Segniliparus	Segniliparus	genus	0.0	abund	0.0	3128871	65	65	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
288021	288021	Kordiimonas	Kordiimonas	genus	0.0	abund	0.0	3783160	85	85	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
288793	288793	Salinimonas	Salinimonas	genus	0.0	abund	0.0	4107495	76	76	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
289201	289201	Pontibacillus	Pontibacillus	genus	0.0	abund	0.0	4254208	72	69	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
290174	290174	Aquimarina	Aquimarina	genus	0.0	abund	0.0	5339596	239	233	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
290425	290425	Advenella	Advenella	genus	0.0	abund	0.0	4578376	103	103	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
291183	291183	Lacinutrix	Lacinutrix	genus	0.0	abund	0.0	3488863	170	164	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
291988	291988	Thermosediminibacter	Thermosediminibacter	genus	0.0	abund	0.0	2256015	121	121	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
292486	292486	Avibacterium	Avibacterium	genus	0.0	abund	0.0	7137509	102	55	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
292632	292632	Subdoligranulum	Subdoligranulum	genus	0.054060000000000004	abund	0.0005406	3231799	7131	7122	genus	0.05426056876638809	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
292635	292635	Laceyella	Laceyella	genus	0.0	abund	0.0	3363016	89	36	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
292691	292691	Christiangramia	Christiangramia	genus	0.0	abund	0.0	3738730	147	147	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
292833	292833	Candidatus_Rhabdochlamydia	Candidatus Rhabdochlamydia	genus	0.0	abund	0.0	1662490	3	3	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
293088	293088	Martelella	Martelella	genus	0.0	abund	0.0	5410003	684	531	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
293431	293431	Haloquadratum	Haloquadratum	genus	0.0	abund	0.0	3211759	4	2	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
294702	294702	Proteiniphilum	Proteiniphilum	genus	0.0	abund	0.0	4110226	86	86	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
295595	295595	Candidatus_Hepatoplasma	Candidatus Hepatoplasma	genus	0.0	abund	0.0	463691	2	2	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
299261	299261	Tateyamaria	Tateyamaria	genus	0.0	abund	0.0	4306233	79	79	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
299566	299566	Adhaeribacter	Adhaeribacter	genus	0.0	abund	0.0	6481952	63	61	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
299568	299568	Uruburuella	Uruburuella	genus	0.0	abund	0.0	2815657	157	157	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
302485	302485	Phaeobacter	Phaeobacter	genus	0.0	abund	0.0	4801928	537	233	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
303379	303379	Herminiimonas	Herminiimonas	genus	0.0	abund	0.0	3773239	25	25	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
305899	305899	Endozoicomonas	Endozoicomonas	genus	0.0	abund	0.0	6417302	200	136	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
305976	305976	Pusillimonas	Pusillimonas	genus	0.0	abund	0.0	3619474	220	220	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
307628	307628	Petrimonas	Petrimonas	genus	0.0	abund	0.0	3694640	53	53	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
308865	308865	Elizabethkingia	Elizabethkingia	genus	0.0	abund	0.0	4000472	326	121	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
309512	309512	Dinoroseobacter	Dinoroseobacter	genus	0.0	abund	0.0	3750558	47	0	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
311181	311181	Denitratisoma	Denitratisoma	genus	0.0	abund	0.0	4276282	88	88	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
312278	312278	Emticicia	Emticicia	genus	0.0	abund	0.0	5113401	26	26	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
314343	314343	Sideroxydans	Sideroxydans	genus	0.0	abund	0.0	3382065	255	250	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
315393	315393	Mimivirus	Mimivirus	genus	0.0	abund	0.0	1094424	65	52	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
316612	316612	Methylibium	Methylibium	genus	0.0	abund	0.0	4210384	147	132	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
316625	316625	Saccharophagus	Saccharophagus	genus	0.0	abund	0.0	5024273	47	44	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
318147	318147	Paucibacter	Paucibacter	genus	0.0	abund	0.0	5149079	142	142	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
319458	319458	Leadbetterella	Leadbetterella	genus	0.0	abund	0.0	4031687	52	52	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
320496	320496	Neoasaia	Neoasaia	genus	0.0	abund	0.0	3396026	92	92	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
323413	323413	Dokdonella	Dokdonella	genus	0.0	abund	0.0	4310355	125	125	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
323449	323449	Pontibacter	Pontibacter	genus	0.0	abund	0.0	4922050	499	494	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
323620	323620	Shinella	Shinella	genus	0.0	abund	0.0	5544184	667	613	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
325455	325455	Gammapapillomavirus	Gammapapillomavirus	genus	0.0	abund	0.0	7741	1	1	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
326319	326319	Dokdonia	Dokdonia	genus	0.0	abund	0.0	3370079	54	50	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
329857	329857	Cohnella	Cohnella	genus	0.0	abund	0.0	7211535	888	877	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
332102	332102	Fluviicola	Fluviicola	genus	0.0	abund	0.0	4575366	12	12	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
332157	332157	Larkinella	Larkinella	genus	0.0	abund	0.0	5729781	193	193	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
332246	332246	Halalkalicoccus	Halalkalicoccus	genus	0.0	abund	0.0	3689509	36	36	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
332248	332248	Truepera	Truepera	genus	0.0	abund	0.0	3164800	36	36	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
332951	332951	Halovivax	Halovivax	genus	0.0	abund	0.0	4221529	264	261	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
334107	334107	Conchiformibius	Conchiformibius	genus	0.0	abund	0.0	2078748	26	0	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
335405	335405	Sphingosinicella	Sphingosinicella	genus	0.0	abund	0.0	5232235	301	299	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
335927	335927	Thalassobius	Thalassobius	genus	0.0	abund	0.0	3977026	22	22	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
336260	336260	Thermovirga	Thermovirga	genus	0.0	abund	0.0	1989291	24	24	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
336276	336276	Olleya	Olleya	genus	0.0	abund	0.0	3690854	66	53	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
336809	336809	Candidatus_Karelsulcia	Candidatus Karelsulcia	genus	0.0	abund	0.0	188195	23	13	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
1331730	337004	Chryseoglobus	Chryseoglobus	genus	0.0	abund	0.0	2528134	90	21	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
337004	337004	Microcella	Microcella	genus	0.0	abund	0.0	2604813	181	128	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
338191	338191	Nitrosopumilus	Nitrosopumilus	genus	0.0	abund	0.0	1641802	99	98	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
338321	338321	Turneriella	Turneriella	genus	0.0	abund	0.0	4392882	54	54	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
338583	338583	Polymorphospora	Polymorphospora	genus	0.0	abund	0.0	8080249	183	183	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
338648	338648	Candidatus_Contubernalis	Candidatus Contubernalis	genus	0.0	abund	0.0	3489091	133	132	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
343334	343334	Costertonia	Costertonia	genus	0.0	abund	0.0	3840219	26	26	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
346096	346096	Paludibacter	Paludibacter	genus	0.0	abund	0.0	3637188	21	21	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
347533	347533	Zobellella	Zobellella	genus	0.0	abund	0.0	4143915	112	111	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
349742	349742	Sedimenticola	Sedimenticola	genus	0.0	abund	0.0	3952812	52	52	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
351195	351195	Salimicrobium	Salimicrobium	genus	0.0	abund	0.0	2755767	59	59	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
352450	352450	Simplicispira	Simplicispira	genus	0.0	abund	0.0	4130432	33	32	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
353799	353799	Halostagnicola	Halostagnicola	genus	0.0	abund	0.0	4123026	17	17	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
354349	354349	Pseudochrobactrum	Pseudochrobactrum	genus	0.0	abund	0.0	6432949	72	19	genus	0.0	0.9963036	DYN_0024_D01_Zymo_report	DYN_0024_D01	ont_zymo	Centrifuger	default	Centrifuger_default
