taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
2314	2314	Methanoplanus	Methanoplanus	genus	2e-05	abund	2e-05	2314	1||28890|224756|2191|2194|2314	0	0	1	1	3.483830150738363e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2375	2375	Sporomusa	Sporomusa	genus	1e-05	abund	1e-05	2375	1||1239|909932|909929|1843490|2375	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2425	2425	Teredinibacter	Teredinibacter	genus	1e-05	abund	1e-05	2425	1||1224|1236|1706369|1706371|2425	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2735	2735	Verrucomicrobium	Verrucomicrobium	genus	1e-05	abund	1e-05	2735	1||74201|203494|48461|203557|2735	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2742	2742	Marinobacter	Marinobacter	genus	1e-05	abund	1e-05	2742	1||1224|1236|72274|2887365|2742	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
2747	2747	Carnobacterium	Carnobacterium	genus	0.00149	abund	0.00149	2747	1||1239|91061|186826|186828|2747	0	0	80	80	0.00259545346230008	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
4930	4930	Saccharomyces	Saccharomyces	genus	7e-05	abund	7e-05	4930	1||4890|4891|4892|4893|4930	0	0	15	15	0.00012193405527584267	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5052	5052	Aspergillus	Aspergillus	genus	0.0	abund	0.0	5052	1||4890|147545|5042|1131492|5052	0	0	1	1	0.0	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5146	5146	Sordaria	Sordaria	genus	1e-05	abund	1e-05	5146	1||4890|147550|5139|5148|5146	0	0	5	5	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5206	5206	Cryptococcus	Cryptococcus	genus	1e-05	abund	1e-05	5206	1||5204|155616|5234|1884633|5206	0	0	3	3	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5296	5296	Puccinia	Puccinia	genus	0.0	abund	0.0	5296	1||5204|162484|5258|5262|5296	0	0	1	1	0.0	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5475	5475	Candida	Candida	genus	1e-05	abund	1e-05	5475	1||4890|3239874|2916678|766764|5475	0	0	2	2	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5506	5506	Fusarium	Fusarium	genus	0.0	abund	0.0	5506	1||4890|147550|5125|110618|5506	0	0	1	1	0.0	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5529	5529	Metarhizium	Metarhizium	genus	0.0	abund	0.0	5529	1||4890|147550|5125|34397|5529	0	0	1	1	0.0	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
5543	5543	Trichoderma	Trichoderma	genus	0.0	abund	0.0	5543	1||4890|147550|5125|5129|5543	0	0	3	3	0.0	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
10509	10509	Mastadenovirus	Mastadenovirus	genus	0.00154	abund	0.00154	10509	1||2732008|2732529|2732559|10508|10509	0	0	1	1	0.002682549216068539	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
12916	12916	Acidovorax	Acidovorax	genus	1e-05	abund	1e-05	12916	1||1224|28216|80840|80864|12916	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
13687	13687	Sphingomonas	Sphingomonas	genus	1e-05	abund	1e-05	13687	1||1224|28211|204457|41297|13687	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
28065	28065	Rhodoferax	Rhodoferax	genus	1e-05	abund	1e-05	28065	1||1224|28216|80840|80864|28065	0	0	1	1	1.7419150753691815e-05	0.5740808000000001	DYN_0004_D10_Zymo	DYN_0004_D10	ont_zymo	ganon2	unified	ganon2_unified
