taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	3393728	Owariibacterium	Owariibacterium	genus	0.002044316638503085	abund_weighted	2.0443166385030852e-05	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Owariibacterium		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.9977305191360594e-05	2.0443166385030852e-05	104000	0.7213117663270249	17365216	0.0028645477996601465	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	84111	Eggerthella	Eggerthella	genus	0.0005931397570868108	abund_weighted	5.931397570868108e-06	;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.767092219955133e-05	5.931397570868108e-06	98000	0.7199304193242211	17365216	0.0008311223193380146	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	841	Roseburia	Roseburia	genus	0.00079469210172796	abund_weighted	7.9469210172796e-06	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.421134771183743e-05	7.9469210172796e-06	89000	0.7176967401778518	17365216	0.0011135425249383106	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1637	Listeria	Listeria	genus	0.0005355533729036252	abund_weighted	5.355533729036253e-06	;Bacillota;Bacilli;Bacillales;Listeriaceae;Listeria		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.30581562159328e-05	5.355533729036253e-06	86000	0.7169033353006699	17365216	0.0007504308320236442	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	2742598	Limosilactobacillus	Limosilactobacillus	genus	0.0005182774576486697	abund_weighted	5.1827745764866965e-06	;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.267375905063126e-05	5.1827745764866965e-06	85000	0.716632904709279	17365216	0.0007262233858293331	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	4930	Saccharomyces	Saccharomyces	genus	0.0005297947344853069	abund_weighted	5.297947344853068e-06	;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.267375905063126e-05	5.297947344853068e-06	85000	0.716632904709279	17365216	0.0007423616832922074	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1870884	Clostridioides	Clostridioides	genus	0.0007716575480546858	abund_weighted	7.716575480546858e-06	;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.2289361885329715e-05	7.716575480546858e-06	84000	0.7163593775114327	17365216	0.0010812659300125625	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	2529408	Schaalia	Schaalia	genus	0.00047796698872043975	abund_weighted	4.779669887204397e-06	;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.190496472002817e-05	4.779669887204397e-06	83000	0.7160826807446641	17365216	0.000669739344709274	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1243	Leuconostoc	Leuconostoc	genus	0.0005355533729036252	abund_weighted	5.355533729036253e-06	;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	3.190496472002817e-05	5.355533729036253e-06	83000	0.7160826807446641	17365216	0.0007504308320236442	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
	1357	Lactococcus	Lactococcus	genus	0.00046644971188380263	abund_weighted	4.664497118838026e-06	;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus		a86c9073	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Qiagen.fastq	2.806099306701273e-05	4.664497118838026e-06	73000	0.7131232796746231	17365216	0.0006536010472463998	0.7136612064024993	DYN_0004_D10_Qiagen-report.csv.summarized	DYN_0004_D10	ont_qiagen	sourmash	unified	sourmash_unified
