taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	547	Enterobacter	Enterobacter	genus	0.0015313940235192388	abund_weighted	1.5313940235192388e-05	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	4.759615317313132e-05	1.5313940235192388e-05	306000	0.725382099231408	26903592	0.0024069247458620518	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2944198	Wansuia	Wansuia	genus	0.0012005831786328011	abund_weighted	1.2005831786328011e-05	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Wansuia		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	4.728506720467948e-05	1.2005831786328011e-05	304000	0.72522867607246	26903592	0.001886982264353016	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	46123	Abiotrophia	Abiotrophia	genus	0.0013566961616129176	abund_weighted	1.3566961616129176e-05	;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	4.386312155170925e-05	1.3566961616129176e-05	282000	0.7234733960762292	26903592	0.002132348379222448	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	286	Pseudomonas	Pseudomonas	genus	0.0009106590673840132	abund_weighted	9.106590673840132e-06	;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	3.70192302457688e-05	9.106590673840132e-06	238000	0.7195252592645006	26903592	0.0014313023367383557	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1505652	Terrisporobacter	Terrisporobacter	genus	0.0019365443841104937	abund_weighted	1.9365443841104937e-05	;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Terrisporobacter		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	3.250848370321714e-05	1.9365443841104937e-05	209000	0.716515682680029	26903592	0.003043708234451769	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	590	Salmonella	Salmonella	genus	0.0008846402368873272	abund_weighted	8.846402368873271e-06	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	3.079751087673203e-05	8.846402368873271e-06	198000	0.7152670940255821	26903592	0.0013904079842601172	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	216851	Faecalibacterium	Faecalibacterium	genus	0.0008846402368873273	abund_weighted	8.846402368873273e-06	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	2.799773716066548e-05	8.846402368873273e-06	180000	0.7130713667951719	26903592	0.0013904079842601174	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	447792	Phytobacter	Phytobacter	genus	0.0009106590673840132	abund_weighted	9.106590673840132e-06	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	2.7531108207987724e-05	9.106590673840132e-06	177000	0.7126848691635413	26903592	0.0014313023367383557	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1505657	Intestinibacter	Intestinibacter	genus	0.0010519041472231664	abund_weighted	1.0519041472231664e-05	;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Intestinibacter		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	2.690893627108405e-05	1.0519041472231664e-05	173000	0.7121595580477602	26903592	0.0016533002501916518	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.0018845067231171209	abund_weighted	1.884506723117121e-05	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	2.519796344459893e-05	1.884506723117121e-05	162000	0.7106519461820479	26903592	0.002961919529495291	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1243	Leuconostoc	Leuconostoc	genus	0.0005463954404304079	abund_weighted	5.46395440430408e-06	;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	2.084275988627319e-05	5.46395440430408e-06	134000	0.7063152052510953	26903592	0.0008587814020430134	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1386	Bacillus	Bacillus	genus	0.0004051503605912549	abund_weighted	4.051503605912549e-06	;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	1.648755632794745e-05	4.051503605912549e-06	106000	0.7009946752886802	26903592	0.0006367834885897174	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2747	Carnobacterium	Carnobacterium	genus	0.0003568296753831236	abund_weighted	3.5682967538312355e-06	;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	1.4932126485688257e-05	3.5682967538312355e-06	96000	0.6987575367069774	26903592	0.0005608368339872741	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2742598	Limosilactobacillus	Limosilactobacillus	genus	0.00033081084488643746	abund_weighted	3.3081084488643745e-06	;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	1.2132352769621708e-05	3.3081084488643745e-06	78000	0.6940928674827038	26903592	0.0005199424815090354	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	3393728	Owariibacterium	Owariibacterium	genus	0.001542544950874961	abund_weighted	1.542544950874961e-05	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Owariibacterium		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	1.182126680116987e-05	1.542544950874961e-05	76000	0.6935115175354899	26903592	0.0024244508969241537	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2591381	Dysosmobacter	Dysosmobacter	genus	0.0005501124162156488	abund_weighted	5.501124162156488e-06	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	1.1043551880040273e-05	5.501124162156488e-06	71000	0.6919907402917381	26903592	0.0008646234523970476	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2767885	Latilactobacillus	Latilactobacillus	genus	0.0005501124162156488	abund_weighted	5.501124162156488e-06	;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	1.0110293974684756e-05	5.501124162156488e-06	65000	0.6900226518559808	26903592	0.0008646234523970476	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2529408	Schaalia	Schaalia	genus	0.0002378864502554157	abund_weighted	2.378864502554157e-06	;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	9.954750990458835e-06	2.378864502554157e-06	64000	0.6896776336278521	26903592	0.00037389122265818275	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2749846	Amedibacillus	Amedibacillus	genus	0.0033861649403544324	abund_weighted	3.3861649403544326e-05	;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Amedibacillus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	9.954750990458835e-06	3.3861649403544326e-05	64000	0.6896776336278521	26903592	0.005322107872525069	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	581	Morganella	Morganella	genus	0.00023045249868493403	abund_weighted	2.30452498684934e-06	;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	9.48812203778108e-06	2.30452498684934e-06	61000	0.6886103672164158	26903592	0.00036220712195011464	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1578	Lactobacillus	Lactobacillus	genus	0.0002267355228996931	abund_weighted	2.267355228996931e-06	;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	9.33257905355516e-06	2.267355228996931e-06	60000	0.6882432957744962	26903592	0.00035636507159608044	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2946811	Aurodevirus	Aurodevirus	genus	0.15519860693694	abund_weighted	0.0015519860693694	;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Aurodevirus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	9.021493085103322e-06	0.0015519860693694	58000	0.6874910453840034	26903592	0.24392897048232856	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	2948652	Carjivirus	Carjivirus	genus	0.0008474704790349185	abund_weighted	8.474704790349185e-06	;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Carjivirus		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	8.554864132425565e-06	8.474704790349185e-06	55000	0.686314230216965	26903592	0.0013319874807197762	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	841	Roseburia	Roseburia	genus	0.00021186761975872963	abund_weighted	2.1186761975872963e-06	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	8.399321148199644e-06	2.1186761975872963e-06	54000	0.685908115743183	26903592	0.00033299687017994406	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1392389	Intestinimonas	Intestinimonas	genus	0.0002378864502554157	abund_weighted	2.378864502554157e-06	;Bacillota;Clostridia;Eubacteriales;;Intestinimonas		c62c46e3	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0004_D10_Zymo.fastq	8.243778163973726e-06	2.378864502554157e-06	53000	0.6854946569969794	26903592	0.00037389122265818275	0.6362450783523614	DYN_0004_D10_Zymo-report.csv.summarized	DYN_0004_D10	ont_zymo	sourmash	unified	sourmash_unified
	1301	Streptococcus	Streptococcus	genus	10.23757349413072	abund_weighted	0.1023757349413072	;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus		8c041f9e	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0007_D01_Zymo.fastq	0.022445947776939	0.1023757349413072	9277000	0.8847303008739461	731521	30.222319075695275	0.3387421550440765	DYN_0007_D01_Zymo-report.csv.summarized	DYN_0007_D01	ont_zymo	sourmash	unified	sourmash_unified
	216851	Faecalibacterium	Faecalibacterium	genus	2.4308256359010803	abund_weighted	0.0243082563590108	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium		8c041f9e	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/ont/DYN_0007_D01_Zymo.fastq	0.0166027911658246	0.0243082563590108	6862000	0.8761661837542184	731521	7.176035222379647	0.3387421550440765	DYN_0007_D01_Zymo-report.csv.summarized	DYN_0007_D01	ont_zymo	sourmash	unified	sourmash_unified
