taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1123	1123	                  Chlorogloeopsis	Chlorogloeopsis	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1874526	1874526	                  Kovacikia	Kovacikia	genus	0.0	abund	0.0	5	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
47251	47251	                    Leptolyngbya	Leptolyngbya	genus	0.0	abund	0.0	5	1	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2664261	2664261	                  Leptodesmis	Leptodesmis	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2917830	2917830	                  Leptothermofonsia	Leptothermofonsia	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
450526	450526	                  Trichocoleus	Trichocoleus	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2303528	2303528	                  Thermoleptolyngbya	Thermoleptolyngbya	genus	0.0	abund	0.0	7	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
3065395	3065395	                  Thermocoleostomius	Thermocoleostomius	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
155977	155977	                  Acaryochloris	Acaryochloris	genus	0.0	abund	0.0	3	1	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
3161592	3161592	                  Parathermosynechococcus	Parathermosynechococcus	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
146785	146785	                  Thermosynechococcus	Thermosynechococcus	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
33071	33071	                  Gloeobacter	Gloeobacter	genus	0.0	abund	0.0	5	1	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1155738	1155738	                  Moorena	Moorena	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2886347	2886347	                  Allocoleopsis	Allocoleopsis	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
44474	44474	                  Pleurocapsa	Pleurocapsa	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
102115	102115	                  Stanieria	Stanieria	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1152	1152	                  Pseudanabaena	Pseudanabaena	genus	0.0	abund	0.0	3	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1120752	1120752	                  Nodosilinea	Nodosilinea	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
54298	54298	                  Chroococcidiopsis	Chroococcidiopsis	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
217161	217161	                  Chamaesiphon	Chamaesiphon	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2132	2132	                Spiroplasma	Spiroplasma	genus	0.01	abund	0.01	27	4	0.013424620754463688	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
46239	46239	                Mesoplasma	Mesoplasma	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2147	2147	                Acholeplasma	Acholeplasma	genus	0.0	abund	0.0	7	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2903105	2903105	                Alteracholeplasma	Alteracholeplasma	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2903106	2903106	                Haploplasma	Haploplasma	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2093	2093	                Mycoplasma	Mycoplasma	genus	0.0	abund	0.0	7	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2923352	2923352	              Mesomycoplasma	Mesomycoplasma	genus	0.0	abund	0.0	13	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2767358	2767358	              Mycoplasmopsis	Mycoplasmopsis	genus	0.0	abund	0.0	12	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2895509	2895509	              Metamycoplasma	Metamycoplasma	genus	0.0	abund	0.0	4	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2995234	2995234	              Mycoplasmoides	Mycoplasmoides	genus	0.0	abund	0.0	4	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2129	2129	              Ureaplasma	Ureaplasma	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
2791001	2791001	              Malacoplasma	Malacoplasma	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
3078171	3078171	                Hujiaoplasma	Hujiaoplasma	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
61434	61434	                Dehalococcoides	Dehalococcoides	genus	0.01	abund	0.01	22	7	0.013424620754463688	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
670486	670486	                Dehalogenimonas	Dehalogenimonas	genus	0.0	abund	0.0	2	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
3143249	3143249	                  Candidatus Lucifugimonas	Candidatus Lucifugimonas	genus	0.0	abund	0.0	1	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
1988031	1988031	                Candidatus Promineifilum	Candidatus Promineifilum	genus	0.0	abund	0.0	6	0	0.0	0.7448999999999999	DYN_0007_D01_Zymo_report	DYN_0007_D01	ont_zymo	Kraken2	default	Kraken2_default
