taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1660080	1660080	Campylobacter_sp._RM16192	Campylobacter_sp._RM16192	species	0.0	abund	0.0	1802385	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1660083	1660083	Leptospirillum_sp._Group_II_'CF-1'	Leptospirillum_sp._Group II_'CF-1'	species	0.0	abund	0.0	2689648	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1663591	1663591	Magnetospirillum_sp._XM-1	Magnetospirillum_sp._XM-1	species	0.0	abund	0.0	4946819	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1664069	1664069	Bacillus_glycinifermentans	Bacillus glycinifermentans	species	0.0	abund	0.0	4749881	2	0	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1667168	1667168	Dermabacter_jinjuensis	Dermabacter jinjuensis	species	0.0	abund	0.0	2392195	10	10	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1671680	1671680	Rathayibacter_tanaceti	Rathayibacter tanaceti	species	0.0	abund	0.0	3176024	15	15	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1675036	1675036	Megasphaera_hexanoica	Megasphaera hexanoica	species	0.0	abund	0.0	2857079	54	54	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1675686	1675686	Sulfurifustis_variabilis	Sulfurifustis variabilis	species	0.0	abund	0.0	3894936	14	14	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1677857	1677857	Acetivibrio_saccincola	Acetivibrio saccincola	species	0.0	abund	0.0	3434756	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1678128	1678128	Limnohabitans_sp._63ED37-2	Limnohabitans_sp._63ED37-2	species	0.0	abund	0.0	3362198	7	7	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1679444	1679444	Akkermansia_glycaniphila	Akkermansia glycaniphila	species	0.0	abund	0.0	3059439	5	5	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1679721	1679721	Herbinix_luporum	Herbinix luporum	species	0.0	abund	0.0	2551190	45	45	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1682490	1682490	Ferrigenium_kumadai	Ferrigenium kumadai	species	0.0	abund	0.0	2565827	8	8	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1689272	1689272	Vitreoscilla_massiliensis	Vitreoscilla massiliensis	species	0.0	abund	0.0	3712608	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1689834	1689834	Acidithiobacillus_ferriphilus	Acidithiobacillus ferriphilus	species	0.0	abund	0.0	2686594	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1690221	1690221	Streptomyces_spongiicola	Streptomyces spongiicola	species	0.0	abund	0.0	6755177	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1697053	1697053	Thiopseudomonas_alkaliphila	Thiopseudomonas alkaliphila	species	0.0	abund	0.0	7048153	1	0	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1702043	1702043	Kocuria_sp._BT304	Kocuria_sp._BT304	species	0.0	abund	0.0	2726240	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1702170	1702170	Citrobacter_sp._FDAARGOS_156	Citrobacter_sp._FDAARGOS_156	species	0.012110000000000001	abund	0.0001211	4712242	3082	3082	species	0.01211000363300109	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1702221	1702221	Faecalibaculum_rodentium	Faecalibaculum rodentium	species	0.0	abund	0.0	2534295	6	6	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1703250	1703250	Citrobacter_sp._CRE-46	Citrobacter_sp._CRE-46	species	0.0	abund	0.0	6059031	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1704044	1704044	Arthrobacter_sp._ERGS1:01	Arthrobacter_sp._ERGS1:01	species	0.0	abund	0.0	4920701	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1704499	1704499	Methylovulum_psychrotolerans	Methylovulum psychrotolerans	species	0.0	abund	0.0	4888236	5	5	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1705399	1705399	Hymenobacter_monticola	Hymenobacter monticola	species	0.0	abund	0.0	6072726	101	101	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1707785	1707785	Massilia_sp._WG5	Massilia_sp._WG5	species	0.0	abund	0.0	6117924	24	24	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1712516	1712516	Paenibacillus_baekrokdamisoli	Paenibacillus baekrokdamisoli	species	0.0	abund	0.0	7227953	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1712675	1712675	Turicibacter_sp._H121	Turicibacter_sp._H121	species	0.0	abund	0.0	2578424	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1714373	1714373	Microbacterium_sp._No._7	Microbacterium_sp._No._7	species	0.0	abund	0.0	4655317	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1715806	1715806	Methanosarcina_flavescens	Methanosarcina flavescens	species	0.0	abund	0.0	3202017	8	8	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1715989	1715989	Candidatus_Nitrospira_inopinata	Candidatus Nitrospira_inopinata	species	0.0	abund	0.0	3288785	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1716143	1716143	Pseudodesulfovibrio_indicus	Pseudodesulfovibrio indicus	species	0.0	abund	0.0	3943238	25	25	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1716543	1716543	Clostridium_thermarum	Clostridium thermarum	species	0.0	abund	0.0	3750357	13	13	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1717717	1717717	Labilibaculum_antarcticum	Labilibaculum antarcticum	species	0.0	abund	0.0	5632299	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1720344	1720344	Psychrobacter_sp._AntiMn-1	Psychrobacter_sp._AntiMn-1	species	0.0	abund	0.0	3118961	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1721091	1721091	Chryseobacterium_sp._IHB_B_17019	Chryseobacterium_sp._IHB B_17019	species	0.0	abund	0.0	3929716	7	7	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1727145	1727145	Anaerocolumna_chitinilytica	Anaerocolumna chitinilytica	species	0.0	abund	0.0	5552025	276	276	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1729695	1729695	Gulosibacter_sediminis	Gulosibacter sediminis	species	0.0	abund	0.0	2724045	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1729720	1729720	Salegentibacter_sp._T436	Salegentibacter_sp._T436	species	0.0	abund	0.0	4013803	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1734031	1734031	Clavibacter_phaseoli	Clavibacter phaseoli	species	0.0	abund	0.0	3046868	2	0	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1735038	1735038	Oryzomicrobium_terrae	Oryzomicrobium terrae	species	0.0	abund	0.0	3486683	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1736306	1736306	Aeromicrobium_sp._Leaf245	Aeromicrobium_sp._Leaf245	species	0.0	abund	0.0	3438355	14	14	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1737446	1737446	Chitinibacter_fontanus	Chitinibacter fontanus	species	0.0	abund	0.0	3620418	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1737490	1737490	Agarilytica_rhodophyticola	Agarilytica rhodophyticola	species	0.0	abund	0.0	6796085	7	7	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1742359	1742359	Bacillus_dafuensis	Bacillus dafuensis	species	0.0	abund	0.0	4831037	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1748242	1748242	Spongiibacter_taiwanensis	Spongiibacter taiwanensis	species	0.0	abund	0.0	3701365	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1750527	1750527	Roseomonas_fluvialis	Roseomonas fluvialis	species	0.0	abund	0.0	5218812	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1750719	1750719	Kurthia_sp._11kri321	Kurthia_sp._11kri321	species	0.0	abund	0.0	2910323	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1751046	1751046	Fluviibacter_phosphoraccumulans	Fluviibacter phosphoraccumulans	species	0.0	abund	0.0	4847212	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1751286	1751286	Nostoc_sp._NIES-3756	Nostoc_sp._NIES-3756	species	0.0	abund	0.0	6907137	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1752063	1752063	Fischerella_sp._NIES-3754	Fischerella_sp._NIES-3754	species	0.0	abund	0.0	5746482	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1752064	1752064	Leptolyngbya_sp._NIES-3755	Leptolyngbya_sp._NIES-3755	species	0.0	abund	0.0	6753000	4	4	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1755100	1755100	Fusobacterium_gastrosuis	Fusobacterium gastrosuis	species	0.0	abund	0.0	1608373	8	8	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1755811	1755811	Paraphotobacterium_marinum	Paraphotobacterium marinum	species	0.0	abund	0.0	2447438	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1756150	1756150	Elizabethkingia_ursingii	Elizabethkingia ursingii	species	0.0	abund	0.0	4130812	4	4	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1756988	1756988	Nitratireductor_sp._OM-1	Nitratireductor_sp._OM-1	species	0.0	abund	0.0	4825385	4	4	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1758689	1758689	Serinicoccus_hydrothermalis	Serinicoccus hydrothermalis	species	0.0	abund	0.0	3555212	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1759399	1759399	Streptococcus_sp._A12	Streptococcus_sp._A12	species	0.0	abund	0.0	1853961	19	19	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1760988	1760988	Methylomagnum_ishizawai	Methylomagnum ishizawai	species	0.0	abund	0.0	5137270	26	26	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1761012	1761012	Candidatus_Formimonas_warabiya	Candidatus Formimonas_warabiya	species	0.0	abund	0.0	6377441	32	32	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1763534	1763534	Flavobacterium_crassostreae	Flavobacterium crassostreae	species	0.0	abund	0.0	2909445	4	4	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1763535	1763535	Hydrogenophaga_crassostreae	Hydrogenophaga crassostreae	species	0.0	abund	0.0	4932149	6	6	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1765049	1765049	Azospira_sp._I09	Azospira_sp._I09	species	0.0	abund	0.0	4126366	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1768108	1768108	Deinococcus_actinosclerus	Deinococcus actinosclerus	species	0.0	abund	0.0	3893599	1	0	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1774273	1774273	Polaribacter_vadi	Polaribacter vadi	species	0.0	abund	0.0	3602720	495	495	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1776384	1776384	Emergencia_timonensis	Emergencia timonensis	species	0.0	abund	0.0	8670216	31	0	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1776742	1776742	Acinetobacter_vivianii	Acinetobacter vivianii	species	0.0	abund	0.0	3889599	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1777491	1777491	Alteromonas_sp._Mac1	Alteromonas_sp._Mac1	species	0.0	abund	0.0	4676127	4	4	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1778263	1778263	Candidatus_Hoaglandella_endobia	Candidatus Hoaglandella_endobia	species	0.0	abund	0.0	625566	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1778675	1778675	Chromobacterium_rhizoryzae	Chromobacterium rhizoryzae	species	0.0	abund	0.0	5228222	4	4	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1778678	1778678	Paenibacillus_psychroresistens	Paenibacillus psychroresistens	species	0.0	abund	0.0	8051278	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1784714	1784714	Arcticibacterium_luteifluviistationis	Arcticibacterium luteifluviistationis	species	0.0	abund	0.0	5329961	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1784719	1784719	Leucobacter_triazinivorans	Leucobacter triazinivorans	species	0.0	abund	0.0	3398740	17	17	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1785995	1785995	Gemella_sp._oral_taxon_928	Gemella_sp._oral taxon_928	species	0.0	abund	0.0	1636004	71	71	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1785996	1785996	Leptotrichia_sp._oral_taxon_847	Leptotrichia_sp._oral taxon_847	species	0.0	abund	0.0	1853391	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1788301	1788301	Pseudomonas_versuta	Pseudomonas versuta	species	0.0	abund	0.0	5140282	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1789224	1789224	Acinetobacter_larvae	Acinetobacter larvae	species	0.0	abund	0.0	3700852	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1789226	1789226	Methanogenium_sp._S4BF	Methanogenium_sp._S4BF	species	0.0	abund	0.0	2501076	7	7	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1789762	1789762	Methanosphaera_sp._BMS	Methanosphaera_sp._BMS	species	0.0	abund	0.0	2673254	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1794699	1794699	Thermodesulfobium_acidiphilum	Thermodesulfobium acidiphilum	species	0.0	abund	0.0	1702119	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1795355	1795355	Echinicola_strongylocentroti	Echinicola strongylocentroti	species	0.0	abund	0.0	6196506	21	21	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1796613	1796613	Bacteroides_caecimuris	Bacteroides caecimuris	species	0.0	abund	0.0	4804829	455	455	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1796616	1796616	Blautia_pseudococcoides	Blautia pseudococcoides	species	0.0	abund	0.0	5448182	107	105	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1796635	1796635	Longicatena_caecimuris	Longicatena caecimuris	species	0.0	abund	0.0	3066998	9	9	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1796646	1796646	Muribaculum_intestinale	Muribaculum intestinale	species	0.0	abund	0.0	3297554	38	38	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1803177	1803177	Arcanobacterium_wilhelmae	Arcanobacterium wilhelmae	species	0.0	abund	0.0	2009124	12	12	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1803846	1803846	Flavivirga_eckloniae	Flavivirga eckloniae	species	0.0	abund	0.0	5531362	10	10	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1804624	1804624	Nocardioides_baekrokdamisoli	Nocardioides baekrokdamisoli	species	0.0	abund	0.0	2962446	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1804986	1804986	Amycolatopsis_albispora	Amycolatopsis albispora	species	0.0	abund	0.0	8999149	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1805431	1805431	Enterococcus_saigonensis	Enterococcus saigonensis	species	0.0	abund	0.0	2771936	24	24	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1805478	1805478	Olsenella_timonensis	Olsenella timonensis	species	0.0	abund	0.0	2137688	56	56	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1805827	1805827	Rhodococcus_sp._MTM3W5.2	Rhodococcus_sp._MTM3W5.2	species	0.0	abund	0.0	5629621	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1805933	1805933	Rahnella_sp._ERMR1:05	Rahnella_sp._ERMR1:05	species	0.0	abund	0.0	5511806	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1806508	1806508	Candidatus_Promineofilum_breve	Candidatus Promineofilum_breve	species	0.0	abund	0.0	4932011	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1807691	1807691	Echinicola_rosea	Echinicola rosea	species	0.0	abund	0.0	6006563	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1809410	1809410	Herminiimonas_arsenitoxidans	Herminiimonas arsenitoxidans	species	0.0	abund	0.0	3773239	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1812112	1812112	Wolbachia_endosymbiont_of_Dipetalonema_caudispina	Wolbachia endosymbiont_of Dipetalonema_caudispina	species	0.0	abund	0.0	792344	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1812935	1812935	Enterobacter_roggenkampii	Enterobacter roggenkampii	species	0.00133	abund	1.33e-05	10355473	1127	1115	species	0.0013300003990001196	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1813468	1813468	Sphingomonas_naphthae	Sphingomonas naphthae	species	0.0	abund	0.0	4205835	29	29	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1813871	1813871	Panacibacter_ginsenosidivorans	Panacibacter ginsenosidivorans	species	0.0	abund	0.0	5447799	8	8	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1813879	1813879	Sphingomonas_panacisoli	Sphingomonas panacisoli	species	0.0	abund	0.0	3366477	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1814128	1814128	Streptococcus_halotolerans	Streptococcus halotolerans	species	0.0	abund	0.0	2160800	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1814290	1814290	Nitrosococcus_wardiae	Nitrosococcus wardiae	species	0.0	abund	0.0	4000686	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1817405	1817405	Abyssicoccus_albus	Abyssicoccus albus	species	0.0	abund	0.0	1706275	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1821621	1821621	Marinobacterium_aestuarii	Marinobacterium aestuarii	species	0.0	abund	0.0	5174804	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1823759	1823759	Desulfuromonas_sp._DDH964	Desulfuromonas_sp._DDH964	species	0.0	abund	0.0	3906649	6	6	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1825069	1825069	Streptococcus_marmotae	Streptococcus marmotae	species	0.0	abund	0.0	2302681	19	19	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1827285	1827285	Acinetobacter_sp._MYb10	Acinetobacter_sp._MYb10	species	0.0	abund	0.0	4567202	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1827469	1827469	Brevundimonas_sp._GW460-12-10-14-LB2	Brevundimonas_sp._GW460-12-10-14-LB2	species	0.0	abund	0.0	3232630	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1833852	1833852	Desulforamulus_ferrireducens	Desulforamulus ferrireducens	species	0.0	abund	0.0	3220163	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1834519	1834519	Fibrella_sp._ES10-3-2-2	Fibrella_sp._ES10-3-2-2	species	0.0	abund	0.0	6392532	8	8	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1835721	1835721	secondary_endosymbiont_of_Trabutina_mannipara	secondary endosymbiont_of Trabutina_mannipara	species	0.0	abund	0.0	278750	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1836467	1836467	Maribacter_hydrothermalis	Maribacter hydrothermalis	species	0.0	abund	0.0	4193731	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1837283	1837283	Streptomyces_sp._S8	Streptomyces_sp._S8	species	0.0	abund	0.0	7216895	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1838286	1838286	Lacunisphaera_limnophila	Lacunisphaera limnophila	species	0.0	abund	0.0	4145203	5	5	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1839799	1839799	Streptococcus_sp._FDAARGOS_192	Streptococcus_sp._FDAARGOS_192	species	0.0	abund	0.0	2413834	33	33	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1841249	1841249	Streptomyces_sp._RTd22	Streptomyces_sp._RTd22	species	0.0	abund	0.0	10842909	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1842532	1842532	Syntrophotalea_acetylenivorans	Syntrophotalea acetylenivorans	species	0.0	abund	0.0	3205111	3	3	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1842536	1842536	Agrobacterium_sp._RAC06	Agrobacterium_sp._RAC06	species	0.0	abund	0.0	4959603	1	1	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1842537	1842537	Hydrogenophaga_sp._RAC07	Hydrogenophaga_sp._RAC07	species	0.0	abund	0.0	4651625	13	13	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
1844006	1844006	Phaeobacter_porticola	Phaeobacter porticola	species	0.0	abund	0.0	4200528	2	2	species	0.0	0.9999997	DYN_0036_D08_report	DYN_0036_D08	pacbio	Centrifuger	default	Centrifuger_default
